subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
36,EC_subj,pokemon,b,0,filler_50_neu_none,18_mittel.png,neu,filler,50,none,no,no,no,yes,2699282,2708536
36,EC_subj,pokemon,b,1,filler_50_neu_task,9_mittel.png,neu,filler,50,subjective,no,no,no,yes,2709849,2711831
36,EC_subj,pokemon,b,2,filler_1000_neu_none_2,5_mittel.png,neu,filler,1000,none,no,yes,no,no,2713144,2716982
36,EC_subj,pokemon,b,3,cs_40_pos_task,40_mittel.png,pos,critical,40,subjective,no,no,no,yes,2718297,2722298
36,EC_subj,pokemon,b,4,control_1000_neg_none,4_mittel.png,neg,control,1000,none,yes,no,no,no,2723613,2725327
36,EC_subj,pokemon,b,5,cs_50_pos_task,16_mittel.png,pos,critical,50,subjective,yes,no,no,no,2726640,2729982
36,EC_subj,pokemon,b,6,filler_40_neu_task,11_mittel.png,neu,filler,40,subjective,no,no,no,yes,2731295,2733102
36,EC_subj,pokemon,b,7,cs_40_pos_none,37_mittel.png,pos,critical,40,none,no,no,no,yes,2734416,2740773
36,EC_subj,pokemon,b,8,filler_1000_neu_none_1,7_mittel.png,neu,filler,1000,none,no,no,yes,no,2742087,2745213
36,EC_subj,pokemon,b,9,cs_50_pos_none,2_mittel.png,pos,critical,50,none,yes,no,no,no,2746526,2753662
36,EC_subj,pokemon,b,10,cs_40_neg_none,15_mittel.png,neg,critical,40,none,no,no,no,yes,2754975,2757312
36,EC_subj,pokemon,b,11,control_1000_neg_none_2,39_mittel.png,neg,control,1000,none,no,yes,no,no,2758625,2760306
36,EC_subj,pokemon,b,12,cs_50_neg_none,25_mittel.png,neg,critical,50,none,no,yes,no,no,2761619,2763124
36,EC_subj,pokemon,b,13,control_1000_pos_none_2,23_mittel.png,pos,control,1000,none,no,no,no,yes,2764436,2766188
36,EC_subj,pokemon,b,14,cs_50_neg_task,22_mittel.png,neg,critical,50,subjective,no,yes,no,no,2767500,2769121
36,EC_subj,pokemon,b,15,cs_40_neg_task,10_mittel.png,neg,critical,40,subjective,no,no,no,yes,2770435,2773222
36,EC_subj,pokemon,b,16,filler_40_neu_none,24_mittel.png,neu,filler,40,none,no,no,no,yes,2774534,2776533
36,EC_subj,pokemon,b,17,control_1000_pos_none,17_mittel.png,pos,control,1000,none,yes,no,no,no,2777845,2781679
