subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_objective_task,obt_1,obt_2,obt_3,obt_4,obt_5,obt_6,obj_1,obj_2,obj_3,obj_4,obj_5,obj_6,time_blank_end
19,0,1,EC_only,pokemon,b,cswcs,40,none,objective,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_1,11_mittel.png,23_mittel.png,picture,picture,controlcs,maskedcs,#969696,1500,fmaske_12.png,fmaske_10.png,no,no,no,1000,NA,NA,NA,NA,NA,2654150,2655053,2655155,2655197,2655249,2656749,5_mittel.png,23_mittel.png,7_mittel.png,18_mittel.png,17_mittel.png,9_mittel.png,no,no,yes,no,no,no,2667865
19,1,1,EC_only,pokemon,b,control,1000,pos,none,csfirst,right,left,no,control_1000_pos_none_2,some us,Frieden,2_mittel.png,word,picture,us,controlcs,#000000,600,fmaske_1.png,fmaske_4.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2668557,NA,2669559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670162
19,2,1,EC_only,pokemon,b,cs_w_us,40,neutral,none,csfirst,right,left,yes,o_filler_40_neu_none,some us,neu2220.png,babit,picture,word,us,maskedcs,#969696,1500,maske_8.png,maske_9.png,no,no,no,1000,NA,NA,NA,NA,NA,2670970,2671871,2671974,2672016,2672068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2673570
19,3,1,EC_only,pokemon,b,critical,40,pos,objective,csfirst,right,left,yes,cs_40_pos_none,some us,7580.png,18_mittel.png,picture,picture,us,maskedcs,#969696,1500,fmaske_10.png,fmaske_11.png,no,no,no,250,NA,NA,NA,NA,NA,2674330,2675231,2675334,2675376,2675428,2676928,9_mittel.png,17_mittel.png,23_mittel.png,7_mittel.png,5_mittel.png,18_mittel.png,no,no,no,no,yes,no,2684301
19,4,1,EC_only,pokemon,b,control,1000,neg,none,usfirst,left,right,no,control_1000_neg_none_2,some us,25_mittel.png,9520.png,picture,picture,controlcs,us,#000000,0,fmaske_6.png,fmaske_12.png,no,no,no,250,NA,NA,NA,NA,2685072,NA,NA,2686074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2687076
19,5,1,EC_only,pokemon,b,us_w_us,999,neg-neg,none,none,none,both,no,none,none,2750.png,9330.png,picture,picture,us,us,#000000,999,fmaske_8.png,fmaske_7.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2687818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2689820
19,6,1,EC_only,pokemon,b,critical,40,pos,objective,csfirst,left,right,yes,cs_40_pos_task,some us,9_mittel.png,8330.png,picture,picture,maskedcs,us,#969696,1500,fmaske_12.png,fmaske_2.png,no,no,no,250,NA,NA,NA,NA,NA,2690624,2691525,2691628,2691670,2691722,2693222,23_mittel.png,18_mittel.png,7_mittel.png,5_mittel.png,9_mittel.png,17_mittel.png,no,no,no,no,no,yes,2702877
19,7,1,EC_only,pokemon,b,us_w_us,999,neu-neu,none,none,none,both,no,none,none,Hand,neu7640.png,word,picture,us,us,#000000,999,fmaske_6.png,fmaske_3.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2703584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2705586
19,8,1,EC_only,pokemon,b,critical,50,pos,objective,csfirst,left,right,yes,cs_50_pos_task,some us,40_mittel.png,5994.png,picture,picture,maskedcs,us,#969696,1500,fmaske_1.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,NA,2706402,2707303,2707406,2707458,2707510,2709010,10_mittel.png,4_mittel.png,40_mittel.png,39_mittel.png,15_mittel.png,37_mittel.png,yes,no,no,no,no,no,2712272
19,9,1,EC_only,pokemon,b,control,1000,neg,none,csfirst,left,right,no,control_1000_neg_none,some us,22_mittel.png,9561.png,picture,picture,controlcs,us,#000000,600,fmaske_5.png,fmaske_6.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,2713021,NA,2714023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2714626
