subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
32,EC_subj,nonword,a,0,filler_50_neu_task,parlic,neu,filler,50,subjective,no,no,no,yes,2695869,2701426
32,EC_subj,nonword,a,1,cs_40_pos_task,trelle,pos,critical,40,subjective,no,no,no,yes,2702743,2710578
32,EC_subj,nonword,a,2,filler_1000_neu_none_1,zillie,neu,filler,1000,none,no,no,yes,no,2711894,2718194
32,EC_subj,nonword,a,3,cs_50_pos_none,babit,pos,critical,50,none,no,no,no,yes,2719510,2722730
32,EC_subj,nonword,a,4,cs_50_neg_none,pubio,neg,critical,50,none,no,no,yes,no,2724044,2733443
32,EC_subj,nonword,a,5,cs_40_neg_task,naptor,neg,critical,40,subjective,no,no,no,yes,2734758,2736434
32,EC_subj,nonword,a,6,control_1000_neg_none,makan,neg,control,1000,none,no,yes,no,no,2737748,2744290
32,EC_subj,nonword,a,7,filler_40_neu_none,lobee,neu,filler,40,none,no,no,no,yes,2745605,2750666
32,EC_subj,nonword,a,8,cs_40_pos_none,roosle,pos,critical,40,none,no,no,no,yes,2751981,2754570
32,EC_subj,nonword,a,9,cs_50_neg_task,hesire,neg,critical,50,subjective,no,yes,no,no,2755885,2761266
32,EC_subj,nonword,a,10,control_1000_neg_none_2,tafta,neg,control,1000,none,yes,no,no,no,2762581,2764361
32,EC_subj,nonword,a,11,control_1000_pos_none_2,teutos,pos,control,1000,none,no,no,yes,no,2765677,2768466
32,EC_subj,nonword,a,12,filler_40_neu_task,seloom,neu,filler,40,subjective,no,no,no,yes,2769783,2771546
32,EC_subj,nonword,a,13,cs_50_pos_task,tavoo,pos,critical,50,subjective,no,no,no,yes,2772860,2776450
32,EC_subj,nonword,a,14,filler_1000_neu_none_2,avouco,neu,filler,1000,none,no,no,yes,no,2777765,2784091
32,EC_subj,nonword,a,15,filler_50_neu_none,minair,neu,filler,50,none,no,yes,no,no,2785408,2790435
32,EC_subj,nonword,a,16,cs_40_neg_none,altine,neg,critical,40,none,yes,no,no,no,2791750,2794226
32,EC_subj,nonword,a,17,control_1000_pos_none,coskie,pos,control,1000,none,no,no,yes,no,2795542,2801443
