subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
64,EC_only,nonword,a,0,cs_50_pos_task,tafta,pos,critical,50,none,3,2034371,2040953
64,EC_only,nonword,a,1,filler_1000_neu_none_2,hesire,neu,filler,1000,none,5,2043269,2046890
64,EC_only,nonword,a,2,filler_40_neu_none,naptor,neu,filler,40,none,0,2049204,2051927
64,EC_only,nonword,a,3,control_1000_neg_none_2,trelle,neg,control,1000,none,0,2054242,2056555
64,EC_only,nonword,a,4,filler_50_neu_none,tavoo,neu,filler,50,none,9,2058869,2064031
64,EC_only,nonword,a,5,cs_40_pos_task,pubio,pos,critical,40,none,12,2066346,2070280
64,EC_only,nonword,a,6,control_1000_pos_none,minair,pos,control,1000,none,12,2072592,2079075
64,EC_only,nonword,a,7,cs_50_pos_none,seloom,pos,critical,50,none,4,2081388,2086810
64,EC_only,nonword,a,8,cs_40_neg_none,makan,neg,critical,40,none,4,2089120,2092470
64,EC_only,nonword,a,9,filler_50_neu_task,altine,neu,filler,50,none,4,2094787,2098092
64,EC_only,nonword,a,10,cs_50_neg_none,parlic,neg,critical,50,none,10,2100406,2102803
64,EC_only,nonword,a,11,control_1000_pos_none_2,zillie,pos,control,1000,none,12,2105120,2110230
64,EC_only,nonword,a,12,filler_1000_neu_none_1,babit,neu,filler,1000,none,7,2112619,2117432
64,EC_only,nonword,a,13,filler_40_neu_task,roosle,neu,filler,40,none,11,2119746,2122603
64,EC_only,nonword,a,14,cs_40_pos_none,coskie,pos,critical,40,none,11,2124919,2130882
64,EC_only,nonword,a,15,cs_50_neg_task,lobee,neg,critical,50,none,15,2133197,2137287
64,EC_only,nonword,a,16,cs_40_neg_task,teutos,neg,critical,40,none,4,2139600,2142495
64,EC_only,nonword,a,17,control_1000_neg_none,avouco,neg,control,1000,none,1,2144810,2147213
