subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_objective_task,obt_1,obt_2,obt_3,obt_4,obt_5,obt_6,obj_1,obj_2,obj_3,obj_4,obj_5,obj_6,time_blank_end
52,0,1,EC_only,pokemon,b,us_w_us,999,neu-neu,none,none,none,both,no,none,none,Bein,neu7080.png,word,picture,us,us,#000000,999,fmaske_6.png,fmaske_4.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2477129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2479131
52,1,1,EC_only,pokemon,b,critical,40,neg,objective,csfirst,right,left,yes,cs_40_neg_none,some us,Betrug,2_mittel.png,word,picture,us,maskedcs,#969696,1500,fmaske_6.png,fmaske_3.png,no,no,no,250,NA,NA,NA,NA,NA,2479842,2480744,2480847,2480889,2480941,2482441,2_mittel.png,16_mittel.png,15_mittel.png,9_mittel.png,18_mittel.png,10_mittel.png,no,yes,no,no,no,no,2489555
52,2,1,EC_only,pokemon,b,cswcs,50,none,objective,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_1,5_mittel.png,40_mittel.png,picture,picture,maskedcs,controlcs,#969696,1500,fmaske_7.png,fmaske_2.png,yes_left,no,no,250,NA,NA,NA,NA,NA,2490243,2491145,2491247,2491299,2491351,2492851,17_mittel.png,22_mittel.png,5_mittel.png,25_mittel.png,7_mittel.png,23_mittel.png,no,no,no,yes,no,no,2495684
52,3,1,EC_only,pokemon,b,us_alone,999,neutral,none,none,none,right,no,none,none,none,neu2487.png,none,picture,none,us,#000000,999,fmaske_1.png,fmaske_3.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2496337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498339
52,4,1,EC_only,pokemon,b,critical,40,neg,objective,usfirst,right,left,yes,cs_40_neg_task,some us,9102.png,16_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_10.png,fmaske_2.png,no,no,no,250,NA,NA,NA,NA,2499156,2500058,2500959,2501062,2501104,NA,2501154,2_mittel.png,9_mittel.png,16_mittel.png,18_mittel.png,15_mittel.png,10_mittel.png,yes,no,no,no,no,no,2503331
52,5,1,EC_only,pokemon,b,control,1000,pos,none,csfirst,right,left,no,control_1000_pos_none,some us,1650.png,4_mittel.png,picture,picture,us,controlcs,#000000,600,fmaske_10.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2504111,NA,2505113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2505716
52,6,1,EC_only,pokemon,b,control,1000,neg,none,usfirst,right,left,no,control_1000_neg_none_2,some us,9220.png,24_mittel.png,picture,picture,us,controlcs,#000000,0,fmaske_11.png,fmaske_6.png,no,no,no,250,NA,NA,NA,NA,2506495,NA,NA,2507497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2508499
52,7,1,EC_only,pokemon,b,cs_alone,70,none,none,none,left,none,yes,filler_50_neu_task,none,19_dunkel.png,none,picture,none,maskedcs,none,#969696,999,fmaske_10.png,fmaske_8.png,yes_left,no,yes,0,None,2509121,2510252,2512152,NA,2509124,2510025,2510128,2510200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2512154
52,8,1,EC_only,pokemon,b,critical,50,neg,objective,csfirst,right,left,yes,cs_50_neg_task,some us,Folter,17_mittel.png,word,picture,us,maskedcs,#969696,1500,fmaske_4.png,fmaske_10.png,no,no,no,250,NA,NA,NA,NA,NA,2512896,2513797,2513900,2513952,2514004,2515504,22_mittel.png,5_mittel.png,25_mittel.png,17_mittel.png,23_mittel.png,7_mittel.png,no,no,no,no,yes,no,2518028
52,9,1,EC_only,pokemon,b,critical,50,pos,objective,usfirst,left,right,yes,cs_50_pos_task,some us,22_mittel.png,2080.png,picture,picture,maskedcs,us,#969696,0,fmaske_9.png,fmaske_10.png,no,no,no,1000,NA,NA,NA,NA,2518898,2519800,2520701,2520804,2520856,NA,2520906,17_mittel.png,25_mittel.png,7_mittel.png,23_mittel.png,5_mittel.png,22_mittel.png,no,no,no,no,yes,no,2522251
