subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
26,EC_only,nonword,a,0,cs_50_pos_task,parlic,pos,critical,50,none,4,2096607,2101401
26,EC_only,nonword,a,1,cs_40_pos_task,makan,pos,critical,40,none,8,2103706,2107928
26,EC_only,nonword,a,2,control_1000_pos_none_2,roosle,pos,control,1000,none,12,2110233,2113113
26,EC_only,nonword,a,3,filler_1000_neu_none_2,teutos,neu,filler,1000,none,11,2115426,2118081
26,EC_only,nonword,a,4,filler_40_neu_none,babit,neu,filler,40,none,5,2120391,2123844
26,EC_only,nonword,a,5,control_1000_neg_none,naptor,neg,control,1000,none,8,2126156,2130249
26,EC_only,nonword,a,6,cs_50_neg_task,zillie,neg,critical,50,none,5,2132560,2136967
26,EC_only,nonword,a,7,filler_50_neu_task,hesire,neu,filler,50,none,16,2139283,2141962
26,EC_only,nonword,a,8,cs_40_pos_none,tafta,pos,critical,40,none,1,2144269,2146537
26,EC_only,nonword,a,9,control_1000_pos_none,trelle,pos,control,1000,none,18,2148850,2152111
26,EC_only,nonword,a,10,control_1000_neg_none_2,altine,neg,control,1000,none,15,2154419,2156208
26,EC_only,nonword,a,11,filler_40_neu_task,tavoo,neu,filler,40,none,12,2158519,2161130
26,EC_only,nonword,a,12,cs_50_pos_none,minair,pos,critical,50,none,15,2163437,2167001
26,EC_only,nonword,a,13,cs_40_neg_none,lobee,neg,critical,40,none,16,2169309,2171840
26,EC_only,nonword,a,14,filler_1000_neu_none_1,coskie,neu,filler,1000,none,0,2174147,2176384
26,EC_only,nonword,a,15,filler_50_neu_none,pubio,neu,filler,50,none,3,2178696,2181306
26,EC_only,nonword,a,16,cs_50_neg_none,avouco,neg,critical,50,none,8,2183614,2185698
26,EC_only,nonword,a,17,cs_40_neg_task,seloom,neg,critical,40,none,11,2188010,2189738
