subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
25,EC_subj,pokemon,b,0,control_1000_pos_none,15_mittel.png,pos,control,1000,none,no,no,no,yes,2729017,2736455
25,EC_subj,pokemon,b,1,filler_50_neu_task,23_mittel.png,neu,filler,50,subjective,no,no,no,yes,2737703,2739720
25,EC_subj,pokemon,b,2,control_1000_neg_none_2,22_mittel.png,neg,control,1000,none,no,no,no,yes,2740969,2747760
25,EC_subj,pokemon,b,3,cs_50_pos_task,5_mittel.png,pos,critical,50,subjective,no,no,no,yes,2749010,2750488
25,EC_subj,pokemon,b,4,cs_40_pos_none,9_mittel.png,pos,critical,40,none,no,no,no,yes,2751736,2753054
25,EC_subj,pokemon,b,5,filler_40_neu_none,17_mittel.png,neu,filler,40,none,no,no,no,yes,2754302,2755575
25,EC_subj,pokemon,b,6,cs_50_neg_none,10_mittel.png,neg,critical,50,none,no,no,no,yes,2756825,2758111
25,EC_subj,pokemon,b,7,filler_40_neu_task,25_mittel.png,neu,filler,40,subjective,no,no,no,yes,2759358,2762472
25,EC_subj,pokemon,b,8,filler_50_neu_none,4_mittel.png,neu,filler,50,none,no,no,no,yes,2763719,2765798
25,EC_subj,pokemon,b,9,control_1000_neg_none,2_mittel.png,neg,control,1000,none,no,no,no,yes,2767047,2768456
25,EC_subj,pokemon,b,10,control_1000_pos_none_2,16_mittel.png,pos,control,1000,none,no,no,no,yes,2769704,2770734
25,EC_subj,pokemon,b,11,filler_1000_neu_none_2,11_mittel.png,neu,filler,1000,none,no,no,no,yes,2771982,2773446
25,EC_subj,pokemon,b,12,cs_40_neg_none,7_mittel.png,neg,critical,40,none,no,no,no,yes,2774696,2775764
25,EC_subj,pokemon,b,13,cs_40_pos_task,24_mittel.png,pos,critical,40,subjective,no,no,no,yes,2777013,2777920
25,EC_subj,pokemon,b,14,cs_40_neg_task,18_mittel.png,neg,critical,40,subjective,no,no,no,yes,2779167,2780043
25,EC_subj,pokemon,b,15,cs_50_pos_none,40_mittel.png,pos,critical,50,none,no,no,no,yes,2781301,2782174
25,EC_subj,pokemon,b,16,filler_1000_neu_none_1,39_mittel.png,neu,filler,1000,none,no,no,no,yes,2783422,2784630
25,EC_subj,pokemon,b,17,cs_50_neg_task,37_mittel.png,neg,critical,50,subjective,no,no,no,yes,2785879,2787004
