subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
39,EC_subj,nonword,a,0,cs_40_pos_none,makan,pos,critical,40,none,Urlaub,word,1463.png,5831.png,2070.png,Urlaub,Geburt,Licht,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3147283,3155077
39,EC_subj,nonword,a,1,filler_40_neu_task,altine,neu,filler,40,subjective,Lampe,word,neu7080.png,neu2635.png,neu5740.png,Wand,Lampe,Knopf,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,3156455,3161112
39,EC_subj,nonword,a,2,cs_50_neg_none,zillie,neg,critical,50,none,6242.png,picture,6242.png,7380.png,9280.png,Schmerz,Krieg,AIDS,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,3162505,3169944
39,EC_subj,nonword,a,3,cs_40_pos_task,teutos,pos,critical,40,subjective,7470.png,picture,5594.png,7470.png,2071.png,Sommer,Freizeit,Kuss,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,3171331,3174616
39,EC_subj,nonword,a,4,cs_50_neg_task,minair,neg,critical,50,subjective,3550.png,picture,9330.png,3550.png,9102.png,Henker,Mühe,Frust,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3175988,3178964
39,EC_subj,nonword,a,5,cs_50_pos_none,parlic,pos,critical,50,none,Brief,word,8190.png,1440.png,2791.png,Lachen,Brief,Frieden,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3180360,3184133
39,EC_subj,nonword,a,6,filler_40_neu_none,tavoo,neu,filler,40,none,Tuch,word,neu7004.png,neu7233.png,neu1616.png,Lampe,Tuch,Sessel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3185506,3190317
39,EC_subj,nonword,a,7,cs_40_neg_task,tafta,neg,critical,40,subjective,3300.png,picture,9830.png,3300.png,2276.png,Eiter,Horror,Frust,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3191704,3197636
39,EC_subj,nonword,a,8,filler_50_neu_none,hesire,neu,filler,50,none,Dach,word,neu7550.png,neu7820.png,neu1616.png,Dach,Schrank,Kreis,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3199019,3202645
39,EC_subj,nonword,a,9,control_1000_neg_none,roosle,neg,control,1000,none,9430.png,picture,9430.png,2276.png,9435.png,Tod,Gemeinheit,Mord,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,3204018,3209831
39,EC_subj,nonword,a,10,cs_40_neg_none,seloom,neg,critical,40,none,6242.png,picture,6242.png,9340.png,6570.1.png,Mühe,Tod,Pech,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,3211212,3213886
39,EC_subj,nonword,a,11,control_1000_neg_none_2,naptor,neg,control,1000,none,9180.png,picture,9180.png,2750.png,9006.png,Mord,Gewalt,Henker,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,3215287,3218185
39,EC_subj,nonword,a,12,filler_1000_neu_none_2,coskie,neu,filler,1000,none,neu7233.png,picture,neu5740.png,neu7233.png,neu7490.png,Knopf,Lampe,Kreis,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,3219567,3222937
39,EC_subj,nonword,a,13,filler_50_neu_task,babit,neu,filler,50,subjective,neu7000.png,picture,neu2487.png,neu2372.png,neu7000.png,Tuch,Sessel,Schrank,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3224317,3227021
39,EC_subj,nonword,a,14,control_1000_pos_none,avouco,pos,control,1000,none,5460.png,picture,2208.png,5460.png,8496.png,Romantik,Ruhe,Fete,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3228394,3231300
39,EC_subj,nonword,a,15,filler_1000_neu_none_1,pubio,neu,filler,1000,none,Knopf,word,neu7090.png,neu5740.png,neu7550.png,Wand,Knopf,Bein,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3232693,3238421
39,EC_subj,nonword,a,16,cs_50_pos_task,lobee,pos,critical,50,subjective,Frieden,word,8170.png,2080.png,2208.png,Wärme,Romantik,Frieden,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,3239819,3244670
39,EC_subj,nonword,a,17,control_1000_pos_none_2,trelle,pos,control,1000,none,2070.png,picture,2080.png,5460.png,2070.png,Liebe,Witz,Ruhe,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,3246057,3249127
