subject_nr,trial_nr,block,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
23,0,1,1,EC_subj,pokemon,b,cs_alone,1000,none,none,none,left,none,no,filler_1000_neu_none_1,none,37_mittel.png,none,picture,none,controlcs,none,#000000,999,fmaske_3.png,fmaske_3.png,no,yes_left,no,1000,NA,NA,NA,NA,NA,NA,NA,375959,NA,NA,NA,NA,NA,NA,NA,NA,NA,376961
23,1,1,1,EC_subj,pokemon,b,cs_w_us,1000,neutral,none,csfirst,right,left,no,o_filler_1000_neu_none_1,some us,neu2372.png,parlic,picture,word,us,controlcs,#000000,600,maske_6.png,maske_5.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,377961,NA,378963,NA,NA,NA,NA,NA,NA,NA,379566
23,2,1,1,EC_subj,pokemon,b,cswcs,50,none,subjective,csfirst,right,left,yes,filler_50_neu_task,o_filler_1000_neu_none_2,zillie,5_mittel.png,word,picture,controlcs,maskedcs,#969696,1500,fmaske_1.png,fmaske_8.png,yes_right,no,no,250,NA,NA,NA,NA,NA,380518,381419,381522,381574,381626,383126,no,no,no,no,no,yes,709398
23,3,1,1,EC_subj,pokemon,b,cs_w_us,40,neutral,none,usfirst,right,left,yes,filler_40_neu_none,some us,neu1616.png,7_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_5.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,710443,711346,712247,712350,712392,NA,NA,NA,NA,NA,NA,NA,NA,712444
23,4,1,1,EC_subj,pokemon,b,critical,50,pos,subjective,csfirst,right,left,yes,cs_50_pos_task,some us,Sommer,25_mittel.png,word,picture,us,maskedcs,#969696,1500,fmaske_2.png,fmaske_1.png,no,no,no,250,NA,NA,NA,NA,NA,713365,714267,714369,714421,714473,715973,yes,no,no,no,no,no,717445
23,5,1,1,EC_subj,pokemon,b,cs_alone,50,none,none,none,right,none,yes,filler_50_neu_none,none,none,40_mittel.png,none,picture,none,maskedcs,#969696,999,fmaske_10.png,fmaske_4.png,yes_right,no,no,1000,NA,NA,NA,NA,NA,718282,719184,719287,719339,NA,NA,NA,NA,NA,NA,NA,NA,719391
23,6,1,1,EC_subj,pokemon,b,control,1000,neg,none,usfirst,right,left,no,control_1000_neg_none_2,some us,9421.png,9_mittel.png,picture,picture,us,controlcs,#000000,0,fmaske_5.png,fmaske_4.png,no,no,no,1000,NA,NA,NA,NA,720369,NA,NA,721372,NA,NA,NA,NA,NA,NA,NA,NA,NA,722374
23,7,1,1,EC_subj,pokemon,b,cswcs,50,none,none,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_1,40_mittel.png,37_mittel.png,picture,picture,maskedcs,controlcs,#969696,1500,fmaske_3.png,fmaske_8.png,yes_left,no,no,250,NA,NA,NA,NA,NA,723282,724184,724286,724338,724390,NA,NA,NA,NA,NA,NA,NA,725892
23,8,1,1,EC_subj,pokemon,b,control,1000,neg,none,usfirst,left,right,no,control_1000_neg_none,some us,24_mittel.png,6530.png,picture,picture,controlcs,us,#000000,0,fmaske_11.png,fmaske_7.png,no,no,no,250,NA,NA,NA,NA,726860,NA,NA,727862,NA,NA,NA,NA,NA,NA,NA,NA,NA,728864
23,9,1,1,EC_subj,pokemon,b,critical,50,neg,none,csfirst,left,right,yes,cs_50_neg_none,some us,4_mittel.png,Sucht,picture,word,maskedcs,us,#969696,1500,fmaske_11.png,fmaske_1.png,no,no,no,1000,NA,NA,NA,NA,NA,729776,730678,730781,730833,730885,NA,NA,NA,NA,NA,NA,NA,732387
23,10,1,1,EC_subj,pokemon,b,us_alone,999,neutral,none,none,none,left,no,none,none,Kreis,none,word,none,us,none,#000000,999,fmaske_9.png,fmaske_10.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,733236,NA,NA,NA,NA,NA,NA,NA,NA,NA,735238
23,11,1,1,EC_subj,pokemon,b,us_w_us,999,neg-pos,none,none,none,both,no,none,none,Folter,Kinder,word,word,us,us,#000000,999,fmaske_3.png,fmaske_6.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,736118,NA,NA,NA,NA,NA,NA,NA,NA,NA,738120
23,12,1,1,EC_subj,pokemon,b,us_w_us,999,neu-neu,none,none,none,both,no,none,none,Schrank,neu7550.png,word,picture,us,us,#000000,999,fmaske_2.png,fmaske_12.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,739073,NA,NA,NA,NA,NA,NA,NA,NA,NA,741075
23,13,1,1,EC_subj,pokemon,b,control,1000,pos,none,usfirst,right,left,no,control_1000_pos_none,some us,2209.png,39_mittel.png,picture,picture,us,controlcs,#000000,0,fmaske_10.png,fmaske_12.png,no,no,no,250,NA,NA,NA,NA,742034,NA,NA,743036,NA,NA,NA,NA,NA,NA,NA,NA,NA,744038
23,14,1,1,EC_subj,pokemon,b,critical,50,pos,subjective,csfirst,left,right,yes,cs_50_pos_task,some us,25_mittel.png,Musik,picture,word,maskedcs,us,#969696,1500,fmaske_4.png,fmaske_8.png,no,no,no,250,NA,NA,NA,NA,NA,744941,745843,745946,745998,746050,747550,yes,no,no,no,no,no,759751
23,15,1,1,EC_subj,pokemon,b,cs_alone,1000,none,none,none,left,none,no,o_filler_1000_neu_none_1,none,parlic,none,word,none,controlcs,none,#000000,999,maske_1.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,760605,NA,NA,NA,NA,NA,NA,NA,NA,NA,761607
23,16,1,1,EC_subj,pokemon,b,critical,40,neg,none,csfirst,left,right,yes,cs_40_neg_none,some us,22_mittel.png,9830.png,picture,picture,maskedcs,us,#969696,1500,fmaske_12.png,fmaske_12.png,no,no,no,1000,NA,NA,NA,NA,NA,762623,763525,763628,763670,763722,NA,NA,NA,NA,NA,NA,NA,765224
23,17,1,1,EC_subj,pokemon,b,critical,40,neg,subjective,csfirst,left,right,yes,cs_40_neg_task,some us,2_mittel.png,Hektik,picture,word,maskedcs,us,#969696,1500,fmaske_1.png,fmaske_5.png,no,no,no,250,NA,NA,NA,NA,NA,766127,767028,767131,767173,767225,768725,no,yes,no,no,no,no,771811
23,18,1,1,EC_subj,pokemon,b,cswcs,50,none,none,csfirst,right,left,yes,o_filler_50_neu_none,o_filler_1000_neu_none_2,zillie,minair,word,word,controlcs,maskedcs,#969696,1500,maske_8.png,maske_4.png,no,no,no,1000,NA,NA,NA,NA,NA,772804,773706,773809,773861,773913,NA,NA,NA,NA,NA,NA,NA,775415
23,19,1,1,EC_subj,pokemon,b,us_w_us,999,pos-pos,none,none,none,both,no,none,none,8200.png,Mutter,picture,word,us,us,#000000,999,fmaske_6.png,fmaske_6.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,776324,NA,NA,NA,NA,NA,NA,NA,NA,NA,778327
23,20,1,1,EC_subj,pokemon,b,cs_alone,50,none,none,none,right,none,yes,o_filler_50_neu_none,none,none,minair,none,word,none,maskedcs,#969696,999,maske_10.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,NA,779188,780090,780193,780245,NA,NA,NA,NA,NA,NA,NA,NA,780297
23,21,1,1,EC_subj,pokemon,b,us_alone,999,pos,none,none,none,right,no,none,none,none,Familie,none,word,none,us,#000000,999,fmaske_2.png,fmaske_5.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,781138,NA,NA,NA,NA,NA,NA,NA,NA,NA,783140
23,22,1,1,EC_subj,pokemon,b,critical,50,pos,subjective,usfirst,right,left,yes,cs_50_pos_task,some us,7470.png,25_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_4.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,784245,785147,786048,786151,786203,NA,786253,yes,no,no,no,no,no,790391
23,23,1,1,EC_subj,pokemon,b,us_w_us,999,neu-neu,none,none,none,both,no,none,none,Klinke,neu2372.png,word,picture,us,us,#000000,999,fmaske_11.png,fmaske_12.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,791309,NA,NA,NA,NA,NA,NA,NA,NA,NA,793311
