subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
31,EC_only,pokemon,b,0,filler_40_neu_task,7_mittel.png,neu,filler,40,none,19,2193570,2197028
31,EC_only,pokemon,b,1,cs_50_pos_none,23_mittel.png,pos,critical,50,none,11,2199340,2201886
31,EC_only,pokemon,b,2,filler_50_neu_none,37_mittel.png,neu,filler,50,none,9,2204203,2206907
31,EC_only,pokemon,b,3,cs_40_pos_none,2_mittel.png,pos,critical,40,none,16,2209221,2211859
31,EC_only,pokemon,b,4,filler_50_neu_task,40_mittel.png,neu,filler,50,none,8,2214175,2216942
31,EC_only,pokemon,b,5,cs_50_pos_task,17_mittel.png,pos,critical,50,none,13,2219256,2221426
31,EC_only,pokemon,b,6,cs_50_neg_none,39_mittel.png,neg,critical,50,none,9,2223743,2226342
31,EC_only,pokemon,b,7,control_1000_pos_none,11_mittel.png,pos,control,1000,none,13,2228656,2230883
31,EC_only,pokemon,b,8,cs_50_neg_task,4_mittel.png,neg,critical,50,none,15,2233198,2236050
31,EC_only,pokemon,b,9,cs_40_neg_none,25_mittel.png,neg,critical,40,none,11,2238364,2240874
31,EC_only,pokemon,b,10,cs_40_pos_task,16_mittel.png,pos,critical,40,none,9,2243191,2245841
31,EC_only,pokemon,b,11,filler_40_neu_none,5_mittel.png,neu,filler,40,none,12,2248157,2251335
31,EC_only,pokemon,b,12,cs_40_neg_task,22_mittel.png,neg,critical,40,none,14,2253649,2256589
31,EC_only,pokemon,b,13,filler_1000_neu_none_2,15_mittel.png,neu,filler,1000,none,11,2258904,2260804
31,EC_only,pokemon,b,14,control_1000_neg_none,9_mittel.png,neg,control,1000,none,12,2263121,2267369
31,EC_only,pokemon,b,15,filler_1000_neu_none_1,10_mittel.png,neu,filler,1000,none,13,2269682,2272513
31,EC_only,pokemon,b,16,control_1000_pos_none_2,24_mittel.png,pos,control,1000,none,19,2274826,2277072
31,EC_only,pokemon,b,17,control_1000_neg_none_2,18_mittel.png,neg,control,1000,none,12,2279388,2281809
