subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
63,EC_only,nonword,a,0,control_1000_neg_none,tavoo,neg,control,1000,none,no,yes,no,no,2349176,2355444
63,EC_only,nonword,a,1,cs_40_pos_none,lobee,pos,critical,40,none,no,no,no,yes,2356757,2358803
63,EC_only,nonword,a,2,filler_40_neu_task,hesire,neu,filler,40,none,no,no,no,yes,2360118,2363907
63,EC_only,nonword,a,3,filler_1000_neu_none_1,makan,neu,filler,1000,none,no,no,yes,no,2365223,2368996
63,EC_only,nonword,a,4,filler_50_neu_task,coskie,neu,filler,50,none,no,no,no,yes,2370310,2372915
63,EC_only,nonword,a,5,control_1000_pos_none_2,altine,pos,control,1000,none,yes,no,no,no,2374230,2377332
63,EC_only,nonword,a,6,cs_50_neg_task,trelle,neg,critical,50,none,no,no,no,yes,2378647,2380843
63,EC_only,nonword,a,7,cs_40_pos_task,seloom,pos,critical,40,none,no,no,no,yes,2382156,2383971
63,EC_only,nonword,a,8,control_1000_pos_none,naptor,pos,control,1000,none,no,yes,no,no,2385284,2389988
63,EC_only,nonword,a,9,filler_1000_neu_none_2,tafta,neu,filler,1000,none,no,no,yes,no,2391303,2394188
63,EC_only,nonword,a,10,filler_40_neu_none,pubio,neu,filler,40,none,no,no,no,yes,2395502,2397395
63,EC_only,nonword,a,11,cs_40_neg_task,parlic,neg,critical,40,none,no,no,no,yes,2398709,2400507
63,EC_only,nonword,a,12,cs_50_pos_task,zillie,pos,critical,50,none,no,no,no,yes,2401820,2402875
63,EC_only,nonword,a,13,cs_50_pos_none,avouco,pos,critical,50,none,no,no,no,yes,2404189,2406236
63,EC_only,nonword,a,14,control_1000_neg_none_2,babit,neg,control,1000,none,no,no,yes,no,2407551,2411388
63,EC_only,nonword,a,15,filler_50_neu_none,teutos,neu,filler,50,none,no,no,no,yes,2412702,2413987
63,EC_only,nonword,a,16,cs_40_neg_none,minair,neg,critical,40,none,no,no,no,yes,2415302,2416883
63,EC_only,nonword,a,17,cs_50_neg_none,roosle,neg,critical,50,none,no,no,no,yes,2418197,2419467
