subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
10,EC_only,nonword,a,0,control_1000_neg_none,hesire,neg,control,1000,none,yes,no,no,no,2296991,2317948
10,EC_only,nonword,a,1,cs_50_neg_none,altine,neg,critical,50,none,no,no,yes,no,2319200,2324382
10,EC_only,nonword,a,2,cs_40_pos_none,minair,pos,critical,40,none,no,no,yes,no,2325634,2331997
10,EC_only,nonword,a,3,filler_1000_neu_none_2,lobee,neu,filler,1000,none,no,no,no,yes,2333250,2346172
10,EC_only,nonword,a,4,control_1000_neg_none_2,pubio,neg,control,1000,none,yes,no,no,no,2347424,2352588
10,EC_only,nonword,a,5,control_1000_pos_none,tavoo,pos,control,1000,none,no,yes,no,no,2353841,2357021
10,EC_only,nonword,a,6,cs_50_pos_task,trelle,pos,critical,50,none,no,no,no,yes,2358282,2359652
10,EC_only,nonword,a,7,cs_50_pos_none,roosle,pos,critical,50,none,no,no,no,yes,2360903,2362484
10,EC_only,nonword,a,8,cs_40_neg_none,avouco,neg,critical,40,none,yes,no,no,no,2363736,2366908
10,EC_only,nonword,a,9,filler_40_neu_task,coskie,neu,filler,40,none,no,no,no,yes,2368163,2371492
10,EC_only,nonword,a,10,filler_50_neu_none,tafta,neu,filler,50,none,no,no,no,yes,2372743,2374284
10,EC_only,nonword,a,11,filler_1000_neu_none_1,seloom,neu,filler,1000,none,yes,no,no,no,2375536,2382780
10,EC_only,nonword,a,12,filler_50_neu_task,makan,neu,filler,50,none,no,no,no,yes,2384035,2385180
10,EC_only,nonword,a,13,cs_40_pos_task,parlic,pos,critical,40,none,yes,no,no,no,2386432,2394269
10,EC_only,nonword,a,14,cs_40_neg_task,zillie,neg,critical,40,none,no,no,no,yes,2395521,2396556
10,EC_only,nonword,a,15,filler_40_neu_none,teutos,neu,filler,40,none,no,no,no,yes,2397809,2399196
10,EC_only,nonword,a,16,control_1000_pos_none_2,babit,pos,control,1000,none,yes,no,no,no,2400448,2402580
10,EC_only,nonword,a,17,cs_50_neg_task,naptor,neg,critical,50,none,no,no,no,yes,2403832,2406043
