subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_objective_task,obt_1,obt_2,obt_3,obt_4,obt_5,obt_6,obj_1,obj_2,obj_3,obj_4,obj_5,obj_6,time_blank_end
38,0,1,EC_only,nonword,a,critical,50,neg,objective,usfirst,left,right,yes,cs_50_neg_task,some us,seloom,2710.png,word,picture,maskedcs,us,#969696,0,maske_8.png,maske_10.png,no,no,no,1000,NA,NA,NA,NA,2542176,2543078,2543979,2544082,2544134,NA,2544184,altine,tafta,seloom,makan,lobee,naptor,no,yes,no,no,no,no,2553067
38,1,1,EC_only,nonword,a,us_alone,999,neutral,none,none,none,left,no,none,none,Dach,none,word,none,us,none,#000000,999,maske_8.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2553700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2555702
38,2,1,EC_only,nonword,a,critical,40,pos,objective,csfirst,right,left,yes,cs_40_pos_task,some us,7330.png,hesire,picture,word,us,maskedcs,#969696,1500,maske_2.png,maske_11.png,no,no,no,1000,NA,NA,NA,NA,NA,2556524,2557425,2557528,2557570,2557622,2559122,roosle,pubio,hesire,teutos,coskie,trelle,no,no,no,yes,no,no,2565379
38,3,1,EC_only,nonword,a,cswcs,40,none,objective,csfirst,right,left,yes,filler_40_neu_task,o_filler_1000_neu_none_2,22_mittel.png,trelle,picture,word,controlcs,maskedcs,#969696,1500,maske_1.png,maske_4.png,no,yes_left,no,1000,NA,NA,NA,NA,NA,2566099,2567000,2567103,2567145,2567197,2568697,coskie,hesire,trelle,roosle,pubio,teutos,no,no,no,no,yes,no,2573979
38,4,1,EC_only,nonword,a,cs_alone,1000,none,none,none,left,none,no,filler_1000_neu_none_1,none,tavoo,none,word,none,controlcs,none,#000000,999,maske_3.png,maske_8.png,no,yes_left,no,250,NA,NA,NA,NA,NA,NA,NA,2574624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2575626
38,5,1,EC_only,nonword,a,critical,40,pos,objective,csfirst,left,right,yes,cs_40_pos_none,some us,pubio,Mutter,word,word,maskedcs,us,#969696,1500,maske_7.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,NA,2576366,2577267,2577370,2577412,2577464,2578964,hesire,coskie,pubio,roosle,trelle,teutos,yes,no,no,no,no,no,2581763
38,6,1,EC_only,nonword,a,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_task,some us,Spiel,hesire,word,word,us,maskedcs,#969696,0,maske_5.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,2582526,2583429,2584330,2584433,2584475,NA,2584525,roosle,trelle,pubio,teutos,hesire,coskie,no,no,no,no,yes,no,2586746
38,7,1,EC_only,nonword,a,us_alone,999,neutral,none,none,none,left,no,none,none,neu7004.png,none,picture,none,us,none,#000000,999,maske_5.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2587403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2589405
38,8,1,EC_only,nonword,a,critical,50,pos,objective,usfirst,left,right,yes,cs_50_pos_none,some us,tafta,Scherz,word,word,maskedcs,us,#969696,0,maske_11.png,maske_5.png,no,no,no,1000,NA,NA,NA,NA,2590168,2591071,2591972,2592075,2592127,NA,2592177,altine,lobee,naptor,seloom,tafta,makan,no,no,no,yes,no,no,2596506
38,9,1,EC_only,nonword,a,cs_alone,1000,none,none,none,left,none,no,filler_1000_neu_none_1,none,tavoo,none,word,none,controlcs,none,#000000,999,maske_8.png,maske_4.png,no,yes_left,no,250,NA,NA,NA,NA,NA,NA,NA,2597184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2598186
38,10,1,EC_only,nonword,a,cs_alone,70,none,none,none,right,none,yes,filler_50_neu_task,none,none,itafy,none,word,none,maskedcs,#969696,999,maske_4.png,maske_11.png,yes_right,no,yes,0,None,2598832,2599964,2601864,NA,2598836,2599737,2599840,2599912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2601866
38,11,1,EC_only,nonword,a,us_w_us,999,neu-neu,none,none,none,both,no,none,none,neu7080.png,neu2575.png,picture,picture,us,us,#000000,999,maske_12.png,maske_6.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,2602597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2604599
38,12,1,EC_only,nonword,a,cs_alone,1000,none,none,none,left,none,no,filler_1000_neu_none_1,none,tavoo,none,word,none,controlcs,none,#000000,999,maske_1.png,maske_4.png,no,yes_left,no,250,NA,NA,NA,NA,NA,NA,NA,2605246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2606248
38,13,1,EC_only,nonword,a,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,filler_1000_neu_none_1,7_mittel.png,tavoo,picture,word,maskedcs,controlcs,#969696,1500,fmaske_3.png,fmaske_7.png,no,yes_right,no,1000,NA,NA,NA,NA,NA,2606981,2607882,2607985,2608027,2608079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2609581
38,14,1,EC_only,nonword,a,cswcs,40,none,objective,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_1,tavoo,roosle,word,word,controlcs,maskedcs,#969696,1500,maske_3.png,maske_8.png,no,no,no,1000,NA,NA,NA,NA,NA,2610361,2611262,2611365,2611407,2611459,2612959,coskie,teutos,hesire,pubio,trelle,roosle,no,no,no,no,yes,no,2616267
38,15,1,EC_only,nonword,a,cs_w_us,1000,neutral,none,usfirst,left,right,no,filler_1000_neu_none_2,some us,babit,neu7820.png,word,picture,controlcs,us,#000000,0,maske_8.png,maske_7.png,no,yes_left,no,250,NA,NA,NA,NA,2617036,NA,NA,2618038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2619041
38,16,1,EC_only,nonword,a,critical,50,pos,objective,csfirst,left,right,yes,cs_50_pos_task,some us,makan,7350.png,word,picture,maskedcs,us,#969696,1500,maske_12.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,NA,2619906,2620809,2620911,2620963,2621015,2622515,naptor,tafta,seloom,makan,altine,lobee,no,no,no,yes,no,no,2627251
38,17,1,EC_only,nonword,a,cs_alone,50,none,objective,none,right,none,yes,filler_50_neu_task,none,none,naptor,none,word,none,maskedcs,#969696,999,maske_9.png,maske_4.png,yes_right,no,no,250,NA,NA,NA,NA,NA,2627900,2628801,2628904,2628956,NA,2629006,tafta,lobee,makan,altine,naptor,seloom,no,yes,no,no,no,no,2632266
38,18,1,EC_only,nonword,a,control,1000,neg,none,csfirst,right,left,no,control_1000_neg_none_2,some us,Absturz,avouco,word,word,us,controlcs,#000000,600,maske_7.png,maske_3.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2632982,NA,2633984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2634586
38,19,1,EC_only,nonword,a,us_alone,999,neutral,none,none,none,right,no,none,none,none,neu2635.png,none,picture,none,us,#000000,999,maske_1.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2635245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2637247
38,20,1,EC_only,nonword,a,cs_w_us,1000,neutral,none,usfirst,left,right,no,filler_1000_neu_none_2,some us,babit,Tuch,word,word,controlcs,us,#000000,0,maske_6.png,maske_11.png,no,yes_left,no,250,NA,NA,NA,NA,2637956,NA,NA,2638959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2639961
38,21,1,EC_only,nonword,a,cs_w_us,50,neutral,objective,usfirst,left,right,yes,filler_50_neu_none,some us,altine,Hand,word,word,maskedcs,us,#969696,0,maske_5.png,maske_5.png,yes_left,no,no,1000,NA,NA,NA,NA,2640724,2641626,2642527,2642630,2642682,NA,2642732,tafta,lobee,seloom,makan,altine,naptor,no,no,no,no,yes,no,2647450
38,22,1,EC_only,nonword,a,control,1000,neg,none,csfirst,left,right,no,control_1000_neg_none,some us,zillie,9000.png,word,picture,controlcs,us,#000000,600,maske_6.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2648229,NA,2649231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2649833
