subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
64,EC_only,nonword,a,0,filler_50_neu_task,altine,neu,filler,50,none,no,no,yes,no,2197760,2203513
64,EC_only,nonword,a,1,filler_50_neu_none,tavoo,neu,filler,50,none,yes,no,no,no,2204826,2208800
64,EC_only,nonword,a,2,cs_50_neg_task,lobee,neg,critical,50,none,yes,no,no,no,2210113,2212293
64,EC_only,nonword,a,3,cs_40_neg_none,makan,neg,critical,40,none,no,no,no,yes,2213607,2217572
64,EC_only,nonword,a,4,cs_50_pos_task,tafta,pos,critical,50,none,no,yes,no,no,2218885,2224297
64,EC_only,nonword,a,5,control_1000_pos_none_2,zillie,pos,control,1000,none,no,yes,no,no,2225609,2227846
64,EC_only,nonword,a,6,cs_50_neg_none,parlic,neg,critical,50,none,yes,no,no,no,2229159,2234128
64,EC_only,nonword,a,7,filler_40_neu_none,naptor,neu,filler,40,none,no,no,no,yes,2235442,2238988
64,EC_only,nonword,a,8,cs_40_pos_none,coskie,pos,critical,40,none,yes,no,no,no,2240301,2242590
64,EC_only,nonword,a,9,cs_50_pos_none,seloom,pos,critical,50,none,no,yes,no,no,2243902,2246082
64,EC_only,nonword,a,10,cs_40_pos_task,pubio,pos,critical,40,none,no,yes,no,no,2247395,2249575
64,EC_only,nonword,a,11,filler_1000_neu_none_2,hesire,neu,filler,1000,none,no,yes,no,no,2250888,2252629
64,EC_only,nonword,a,12,control_1000_neg_none,avouco,neg,control,1000,none,no,yes,no,no,2253942,2255189
64,EC_only,nonword,a,13,control_1000_pos_none,minair,pos,control,1000,none,no,yes,no,no,2256503,2259216
64,EC_only,nonword,a,14,cs_40_neg_task,teutos,neg,critical,40,none,no,no,no,yes,2260530,2262960
64,EC_only,nonword,a,15,control_1000_neg_none_2,trelle,neg,control,1000,none,no,yes,no,no,2264274,2266212
64,EC_only,nonword,a,16,filler_40_neu_task,roosle,neu,filler,40,none,no,no,yes,no,2267526,2269759
64,EC_only,nonword,a,17,filler_1000_neu_none_1,babit,neu,filler,1000,none,yes,no,no,no,2271073,2274048
