subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
45,EC_subj,pokemon,b,0,cs_50_pos_task,4_mittel.png,pos,critical,50,subjective,yes,no,no,no,3176590,3184335
45,EC_subj,pokemon,b,1,cs_40_neg_task,17_mittel.png,neg,critical,40,subjective,no,no,no,yes,3185649,3189895
45,EC_subj,pokemon,b,2,filler_50_neu_none,15_mittel.png,neu,filler,50,none,no,no,yes,no,3191209,3195552
45,EC_subj,pokemon,b,3,filler_50_neu_task,10_mittel.png,neu,filler,50,subjective,no,no,no,yes,3196867,3200759
45,EC_subj,pokemon,b,4,control_1000_neg_none,7_mittel.png,neg,control,1000,none,no,yes,no,no,3202073,3203967
45,EC_subj,pokemon,b,5,filler_1000_neu_none_1,16_mittel.png,neu,filler,1000,none,yes,no,no,no,3205282,3206808
45,EC_subj,pokemon,b,6,cs_50_neg_task,11_mittel.png,neg,critical,50,subjective,no,no,yes,no,3208123,3211256
45,EC_subj,pokemon,b,7,cs_40_pos_none,25_mittel.png,pos,critical,40,none,yes,no,no,no,3212569,3216767
45,EC_subj,pokemon,b,8,cs_40_neg_none,23_mittel.png,neg,critical,40,none,no,no,yes,no,3218081,3220792
45,EC_subj,pokemon,b,9,control_1000_neg_none_2,5_mittel.png,neg,control,1000,none,no,yes,no,no,3222105,3224000
45,EC_subj,pokemon,b,10,control_1000_pos_none,9_mittel.png,pos,control,1000,none,no,yes,no,no,3225314,3226592
45,EC_subj,pokemon,b,11,control_1000_pos_none_2,18_mittel.png,pos,control,1000,none,no,no,yes,no,3227905,3231952
45,EC_subj,pokemon,b,12,filler_1000_neu_none_2,2_mittel.png,neu,filler,1000,none,yes,no,no,no,3233266,3235439
45,EC_subj,pokemon,b,13,cs_50_pos_none,39_mittel.png,pos,critical,50,none,no,no,yes,no,3236756,3241784
45,EC_subj,pokemon,b,14,cs_50_neg_none,24_mittel.png,neg,critical,50,none,yes,no,no,no,3243099,3244992
45,EC_subj,pokemon,b,15,filler_40_neu_task,40_mittel.png,neu,filler,40,subjective,no,no,yes,no,3246316,3248303
45,EC_subj,pokemon,b,16,cs_40_pos_task,22_mittel.png,pos,critical,40,subjective,no,yes,no,no,3249617,3251911
45,EC_subj,pokemon,b,17,filler_40_neu_none,37_mittel.png,neu,filler,40,none,no,yes,no,no,3253226,3255623
