subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
17,EC_only,nonword,a,0,filler_50_neu_task,tafta,neu,filler,50,none,14,2000166,2003146
17,EC_only,nonword,a,1,cs_40_pos_task,minair,pos,critical,40,none,9,2005471,2008432
17,EC_only,nonword,a,2,cs_40_neg_none,trelle,neg,critical,40,none,12,2010765,2013304
17,EC_only,nonword,a,3,cs_40_pos_none,zillie,pos,critical,40,none,8,2015630,2018119
17,EC_only,nonword,a,4,filler_50_neu_none,seloom,neu,filler,50,none,9,2020448,2027385
17,EC_only,nonword,a,5,filler_40_neu_none,makan,neu,filler,40,none,11,2029709,2031602
17,EC_only,nonword,a,6,control_1000_pos_none_2,hesire,pos,control,1000,none,14,2033928,2038402
17,EC_only,nonword,a,7,cs_40_neg_task,avouco,neg,critical,40,none,9,2040725,2044696
17,EC_only,nonword,a,8,filler_40_neu_task,teutos,neu,filler,40,none,10,2047018,2048529
17,EC_only,nonword,a,9,cs_50_pos_task,roosle,pos,critical,50,none,6,2050869,2052578
17,EC_only,nonword,a,10,filler_1000_neu_none_1,lobee,neu,filler,1000,none,12,2054904,2057162
17,EC_only,nonword,a,11,control_1000_neg_none_2,coskie,neg,control,1000,none,12,2059486,2063449
17,EC_only,nonword,a,12,control_1000_pos_none,babit,pos,control,1000,none,13,2065772,2068325
17,EC_only,nonword,a,13,cs_50_pos_none,naptor,pos,critical,50,none,7,2070650,2072667
17,EC_only,nonword,a,14,filler_1000_neu_none_2,parlic,neu,filler,1000,none,10,2074992,2076369
17,EC_only,nonword,a,15,control_1000_neg_none,pubio,neg,control,1000,none,12,2078695,2080817
17,EC_only,nonword,a,16,cs_50_neg_task,altine,neg,critical,50,none,6,2083145,2084954
17,EC_only,nonword,a,17,cs_50_neg_none,tavoo,neg,critical,50,none,9,2087282,2089559
