subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
60,EC_only,pokemon,b,0,cs_50_pos_task,23_mittel.png,pos,critical,50,none,7,2042222,2047635
60,EC_only,pokemon,b,1,filler_40_neu_task,5_mittel.png,neu,filler,40,none,3,2049947,2052460
60,EC_only,pokemon,b,2,cs_40_pos_none,22_mittel.png,pos,critical,40,none,7,2054773,2056970
60,EC_only,pokemon,b,3,control_1000_neg_none_2,7_mittel.png,neg,control,1000,none,16,2059277,2062620
60,EC_only,pokemon,b,4,cs_50_neg_task,39_mittel.png,neg,critical,50,none,8,2064931,2068136
60,EC_only,pokemon,b,5,cs_50_neg_none,11_mittel.png,neg,critical,50,none,11,2070450,2073313
60,EC_only,pokemon,b,6,cs_40_neg_task,25_mittel.png,neg,critical,40,none,11,2075619,2078742
60,EC_only,pokemon,b,7,cs_40_pos_task,2_mittel.png,pos,critical,40,none,14,2081049,2083116
60,EC_only,pokemon,b,8,control_1000_neg_none,18_mittel.png,neg,control,1000,none,10,2085423,2088675
60,EC_only,pokemon,b,9,filler_40_neu_none,40_mittel.png,neu,filler,40,none,14,2090986,2093872
60,EC_only,pokemon,b,10,control_1000_pos_none,24_mittel.png,pos,control,1000,none,8,2096179,2098189
60,EC_only,pokemon,b,11,cs_50_pos_none,4_mittel.png,pos,critical,50,none,12,2100499,2103595
60,EC_only,pokemon,b,12,filler_1000_neu_none_1,15_mittel.png,neu,filler,1000,none,13,2105904,2107592
60,EC_only,pokemon,b,13,filler_50_neu_task,37_mittel.png,neu,filler,50,none,15,2109904,2111923
60,EC_only,pokemon,b,14,filler_50_neu_none,10_mittel.png,neu,filler,50,none,16,2114233,2116126
60,EC_only,pokemon,b,15,control_1000_pos_none_2,9_mittel.png,pos,control,1000,none,16,2118436,2121408
60,EC_only,pokemon,b,16,cs_40_neg_none,17_mittel.png,neg,critical,40,none,10,2123719,2125395
60,EC_only,pokemon,b,17,filler_1000_neu_none_2,16_mittel.png,neu,filler,1000,none,13,2127709,2129253
