subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
54,EC_subj,nonword,a,0,filler_1000_neu_none_2,roosle,neu,filler,1000,none,16,2727975,2733403
54,EC_subj,nonword,a,1,cs_40_pos_task,naptor,pos,critical,40,subjective,11,2735711,2740211
54,EC_subj,nonword,a,2,filler_1000_neu_none_1,trelle,neu,filler,1000,none,7,2742515,2746011
54,EC_subj,nonword,a,3,filler_40_neu_none,minair,neu,filler,40,none,2,2748318,2751410
54,EC_subj,nonword,a,4,cs_50_pos_none,pubio,pos,critical,50,none,8,2753715,2756833
54,EC_subj,nonword,a,5,control_1000_neg_none,seloom,neg,control,1000,none,19,2759144,2760788
54,EC_subj,nonword,a,6,control_1000_pos_none_2,tafta,pos,control,1000,none,14,2763093,2765282
54,EC_subj,nonword,a,7,filler_40_neu_task,parlic,neu,filler,40,subjective,2,2767589,2769626
54,EC_subj,nonword,a,8,cs_40_neg_none,babit,neg,critical,40,none,3,2771942,2774219
54,EC_subj,nonword,a,9,filler_50_neu_none,avouco,neu,filler,50,none,6,2776528,2779353
54,EC_subj,nonword,a,10,filler_50_neu_task,zillie,neu,filler,50,subjective,6,2781661,2784084
54,EC_subj,nonword,a,11,cs_50_neg_none,teutos,neg,critical,50,none,4,2786399,2788461
54,EC_subj,nonword,a,12,control_1000_pos_none,makan,pos,control,1000,none,8,2790768,2794507
54,EC_subj,nonword,a,13,control_1000_neg_none_2,lobee,neg,control,1000,none,11,2796816,2798695
54,EC_subj,nonword,a,14,cs_40_pos_none,altine,pos,critical,40,none,5,2801005,2804519
54,EC_subj,nonword,a,15,cs_50_neg_task,coskie,neg,critical,50,subjective,9,2806825,2810244
54,EC_subj,nonword,a,16,cs_50_pos_task,hesire,pos,critical,50,subjective,11,2812545,2815155
54,EC_subj,nonword,a,17,cs_40_neg_task,tavoo,neg,critical,40,subjective,7,2817460,2821273
