subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_objective_task,obt_1,obt_2,obt_3,obt_4,obt_5,obt_6,obj_1,obj_2,obj_3,obj_4,obj_5,obj_6,time_blank_end
17,0,1,EC_only,nonword,a,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_none,some us,8080.png,zillie,picture,word,us,maskedcs,#969696,0,maske_1.png,maske_3.png,no,no,no,1000,NA,NA,NA,NA,2390189,2391091,2391992,2392095,2392137,NA,2392187,avouco,trelle,makan,zillie,minair,teutos,no,no,no,no,yes,no,2399323
17,1,1,EC_only,nonword,a,us_alone,999,neutral,none,none,none,left,no,none,none,Klinke,none,word,none,us,none,#000000,999,maske_12.png,maske_2.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,2399957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2401959
17,2,1,EC_only,nonword,a,cs_alone,1000,none,none,none,left,none,no,filler_1000_neu_none_1,none,lobee,none,word,none,controlcs,none,#000000,999,maske_11.png,maske_8.png,no,yes_left,no,250,NA,NA,NA,NA,NA,NA,NA,2402609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2403611
17,3,1,EC_only,nonword,a,cs_alone,70,none,none,none,right,none,yes,filler_50_neu_none,none,none,itafy,none,word,none,maskedcs,#969696,999,maske_3.png,maske_3.png,yes_right,no,yes,0,None,2404261,2405393,2407293,NA,2404265,2405167,2405269,2405341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2407295
17,4,1,EC_only,nonword,a,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,filler_1000_neu_none_1,37_mittel.png,lobee,picture,word,maskedcs,controlcs,#969696,1500,fmaske_10.png,fmaske_1.png,no,yes_right,no,250,NA,NA,NA,NA,NA,2408040,2408941,2409044,2409086,2409138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2410640
17,5,1,EC_only,nonword,a,critical,50,neg,objective,usfirst,right,left,yes,cs_50_neg_none,some us,Teufel,tavoo,word,word,us,maskedcs,#969696,0,maske_6.png,maske_1.png,no,no,no,1000,NA,NA,NA,NA,2411404,2412307,2413208,2413311,2413363,NA,2413413,roosle,altine,seloom,naptor,tavoo,tafta,no,no,no,no,no,yes,2418275
17,6,1,EC_only,nonword,a,control,1000,neg,none,usfirst,right,left,no,control_1000_neg_none_2,some us,Absturz,coskie,word,word,us,controlcs,#000000,0,maske_1.png,maske_10.png,no,no,no,1000,NA,NA,NA,NA,2418993,NA,NA,2419995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2420997
17,7,1,EC_only,nonword,a,cs_w_us,50,neutral,none,csfirst,left,right,yes,o_filler_50_neu_none,some us,11_mittel.png,Sessel,picture,word,maskedcs,us,#969696,1500,fmaske_9.png,fmaske_1.png,no,no,no,250,NA,NA,NA,NA,NA,2421695,2422597,2422699,2422751,2422803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2424305
17,8,1,EC_only,nonword,a,control,1000,pos,none,csfirst,right,left,no,control_1000_pos_none_2,some us,2550.png,hesire,picture,word,us,controlcs,#000000,600,maske_10.png,maske_3.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2425076,NA,2426079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2426681
17,9,1,EC_only,nonword,a,cs_alone,40,none,none,none,left,none,yes,o_filler_40_neu_none,none,37_mittel.png,none,picture,none,maskedcs,none,#969696,999,fmaske_11.png,fmaske_10.png,no,no,no,250,NA,NA,NA,NA,NA,2427312,2428213,2428316,2428358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2428410
17,10,1,EC_only,nonword,a,cs_w_us,1000,neutral,none,usfirst,left,right,no,filler_1000_neu_none_2,some us,parlic,neu7233.png,word,picture,controlcs,us,#000000,0,maske_3.png,maske_4.png,no,yes_left,no,250,NA,NA,NA,NA,2429188,NA,NA,2430190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2431192
17,11,1,EC_only,nonword,a,cs_alone,1000,none,none,none,right,none,no,filler_1000_neu_none_2,none,none,parlic,none,word,none,controlcs,#000000,999,maske_9.png,maske_9.png,no,yes_right,no,250,NA,NA,NA,NA,NA,NA,NA,2431833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2432835
17,12,1,EC_only,nonword,a,cswcs,40,none,objective,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_1,lobee,makan,word,word,controlcs,maskedcs,#969696,1500,maske_4.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,NA,2433633,2434535,2434638,2434680,2434732,2436232,teutos,avouco,minair,zillie,makan,trelle,no,yes,no,no,no,no,2440106
17,13,1,EC_only,nonword,a,us_alone,999,pos,none,none,none,left,no,none,none,Himmel,none,word,none,us,none,#000000,999,maske_9.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2440739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2442741
17,14,1,EC_only,nonword,a,cs_w_us,40,neutral,objective,usfirst,right,left,yes,filler_40_neu_none,some us,Kreis,makan,word,word,us,maskedcs,#969696,0,maske_5.png,maske_4.png,no,no,no,1000,NA,NA,NA,NA,2443574,2444477,2445378,2445481,2445523,NA,2445573,trelle,zillie,teutos,avouco,makan,minair,no,no,no,no,no,yes,2448651
17,15,1,EC_only,nonword,a,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_task,some us,5460.png,minair,picture,word,us,maskedcs,#969696,0,maske_8.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,2449494,2450397,2451298,2451401,2451444,NA,2451494,minair,avouco,zillie,trelle,teutos,makan,no,yes,no,no,no,no,2453515
17,16,1,EC_only,nonword,a,us_alone,999,neg,none,none,none,right,no,none,none,none,Gift,none,word,none,us,#000000,999,maske_4.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2454140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2456142
17,17,1,EC_only,nonword,a,control,1000,pos,none,csfirst,right,left,no,control_1000_pos_none,some us,Lob,babit,word,word,us,controlcs,#000000,600,maske_12.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2456860,NA,2457863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2458465
17,18,1,EC_only,nonword,a,critical,40,neg,objective,usfirst,right,left,yes,cs_40_neg_task,some us,Unglück,avouco,word,word,us,maskedcs,#969696,0,maske_4.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,2459231,2460133,2461034,2461137,2461179,NA,2461229,avouco,teutos,minair,trelle,makan,zillie,no,no,no,yes,no,no,2464451
17,19,1,EC_only,nonword,a,cs_alone,40,none,none,none,left,none,yes,o_filler_40_neu_none,none,37_mittel.png,none,picture,none,maskedcs,none,#969696,999,fmaske_7.png,fmaske_2.png,no,no,no,250,NA,NA,NA,NA,NA,2465079,2465981,2466084,2466126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2466178
17,20,1,EC_only,nonword,a,critical,40,neg,objective,csfirst,left,right,yes,cs_40_neg_none,some us,trelle,Unglück,word,word,maskedcs,us,#969696,1500,maske_11.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,NA,2466918,2467820,2467923,2467965,2468017,2469517,teutos,makan,minair,avouco,zillie,trelle,yes,no,no,no,no,no,2472066
17,21,1,EC_only,nonword,a,critical,40,neg,objective,csfirst,left,right,yes,cs_40_neg_task,some us,avouco,9630.png,word,picture,maskedcs,us,#969696,1500,maske_1.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,NA,2472872,2473773,2473876,2473918,2473970,2475470,zillie,makan,teutos,minair,trelle,avouco,no,yes,no,no,no,no,2478114
17,22,1,EC_only,nonword,a,us_w_us,999,neg-pos,none,none,none,both,no,none,none,2160.png,3220.png,picture,picture,us,us,#000000,999,maske_6.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2478828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2480830
17,23,1,EC_only,nonword,a,cs_alone,50,none,objective,none,right,none,yes,filler_50_neu_task,none,none,tafta,none,word,none,maskedcs,#969696,999,maske_4.png,maske_6.png,yes_right,no,no,1000,NA,NA,NA,NA,NA,2481483,2482385,2482488,2482540,NA,2482590,seloom,tavoo,tafta,roosle,naptor,altine,no,no,no,no,yes,no,2484442
