subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
58,EC_only,nonword,a,0,filler_40_neu_task,makan,neu,filler,40,none,no,no,no,yes,2215702,2221932
58,EC_only,nonword,a,1,cs_50_neg_none,babit,neg,critical,50,none,no,no,no,yes,2223248,2227724
58,EC_only,nonword,a,2,control_1000_neg_none,coskie,neg,control,1000,none,yes,no,no,no,2229040,2235191
58,EC_only,nonword,a,3,cs_40_pos_task,zillie,pos,critical,40,none,no,no,no,yes,2236508,2239120
58,EC_only,nonword,a,4,cs_50_neg_task,tavoo,neg,critical,50,none,no,no,no,yes,2240435,2244222
58,EC_only,nonword,a,5,filler_40_neu_none,tafta,neu,filler,40,none,no,no,no,yes,2245537,2249278
58,EC_only,nonword,a,6,filler_50_neu_none,lobee,neu,filler,50,none,no,no,yes,no,2250594,2253904
58,EC_only,nonword,a,7,cs_50_pos_task,naptor,pos,critical,50,none,no,no,no,yes,2255219,2258282
58,EC_only,nonword,a,8,cs_50_pos_none,altine,pos,critical,50,none,no,no,no,yes,2259597,2261766
58,EC_only,nonword,a,9,control_1000_neg_none_2,teutos,neg,control,1000,none,no,yes,no,no,2263083,2268132
58,EC_only,nonword,a,10,control_1000_pos_none,hesire,pos,control,1000,none,yes,no,no,no,2269446,2271336
58,EC_only,nonword,a,11,cs_40_neg_task,trelle,neg,critical,40,none,no,no,no,yes,2272651,2275708
58,EC_only,nonword,a,12,filler_1000_neu_none_2,minair,neu,filler,1000,none,no,no,yes,no,2277022,2280929
58,EC_only,nonword,a,13,cs_40_pos_none,avouco,pos,critical,40,none,no,no,no,yes,2282244,2284578
58,EC_only,nonword,a,14,cs_40_neg_none,roosle,neg,critical,40,none,no,no,no,yes,2285895,2287803
58,EC_only,nonword,a,15,filler_50_neu_task,seloom,neu,filler,50,none,no,no,no,yes,2289117,2292460
58,EC_only,nonword,a,16,filler_1000_neu_none_1,parlic,neu,filler,1000,none,no,no,yes,no,2293782,2301906
58,EC_only,nonword,a,17,control_1000_pos_none_2,pubio,pos,control,1000,none,no,no,yes,no,2303221,2308745
