subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
58,EC_only,nonword,a,0,control_1000_neg_none_2,teutos,neg,control,1000,none,15,2057702,2063688
58,EC_only,nonword,a,1,filler_1000_neu_none_2,minair,neu,filler,1000,none,9,2066013,2072235
58,EC_only,nonword,a,2,cs_40_neg_none,roosle,neg,critical,40,none,7,2074560,2078117
58,EC_only,nonword,a,3,cs_40_pos_none,avouco,pos,critical,40,none,5,2080442,2084785
58,EC_only,nonword,a,4,control_1000_pos_none_2,pubio,pos,control,1000,none,13,2087113,2090266
58,EC_only,nonword,a,5,control_1000_pos_none,hesire,pos,control,1000,none,10,2092592,2097513
58,EC_only,nonword,a,6,cs_40_pos_task,zillie,pos,critical,40,none,11,2099833,2103706
58,EC_only,nonword,a,7,cs_50_pos_task,naptor,pos,critical,50,none,13,2106027,2111334
58,EC_only,nonword,a,8,cs_50_neg_task,tavoo,neg,critical,50,none,5,2113657,2115924
58,EC_only,nonword,a,9,filler_1000_neu_none_1,parlic,neu,filler,1000,none,8,2118251,2121886
58,EC_only,nonword,a,10,cs_40_neg_task,trelle,neg,critical,40,none,11,2124224,2126076
58,EC_only,nonword,a,11,filler_50_neu_none,lobee,neu,filler,50,none,7,2128401,2130332
58,EC_only,nonword,a,12,cs_50_neg_none,babit,neg,critical,50,none,6,2132664,2135384
58,EC_only,nonword,a,13,control_1000_neg_none,coskie,neg,control,1000,none,12,2137710,2139855
58,EC_only,nonword,a,14,filler_40_neu_none,tafta,neu,filler,40,none,13,2142185,2144682
58,EC_only,nonword,a,15,filler_50_neu_task,seloom,neu,filler,50,none,6,2147013,2149705
58,EC_only,nonword,a,16,cs_50_pos_none,altine,pos,critical,50,none,9,2152034,2154630
58,EC_only,nonword,a,17,filler_40_neu_task,makan,neu,filler,40,none,14,2156957,2159153
