subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_objective_task,obt_1,obt_2,obt_3,obt_4,obt_5,obt_6,obj_1,obj_2,obj_3,obj_4,obj_5,obj_6,time_blank_end
33,0,1,EC_only,nonword,a,critical,50,pos,objective,usfirst,right,left,yes,cs_50_pos_task,some us,5910.png,tavoo,picture,word,us,maskedcs,#969696,0,maske_10.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,2681249,2682152,2683053,2683156,2683208,NA,2683258,pubio,babit,hesire,minair,tavoo,parlic,no,no,no,no,yes,no,2692779
33,1,1,EC_only,nonword,a,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_task,some us,2150.png,trelle,picture,word,us,maskedcs,#969696,0,maske_8.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,2693673,2694575,2695477,2695579,2695621,NA,2695671,trelle,altine,seloom,naptor,roosle,lobee,no,no,yes,no,no,no,2702372
33,2,1,EC_only,nonword,a,cswcs,50,none,objective,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_2,minair,avouco,word,word,maskedcs,controlcs,#969696,1500,maske_3.png,maske_2.png,yes_left,no,no,1000,NA,NA,NA,NA,NA,2703161,2704063,2704166,2704218,2704270,2705770,parlic,hesire,minair,babit,tavoo,pubio,no,no,no,yes,no,no,2708123
33,3,1,EC_only,nonword,a,critical,40,neg,objective,csfirst,left,right,yes,cs_40_neg_none,some us,altine,6570.1.png,word,picture,maskedcs,us,#969696,1500,maske_8.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,NA,2708929,2709831,2709934,2709976,2710028,2711528,roosle,altine,naptor,trelle,seloom,lobee,no,no,yes,no,no,no,2714859
33,4,1,EC_only,nonword,a,cswcs,50,none,none,csfirst,left,right,yes,filler_50_neu_task,o_filler_1000_neu_none_1,parlic,itafy,word,word,maskedcs,controlcs,#969696,1500,maske_9.png,maske_2.png,no,yes_right,yes,0,space,2715646,2718260,2720160,NA,2715650,2716551,2716654,2716706,2716758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2720162
33,5,1,EC_only,nonword,a,cswcs,40,none,objective,csfirst,left,right,yes,filler_40_neu_task,o_filler_1000_neu_none_1,seloom,9_mittel.png,word,picture,maskedcs,controlcs,#969696,1500,maske_11.png,maske_8.png,no,no,no,1000,NA,NA,NA,NA,NA,2720899,2721800,2721903,2721945,2721997,2723497,seloom,roosle,trelle,lobee,altine,naptor,yes,no,no,no,no,no,2726603
33,6,1,EC_only,nonword,a,critical,40,neg,objective,usfirst,right,left,yes,cs_40_neg_task,some us,6020.png,naptor,picture,word,us,maskedcs,#969696,0,maske_4.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,2727480,2728382,2729283,2729386,2729428,NA,2729478,roosle,trelle,seloom,lobee,naptor,altine,no,no,no,no,yes,no,2730683
33,7,1,EC_only,nonword,a,cswcs,50,none,objective,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_1,minair,zillie,word,word,maskedcs,controlcs,#969696,1500,maske_1.png,maske_5.png,yes_left,no,no,1000,NA,NA,NA,NA,NA,2731476,2732377,2732480,2732532,2732584,2734084,tavoo,minair,parlic,hesire,pubio,babit,no,yes,no,no,no,no,2736404
33,8,1,EC_only,nonword,a,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,o_filler_1000_neu_none_1,40_mittel.png,9_mittel.png,picture,picture,maskedcs,controlcs,#969696,1500,fmaske_11.png,fmaske_7.png,no,no,no,250,NA,NA,NA,NA,NA,2737097,2737998,2738101,2738143,2738195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2739697
33,9,1,EC_only,nonword,a,cs_alone,50,none,objective,none,right,none,yes,filler_50_neu_task,none,none,parlic,none,word,none,maskedcs,#969696,999,maske_12.png,maske_3.png,yes_right,no,no,250,NA,NA,NA,NA,NA,2740355,2741256,2741359,2741410,NA,2741461,tavoo,minair,parlic,babit,hesire,pubio,no,no,yes,no,no,no,2742995
