subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
25,EC_subj,pokemon,b,0,cs_40_neg_none,7_mittel.png,neg,critical,40,none,6,2590670,2597189
25,EC_subj,pokemon,b,1,filler_40_neu_task,25_mittel.png,neu,filler,40,subjective,10,2599526,2602656
25,EC_subj,pokemon,b,2,filler_40_neu_none,17_mittel.png,neu,filler,40,none,5,2604965,2607749
25,EC_subj,pokemon,b,3,cs_50_pos_task,5_mittel.png,pos,critical,50,subjective,13,2610062,2611833
25,EC_subj,pokemon,b,4,control_1000_neg_none_2,22_mittel.png,neg,control,1000,none,10,2614146,2616816
25,EC_subj,pokemon,b,5,cs_50_neg_none,10_mittel.png,neg,critical,50,none,9,2619132,2621293
25,EC_subj,pokemon,b,6,filler_1000_neu_none_1,39_mittel.png,neu,filler,1000,none,12,2623606,2626071
25,EC_subj,pokemon,b,7,control_1000_pos_none_2,16_mittel.png,pos,control,1000,none,14,2628382,2634215
25,EC_subj,pokemon,b,8,control_1000_pos_none,15_mittel.png,pos,control,1000,none,12,2636529,2639257
25,EC_subj,pokemon,b,9,filler_1000_neu_none_2,11_mittel.png,neu,filler,1000,none,9,2641567,2643896
25,EC_subj,pokemon,b,10,control_1000_neg_none,2_mittel.png,neg,control,1000,none,10,2646206,2649605
25,EC_subj,pokemon,b,11,cs_50_neg_task,37_mittel.png,neg,critical,50,subjective,7,2651918,2653793
25,EC_subj,pokemon,b,12,cs_50_pos_none,40_mittel.png,pos,critical,50,none,4,2656106,2658801
25,EC_subj,pokemon,b,13,cs_40_neg_task,18_mittel.png,neg,critical,40,subjective,6,2661111,2664564
25,EC_subj,pokemon,b,14,cs_40_pos_task,24_mittel.png,pos,critical,40,subjective,10,2666876,2672006
25,EC_subj,pokemon,b,15,filler_50_neu_none,4_mittel.png,neu,filler,50,none,12,2674317,2676344
25,EC_subj,pokemon,b,16,cs_40_pos_none,9_mittel.png,pos,critical,40,none,9,2678656,2680769
25,EC_subj,pokemon,b,17,filler_50_neu_task,23_mittel.png,neu,filler,50,subjective,7,2683080,2685839
