subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
10,EC_only,nonword,a,0,cs_40_neg_task,zillie,neg,critical,40,none,10,2127007,2133753
10,EC_only,nonword,a,1,cs_50_pos_task,trelle,pos,critical,50,none,9,2136082,2143457
10,EC_only,nonword,a,2,cs_50_neg_none,altine,neg,critical,50,none,15,2145786,2150320
10,EC_only,nonword,a,3,filler_50_neu_task,makan,neu,filler,50,none,14,2152650,2157042
10,EC_only,nonword,a,4,cs_50_neg_task,naptor,neg,critical,50,none,6,2159372,2165173
10,EC_only,nonword,a,5,control_1000_neg_none_2,pubio,neg,control,1000,none,17,2167511,2171952
10,EC_only,nonword,a,6,cs_40_pos_task,parlic,pos,critical,40,none,17,2174284,2177465
10,EC_only,nonword,a,7,cs_40_pos_none,minair,pos,critical,40,none,9,2179794,2184329
10,EC_only,nonword,a,8,filler_50_neu_none,tafta,neu,filler,50,none,9,2186658,2191352
10,EC_only,nonword,a,9,filler_1000_neu_none_2,lobee,neu,filler,1000,none,18,2193706,2196313
10,EC_only,nonword,a,10,cs_50_pos_none,roosle,pos,critical,50,none,9,2198645,2203391
10,EC_only,nonword,a,11,cs_40_neg_none,avouco,neg,critical,40,none,17,2205726,2210133
10,EC_only,nonword,a,12,filler_40_neu_task,coskie,neu,filler,40,none,16,2212466,2216297
10,EC_only,nonword,a,13,control_1000_pos_none,tavoo,pos,control,1000,none,10,2218629,2222148
10,EC_only,nonword,a,14,control_1000_neg_none,hesire,neg,control,1000,none,15,2224484,2227684
10,EC_only,nonword,a,15,filler_1000_neu_none_1,seloom,neu,filler,1000,none,18,2230018,2233842
10,EC_only,nonword,a,16,control_1000_pos_none_2,babit,pos,control,1000,none,17,2236173,2238650
10,EC_only,nonword,a,17,filler_40_neu_none,teutos,neu,filler,40,none,4,2240980,2244856
