subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
9,EC_only,nonword,a,0,cs_50_neg_none,tafta,neg,critical,50,none,9830.png,picture,9560.png,9830.png,9330.png,Teufel,Sucht,Unglück,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2424087,2435154
9,EC_only,nonword,a,1,cs_40_pos_task,tavoo,pos,critical,40,none,4622.png,picture,4622.png,8496.png,2550.png,Urlaub,Spiel,Blume,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2436524,2442273
9,EC_only,nonword,a,2,filler_40_neu_task,zillie,neu,filler,40,none,Sessel,word,neu7004.png,neu1616.png,neu7830.png,Bein,Sessel,Dach,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2443660,2449046
9,EC_only,nonword,a,3,cs_40_pos_none,babit,pos,critical,40,none,Kinder,word,2057.png,7350.png,1710.png,Freizeit,Kinder,Kuss,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2450450,2455815
9,EC_only,nonword,a,4,control_1000_neg_none_2,minair,neg,control,1000,none,2053.png,picture,6838.png,2276.png,2053.png,Neid,Gewalt,Hass,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2457218,2469552
9,EC_only,nonword,a,5,cs_50_neg_task,makan,neg,critical,50,none,Angst,word,9182.png,9050.png,6570.1.png,Ekel,Mühe,Angst,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2470942,2478533
9,EC_only,nonword,a,6,control_1000_neg_none,parlic,neg,control,1000,none,6831.png,picture,6831.png,9421.png,9430.png,Betrug,Mord,Krieg,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2479952,2484958
9,EC_only,nonword,a,7,cs_40_neg_none,pubio,neg,critical,40,none,9342.png,picture,6242.png,9041.png,9342.png,Gemeinheit,AIDS,Folter,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2486354,2490800
9,EC_only,nonword,a,8,cs_40_neg_task,hesire,neg,critical,40,none,3300.png,picture,9220.png,3300.png,2900.png,Abscheu,Gewalt,Henker,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2492203,2499086
9,EC_only,nonword,a,9,cs_50_pos_task,coskie,pos,critical,50,none,7330.png,picture,7330.png,2311.png,5629.png,Familie,Urlaub,Spaß,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2500474,2504739
9,EC_only,nonword,a,10,control_1000_pos_none_2,lobee,pos,control,1000,none,5831.png,picture,5831.png,8200.png,8370.png,Fete,Mutter,Kinder,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2506135,2510651
9,EC_only,nonword,a,11,filler_40_neu_none,avouco,neu,filler,40,none,neu2635.png,picture,neu2635.png,neu2487.png,neu2575.png,Bein,Lampe,Dach,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2512030,2514794
9,EC_only,nonword,a,12,filler_50_neu_task,trelle,neu,filler,50,none,Dach,word,neu7490.png,neu2635.png,neu2580.png,Lampe,Dach,Klinke,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2516175,2522104
9,EC_only,nonword,a,13,filler_1000_neu_none_2,altine,neu,filler,1000,none,neu2635.png,picture,neu2487.png,neu7820.png,neu2635.png,Dach,Klinke,Sessel,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2523479,2529315
9,EC_only,nonword,a,14,control_1000_pos_none,seloom,pos,control,1000,none,1710.png,picture,1710.png,2660.png,2160.png,Ruhe,Brief,Licht,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2530744,2534407
9,EC_only,nonword,a,15,cs_50_pos_none,teutos,pos,critical,50,none,8370.png,picture,1999.png,8170.png,8370.png,Geschenk,Kuss,Frieden,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2535811,2538379
9,EC_only,nonword,a,16,filler_1000_neu_none_1,naptor,neu,filler,1000,none,Linie,word,neu7233.png,neu7000.png,neu7550.png,Sessel,Linie,Bein,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2539768,2548757
9,EC_only,nonword,a,17,filler_50_neu_none,roosle,neu,filler,50,none,Tuch,word,neu5740.png,neu2487.png,neu2575.png,Kreis,Hand,Tuch,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2550136,2555736
