subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_objective_task,obt_1,obt_2,obt_3,obt_4,obt_5,obt_6,obj_1,obj_2,obj_3,obj_4,obj_5,obj_6,time_blank_end
4,0,1,EC_only,nonword,a,cswcs,40,none,objective,csfirst,right,left,yes,filler_40_neu_task,o_filler_1000_neu_none_2,2_mittel.png,avouco,picture,word,controlcs,maskedcs,#969696,1500,maske_12.png,maske_5.png,no,yes_left,no,250,NA,NA,NA,NA,NA,2806906,2807808,2807911,2807953,2808005,2809505,avouco,coskie,hesire,trelle,pubio,babit,no,yes,no,no,no,no,2819582
4,1,1,EC_only,nonword,a,critical,50,pos,objective,usfirst,right,left,yes,cs_50_pos_none,some us,2091.png,makan,picture,word,us,maskedcs,#969696,0,maske_12.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,2820418,2821321,2822222,2822325,2822377,NA,2822427,roosle,teutos,makan,naptor,seloom,tafta,no,yes,no,no,no,no,2824336
4,2,1,EC_only,nonword,a,cs_alone,1000,none,none,none,left,none,no,filler_1000_neu_none_1,none,itafy,none,word,none,controlcs,none,#000000,999,maske_7.png,maske_10.png,no,yes_left,yes,0,space,2824985,2825991,2826991,NA,NA,NA,2824989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2826994
4,3,1,EC_only,nonword,a,critical,50,neg,objective,csfirst,left,right,yes,cs_50_neg_task,some us,tafta,Wahnsinn,word,word,maskedcs,us,#969696,1500,maske_5.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,NA,2827741,2828642,2828745,2828797,2828849,2830349,naptor,seloom,roosle,teutos,tafta,makan,no,no,yes,no,no,no,2833965
4,4,1,EC_only,nonword,a,cs_alone,70,none,none,none,left,none,yes,filler_50_neu_task,none,itafy,none,word,none,maskedcs,none,#969696,999,maske_12.png,maske_2.png,yes_left,no,yes,0,None,2834624,2835756,2837656,NA,2834628,2835529,2835632,2835704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2837659
4,5,1,EC_only,nonword,a,critical,50,pos,objective,usfirst,right,left,yes,cs_50_pos_none,some us,Bücher,makan,word,word,us,maskedcs,#969696,0,maske_6.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,2838434,2839336,2840238,2840340,2840392,NA,2840442,roosle,naptor,seloom,makan,tafta,teutos,no,no,no,no,yes,no,2846619
4,6,1,EC_only,nonword,a,critical,40,pos,objective,usfirst,left,right,yes,cs_40_pos_task,some us,babit,Natur,word,word,maskedcs,us,#969696,0,maske_9.png,maske_5.png,no,no,no,1000,NA,NA,NA,NA,2847391,2848294,2849195,2849298,2849340,NA,2849390,trelle,hesire,coskie,avouco,babit,pubio,no,no,no,no,no,yes,2854936
4,7,1,EC_only,nonword,a,cs_alone,50,none,objective,none,right,none,yes,filler_50_neu_none,none,none,naptor,none,word,none,maskedcs,#969696,999,maske_6.png,maske_7.png,yes_right,no,no,250,NA,NA,NA,NA,NA,2855590,2856491,2856594,2856646,NA,2856696,tafta,seloom,roosle,naptor,teutos,makan,no,yes,no,no,no,no,2860055
4,8,1,EC_only,nonword,a,cs_w_us,1000,neutral,none,csfirst,right,left,no,filler_1000_neu_none_1,some us,neu5510.png,altine,picture,word,us,controlcs,#000000,600,maske_7.png,maske_8.png,no,yes_right,no,1000,NA,NA,NA,NA,NA,NA,NA,2860839,NA,2861841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2862444
4,9,1,EC_only,nonword,a,cs_w_us,1000,neutral,none,csfirst,right,left,no,filler_1000_neu_none_1,some us,Klinke,altine,word,word,us,controlcs,#000000,600,maske_12.png,maske_4.png,no,yes_right,no,250,NA,NA,NA,NA,NA,NA,NA,2863168,NA,2864170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2864773
