subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_objective_task,obt_1,obt_2,obt_3,obt_4,obt_5,obt_6,obj_1,obj_2,obj_3,obj_4,obj_5,obj_6,time_blank_end
13,0,1,EC_only,nonword,a,cs_w_us,70,neutral,none,usfirst,left,right,yes,filler_50_neu_task,some us,itafy,Bein,word,word,maskedcs,us,#969696,0,maske_1.png,maske_8.png,yes_left,no,yes,0,space,2656688,2658721,2660621,2656691,2657593,2658495,2658597,2658669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2660623
13,1,1,EC_only,nonword,a,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,filler_1000_neu_none_1,39_mittel.png,itafy,picture,word,maskedcs,controlcs,#969696,1500,fmaske_1.png,fmaske_1.png,no,yes_right,yes,0,space,2661360,2663963,2665863,NA,2661363,2662264,2662367,2662409,2662461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2665866
13,2,1,EC_only,nonword,a,us_alone,999,neg,none,none,none,right,no,none,none,none,9404.png,none,picture,none,us,#000000,999,maske_4.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2666612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2668614
13,3,1,EC_only,nonword,a,cs_w_us,50,neutral,objective,usfirst,right,left,yes,filler_50_neu_task,some us,Schrank,minair,word,word,us,maskedcs,#969696,0,maske_10.png,maske_2.png,yes_right,no,no,1000,NA,NA,NA,NA,2669383,2670285,2671186,2671289,2671341,NA,2671391,zillie,babit,minair,pubio,coskie,hesire,no,no,yes,no,no,no,2676667
13,4,1,EC_only,nonword,a,us_alone,999,neutral,none,none,none,left,no,none,none,neu7233.png,none,picture,none,us,none,#000000,999,maske_2.png,maske_9.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,2677325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2679327
13,5,1,EC_only,nonword,a,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_task,some us,Kunst,roosle,word,word,us,maskedcs,#969696,0,maske_5.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,2680096,2680998,2681899,2682002,2682044,NA,2682094,lobee,altine,parlic,tavoo,roosle,naptor,no,no,yes,no,no,no,2686388
13,6,1,EC_only,nonword,a,critical,40,pos,objective,usfirst,left,right,yes,cs_40_pos_none,some us,naptor,Sommer,word,word,maskedcs,us,#969696,0,maske_6.png,maske_3.png,no,no,no,250,NA,NA,NA,NA,2687158,2688060,2688961,2689064,2689106,NA,2689156,lobee,naptor,parlic,tavoo,altine,roosle,no,no,no,no,no,yes,2692947
13,7,1,EC_only,nonword,a,us_alone,999,pos,none,none,none,left,no,none,none,Romantik,none,word,none,us,none,#000000,999,maske_7.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2693579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2695581
13,8,1,EC_only,nonword,a,critical,50,neg,objective,usfirst,left,right,yes,cs_50_neg_task,some us,pubio,Gemeinheit,word,word,maskedcs,us,#969696,0,maske_5.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,2696347,2697249,2698150,2698253,2698305,NA,2698355,minair,babit,pubio,zillie,hesire,coskie,no,no,no,no,no,yes,2700812
13,9,1,EC_only,nonword,a,cs_alone,50,none,objective,none,right,none,yes,filler_50_neu_none,none,none,zillie,none,word,none,maskedcs,#969696,999,maske_11.png,maske_11.png,yes_right,no,no,250,NA,NA,NA,NA,NA,2701462,2702364,2702467,2702519,NA,2702569,minair,pubio,coskie,babit,hesire,zillie,yes,no,no,no,no,no,2707723
13,10,1,EC_only,nonword,a,us_w_us,999,pos-pos,none,none,none,both,no,none,none,Himmel,Urlaub,word,word,us,us,#000000,999,maske_4.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2708391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2710394
13,11,1,EC_only,nonword,a,us_alone,999,neutral,none,none,none,left,no,none,none,Dach,none,word,none,us,none,#000000,999,maske_3.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2711028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2713031
13,12,1,EC_only,nonword,a,cs_alone,1000,none,none,none,left,none,no,filler_1000_neu_none_1,none,avouco,none,word,none,controlcs,none,#000000,999,maske_9.png,maske_1.png,no,yes_left,no,250,NA,NA,NA,NA,NA,NA,NA,2713680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2714682
13,13,1,EC_only,nonword,a,us_alone,999,neutral,none,none,none,right,no,none,none,none,Knopf,none,word,none,us,#000000,999,maske_8.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2715316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2717318
13,14,1,EC_only,nonword,a,control,1000,pos,none,csfirst,left,right,no,control_1000_pos_none_2,some us,makan,8420.png,word,picture,controlcs,us,#000000,600,maske_1.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2718163,NA,2719165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2719768
13,15,1,EC_only,nonword,a,critical,50,pos,objective,csfirst,left,right,yes,cs_50_pos_none,some us,hesire,2057.png,word,picture,maskedcs,us,#969696,1500,maske_10.png,maske_12.png,no,no,no,1000,NA,NA,NA,NA,NA,2720579,2721480,2721583,2721635,2721687,2723187,zillie,coskie,minair,pubio,hesire,babit,no,no,no,no,no,yes,2727619
13,16,1,EC_only,nonword,a,us_alone,999,neutral,none,none,none,left,no,none,none,neu7187.png,none,picture,none,us,none,#000000,999,maske_7.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2728279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2730281
13,17,1,EC_only,nonword,a,critical,50,neg,objective,csfirst,left,right,yes,cs_50_neg_task,some us,pubio,9561.png,word,picture,maskedcs,us,#969696,1500,maske_1.png,maske_3.png,no,no,no,250,NA,NA,NA,NA,NA,2731101,2732002,2732105,2732158,2732210,2733710,minair,babit,hesire,coskie,pubio,zillie,yes,no,no,no,no,no,2737643
13,18,1,EC_only,nonword,a,cs_alone,50,none,none,none,right,none,yes,o_filler_50_neu_none,none,none,24_mittel.png,none,picture,none,maskedcs,#969696,999,fmaske_2.png,fmaske_8.png,no,no,no,250,NA,NA,NA,NA,NA,2738271,2739172,2739275,2739327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2739379
13,19,1,EC_only,nonword,a,cswcs,50,none,objective,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_1,zillie,avouco,word,word,maskedcs,controlcs,#969696,1500,maske_7.png,maske_3.png,yes_left,no,no,1000,NA,NA,NA,NA,NA,2740170,2741071,2741174,2741226,2741278,2742778,babit,coskie,hesire,pubio,zillie,minair,yes,no,no,no,no,no,2749660
13,20,1,EC_only,nonword,a,critical,40,pos,objective,csfirst,left,right,yes,cs_40_pos_none,some us,naptor,2209.png,word,picture,maskedcs,us,#969696,1500,maske_8.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,NA,2750457,2751358,2751461,2751503,2751555,2753055,altine,lobee,tavoo,roosle,parlic,naptor,no,no,no,no,no,yes,2754900
13,21,1,EC_only,nonword,a,cswcs,70,none,none,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_1,itafy,avouco,word,word,maskedcs,controlcs,#969696,1500,maske_7.png,maske_7.png,yes_left,no,yes,0,None,2755690,2758324,2760224,NA,2755694,2756596,2756698,2756770,2756822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2760227
13,22,1,EC_only,nonword,a,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,o_filler_1000_neu_none_1,39_mittel.png,5_mittel.png,picture,picture,maskedcs,controlcs,#969696,1500,fmaske_6.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,NA,2760913,2761815,2761917,2761959,2762011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2763513
13,23,1,EC_only,nonword,a,cs_w_us,70,neutral,none,usfirst,left,right,yes,filler_50_neu_none,some us,itafy,Linie,word,word,maskedcs,us,#969696,0,maske_3.png,maske_11.png,yes_left,no,yes,0,space,2764272,2766306,2768206,2764275,2765178,2766079,2766182,2766254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2768209
13,24,1,EC_only,nonword,a,us_alone,999,neutral,none,none,none,left,no,none,none,Schrank,none,word,none,us,none,#000000,999,maske_9.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2768841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2770844
13,25,1,EC_only,nonword,a,control,1000,neg,none,usfirst,right,left,no,control_1000_neg_none_2,some us,6242.png,seloom,picture,word,us,controlcs,#000000,0,maske_2.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,2771629,NA,NA,2772631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2773633
13,26,1,EC_only,nonword,a,cswcs,40,none,objective,csfirst,left,right,yes,filler_40_neu_task,o_filler_1000_neu_none_1,lobee,5_mittel.png,word,picture,maskedcs,controlcs,#969696,1500,maske_5.png,maske_7.png,no,no,no,1000,NA,NA,NA,NA,NA,2774373,2775274,2775377,2775419,2775471,2776971,lobee,tavoo,parlic,naptor,altine,roosle,no,no,yes,no,no,no,2780091
13,27,1,EC_only,nonword,a,cswcs,50,none,none,csfirst,right,left,yes,o_filler_50_neu_none,filler_1000_neu_none_2,trelle,24_mittel.png,word,picture,controlcs,maskedcs,#969696,1500,fmaske_10.png,fmaske_2.png,no,yes_left,no,250,NA,NA,NA,NA,NA,2780879,2781780,2781883,2781935,2781987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2783490
13,28,1,EC_only,nonword,a,critical,50,pos,objective,usfirst,left,right,yes,cs_50_pos_task,some us,babit,Kunst,word,word,maskedcs,us,#969696,0,maske_10.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,2784251,2785153,2786054,2786157,2786209,NA,2786259,zillie,babit,pubio,hesire,coskie,minair,no,no,no,no,no,yes,2788235
13,29,1,EC_only,nonword,a,cs_alone,40,none,objective,none,left,none,yes,filler_40_neu_none,none,parlic,none,word,none,maskedcs,none,#969696,999,maske_3.png,maske_2.png,no,no,no,1000,NA,NA,NA,NA,NA,2788891,2789792,2789895,2789937,NA,2789987,altine,parlic,roosle,lobee,naptor,tavoo,yes,no,no,no,no,no,2792739
13,30,1,EC_only,nonword,a,cswcs,50,none,objective,csfirst,right,left,yes,filler_50_neu_task,o_filler_1000_neu_none_2,16_mittel.png,minair,picture,word,controlcs,maskedcs,#969696,1500,maske_4.png,maske_10.png,yes_right,no,no,250,NA,NA,NA,NA,NA,2793467,2794368,2794471,2794523,2794575,2796075,minair,babit,zillie,hesire,coskie,pubio,yes,no,no,no,no,no,2797475
