subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
20,EC_subj,nonword,a,0,cs_50_neg_none,babit,neg,critical,50,none,9,2807645,2810956
20,EC_subj,nonword,a,1,control_1000_neg_none_2,teutos,neg,control,1000,none,10,2813266,2815821
20,EC_subj,nonword,a,2,filler_1000_neu_none_2,minair,neu,filler,1000,none,12,2818132,2822100
20,EC_subj,nonword,a,3,filler_40_neu_none,tafta,neu,filler,40,none,10,2824411,2827363
20,EC_subj,nonword,a,4,cs_50_pos_task,naptor,pos,critical,50,subjective,5,2829672,2832357
20,EC_subj,nonword,a,5,cs_40_neg_none,roosle,neg,critical,40,none,13,2834670,2837060
20,EC_subj,nonword,a,6,control_1000_pos_none,hesire,pos,control,1000,none,8,2839370,2843267
20,EC_subj,nonword,a,7,control_1000_pos_none_2,pubio,pos,control,1000,none,15,2845589,2847900
20,EC_subj,nonword,a,8,filler_40_neu_task,makan,neu,filler,40,subjective,14,2850213,2855530
20,EC_subj,nonword,a,9,control_1000_neg_none,coskie,neg,control,1000,none,13,2857843,2860226
20,EC_subj,nonword,a,10,filler_50_neu_none,lobee,neu,filler,50,none,8,2862537,2864852
20,EC_subj,nonword,a,11,cs_40_neg_task,trelle,neg,critical,40,subjective,15,2867166,2869627
20,EC_subj,nonword,a,12,cs_40_pos_none,avouco,pos,critical,40,none,6,2871942,2874437
20,EC_subj,nonword,a,13,cs_40_pos_task,zillie,pos,critical,40,subjective,11,2876750,2879588
20,EC_subj,nonword,a,14,cs_50_pos_none,altine,pos,critical,50,none,9,2881902,2884981
20,EC_subj,nonword,a,15,filler_1000_neu_none_1,parlic,neu,filler,1000,none,11,2887293,2890300
20,EC_subj,nonword,a,16,cs_50_neg_task,tavoo,neg,critical,50,subjective,6,2892614,2896243
20,EC_subj,nonword,a,17,filler_50_neu_task,seloom,neu,filler,50,subjective,5,2898558,2902252
