subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
39,EC_subj,nonword,a,0,control_1000_neg_none,roosle,neg,control,1000,none,no,no,no,yes,3043488,3053692
39,EC_subj,nonword,a,1,filler_1000_neu_none_1,pubio,neu,filler,1000,none,yes,no,no,no,3055004,3057875
39,EC_subj,nonword,a,2,filler_50_neu_none,hesire,neu,filler,50,none,no,no,no,yes,3059188,3061564
39,EC_subj,nonword,a,3,filler_40_neu_none,tavoo,neu,filler,40,none,no,no,yes,no,3062886,3065460
39,EC_subj,nonword,a,4,cs_50_pos_none,parlic,pos,critical,50,none,no,yes,no,no,3066772,3068501
39,EC_subj,nonword,a,5,cs_40_neg_task,tafta,neg,critical,40,subjective,no,yes,no,no,3069812,3071564
39,EC_subj,nonword,a,6,cs_40_pos_none,makan,pos,critical,40,none,no,no,no,yes,3072876,3075251
39,EC_subj,nonword,a,7,filler_50_neu_task,babit,neu,filler,50,subjective,no,yes,no,no,3076564,3078997
39,EC_subj,nonword,a,8,filler_1000_neu_none_2,coskie,neu,filler,1000,none,no,no,yes,no,3080308,3084012
39,EC_subj,nonword,a,9,control_1000_neg_none_2,naptor,neg,control,1000,none,no,yes,no,no,3085325,3087604
39,EC_subj,nonword,a,10,cs_40_neg_none,seloom,neg,critical,40,none,no,yes,no,no,3088916,3094027
39,EC_subj,nonword,a,11,cs_40_pos_task,teutos,pos,critical,40,subjective,no,yes,no,no,3095338,3096629
39,EC_subj,nonword,a,12,control_1000_pos_none,avouco,pos,control,1000,none,no,yes,no,no,3097941,3098980
39,EC_subj,nonword,a,13,cs_50_neg_task,minair,neg,critical,50,subjective,no,no,no,yes,3100292,3104748
39,EC_subj,nonword,a,14,cs_50_pos_task,lobee,pos,critical,50,subjective,no,yes,no,no,3106059,3109196
39,EC_subj,nonword,a,15,filler_40_neu_task,altine,neu,filler,40,subjective,no,yes,no,no,3110509,3112445
39,EC_subj,nonword,a,16,cs_50_neg_none,zillie,neg,critical,50,none,no,yes,no,no,3113759,3116556
39,EC_subj,nonword,a,17,control_1000_pos_none_2,trelle,pos,control,1000,none,no,yes,no,no,3117868,3121484
