subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
29,EC_only,pokemon,b,0,cs_40_pos_none,4_mittel.png,pos,critical,40,none,no,no,no,yes,2110952,2114809
29,EC_only,pokemon,b,1,cs_40_neg_none,11_mittel.png,neg,critical,40,none,no,no,no,yes,2116122,2119203
29,EC_only,pokemon,b,2,filler_1000_neu_none_2,17_mittel.png,neu,filler,1000,none,no,no,yes,no,2120516,2123041
29,EC_only,pokemon,b,3,filler_50_neu_task,2_mittel.png,neu,filler,50,none,no,no,no,yes,2124355,2125706
29,EC_only,pokemon,b,4,filler_1000_neu_none_1,25_mittel.png,neu,filler,1000,none,no,no,yes,no,2127019,2128685
29,EC_only,pokemon,b,5,filler_40_neu_none,16_mittel.png,neu,filler,40,none,no,no,no,yes,2129998,2131538
29,EC_only,pokemon,b,6,control_1000_pos_none,5_mittel.png,pos,control,1000,none,no,no,yes,no,2132852,2134911
29,EC_only,pokemon,b,7,control_1000_neg_none_2,10_mittel.png,neg,control,1000,none,no,yes,no,no,2136224,2137861
29,EC_only,pokemon,b,8,cs_40_pos_task,23_mittel.png,pos,critical,40,none,no,no,no,yes,2139174,2140614
29,EC_only,pokemon,b,9,filler_40_neu_task,15_mittel.png,neu,filler,40,none,no,no,no,yes,2141928,2143243
29,EC_only,pokemon,b,10,control_1000_pos_none_2,40_mittel.png,pos,control,1000,none,yes,no,no,no,2144558,2146518
29,EC_only,pokemon,b,11,filler_50_neu_none,22_mittel.png,neu,filler,50,none,no,no,yes,no,2147830,2149037
29,EC_only,pokemon,b,12,cs_50_neg_none,7_mittel.png,neg,critical,50,none,no,no,no,yes,2150352,2151828
29,EC_only,pokemon,b,13,cs_50_pos_task,24_mittel.png,pos,critical,50,none,no,no,no,yes,2153142,2154405
29,EC_only,pokemon,b,14,cs_50_neg_task,18_mittel.png,neg,critical,50,none,no,no,no,yes,2155718,2157369
29,EC_only,pokemon,b,15,cs_50_pos_none,9_mittel.png,pos,critical,50,none,no,no,no,yes,2158683,2160308
29,EC_only,pokemon,b,16,control_1000_neg_none,37_mittel.png,neg,control,1000,none,no,no,no,yes,2161621,2163063
29,EC_only,pokemon,b,17,cs_40_neg_task,39_mittel.png,neg,critical,40,none,no,no,no,yes,2164377,2165582
