subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
66,EC_only,nonword,a,0,control_1000_neg_none,altine,neg,control,1000,none,13,2052948,2058640
66,EC_only,nonword,a,1,cs_40_pos_task,tafta,pos,critical,40,none,13,2060952,2063808
66,EC_only,nonword,a,2,filler_50_neu_task,pubio,neu,filler,50,none,6,2066118,2068572
66,EC_only,nonword,a,3,filler_40_neu_task,babit,neu,filler,40,none,9,2070883,2074283
66,EC_only,nonword,a,4,filler_1000_neu_none_2,makan,neu,filler,1000,none,10,2076593,2079761
66,EC_only,nonword,a,5,cs_50_neg_none,trelle,neg,critical,50,none,4,2082072,2085436
66,EC_only,nonword,a,6,control_1000_pos_none,roosle,pos,control,1000,none,6,2087747,2090786
66,EC_only,nonword,a,7,filler_1000_neu_none_1,teutos,neu,filler,1000,none,7,2093094,2096096
66,EC_only,nonword,a,8,control_1000_pos_none_2,naptor,pos,control,1000,none,6,2098409,2102588
66,EC_only,nonword,a,9,cs_40_neg_none,parlic,neg,critical,40,none,6,2104897,2107840
66,EC_only,nonword,a,10,control_1000_neg_none_2,tavoo,neg,control,1000,none,14,2110151,2113607
66,EC_only,nonword,a,11,cs_50_pos_task,minair,pos,critical,50,none,9,2115917,2119630
66,EC_only,nonword,a,12,cs_40_pos_none,seloom,pos,critical,40,none,6,2121951,2126540
66,EC_only,nonword,a,13,cs_50_pos_none,zillie,pos,critical,50,none,5,2128851,2131328
66,EC_only,nonword,a,14,cs_40_neg_task,lobee,neg,critical,40,none,6,2133640,2136078
66,EC_only,nonword,a,15,filler_40_neu_none,hesire,neu,filler,40,none,8,2138393,2141912
66,EC_only,nonword,a,16,cs_50_neg_task,avouco,neg,critical,50,none,16,2144224,2147204
66,EC_only,nonword,a,17,filler_50_neu_none,coskie,neu,filler,50,none,7,2149514,2153625
