subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
56,EC_subj,pokemon,b,0,cs_50_neg_task,5_mittel.png,neg,critical,50,subjective,yes,no,no,no,2549209,2552905
56,EC_subj,pokemon,b,1,cs_50_pos_none,7_mittel.png,pos,critical,50,none,yes,no,no,no,2554218,2556209
56,EC_subj,pokemon,b,2,cs_40_pos_none,11_mittel.png,pos,critical,40,none,no,no,no,yes,2557521,2563169
56,EC_subj,pokemon,b,3,filler_40_neu_task,2_mittel.png,neu,filler,40,subjective,no,no,no,yes,2564482,2566769
56,EC_subj,pokemon,b,4,filler_50_neu_none,17_mittel.png,neu,filler,50,none,no,no,no,yes,2568082,2572576
56,EC_subj,pokemon,b,5,control_1000_neg_none_2,16_mittel.png,neg,control,1000,none,no,yes,no,no,2573890,2576057
56,EC_subj,pokemon,b,6,filler_40_neu_none,22_mittel.png,neu,filler,40,none,no,no,yes,no,2577368,2580097
56,EC_subj,pokemon,b,7,filler_1000_neu_none_1,23_mittel.png,neu,filler,1000,none,no,no,no,yes,2581409,2583065
56,EC_subj,pokemon,b,8,control_1000_pos_none,37_mittel.png,pos,control,1000,none,no,yes,no,no,2584379,2587090
56,EC_subj,pokemon,b,9,filler_1000_neu_none_2,4_mittel.png,neu,filler,1000,none,yes,no,no,no,2588402,2590329
56,EC_subj,pokemon,b,10,control_1000_pos_none_2,10_mittel.png,pos,control,1000,none,yes,no,no,no,2591643,2593097
56,EC_subj,pokemon,b,11,cs_40_neg_none,9_mittel.png,neg,critical,40,none,no,no,no,yes,2594409,2596496
56,EC_subj,pokemon,b,12,filler_50_neu_task,25_mittel.png,neu,filler,50,subjective,no,no,no,yes,2597809,2599505
56,EC_subj,pokemon,b,13,cs_40_pos_task,39_mittel.png,pos,critical,40,subjective,no,no,yes,no,2600819,2603298
56,EC_subj,pokemon,b,14,cs_50_pos_task,18_mittel.png,pos,critical,50,subjective,no,no,no,yes,2604610,2607105
56,EC_subj,pokemon,b,15,cs_40_neg_task,24_mittel.png,neg,critical,40,subjective,no,no,no,yes,2608426,2609968
56,EC_subj,pokemon,b,16,control_1000_neg_none,15_mittel.png,neg,control,1000,none,no,no,yes,no,2611280,2612817
56,EC_subj,pokemon,b,17,cs_50_neg_none,40_mittel.png,neg,critical,50,none,no,yes,no,no,2614130,2615425
