subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
57,EC_only,pokemon,b,0,cs_50_pos_task,25_mittel.png,pos,critical,50,none,10,2146394,2153723
57,EC_only,pokemon,b,1,cs_50_pos_none,17_mittel.png,pos,critical,50,none,13,2156035,2158474
57,EC_only,pokemon,b,2,cs_40_neg_none,22_mittel.png,neg,critical,40,none,17,2160793,2163255
57,EC_only,pokemon,b,3,filler_40_neu_none,7_mittel.png,neu,filler,40,none,15,2165579,2169762
57,EC_only,pokemon,b,4,cs_40_pos_none,16_mittel.png,pos,critical,40,none,14,2172078,2175775
57,EC_only,pokemon,b,5,filler_40_neu_task,18_mittel.png,neu,filler,40,none,15,2178094,2181151
57,EC_only,pokemon,b,6,filler_50_neu_none,40_mittel.png,neu,filler,50,none,11,2183469,2186502
57,EC_only,pokemon,b,7,control_1000_pos_none,39_mittel.png,pos,control,1000,none,12,2188820,2190917
57,EC_only,pokemon,b,8,cs_50_neg_task,23_mittel.png,neg,critical,50,none,16,2193236,2195511
57,EC_only,pokemon,b,9,control_1000_neg_none_2,9_mittel.png,neg,control,1000,none,12,2197834,2200321
57,EC_only,pokemon,b,10,filler_1000_neu_none_2,10_mittel.png,neu,filler,1000,none,13,2202638,2204565
57,EC_only,pokemon,b,11,control_1000_pos_none_2,11_mittel.png,pos,control,1000,none,12,2206884,2210106
57,EC_only,pokemon,b,12,filler_50_neu_task,5_mittel.png,neu,filler,50,none,12,2212424,2215228
57,EC_only,pokemon,b,13,filler_1000_neu_none_1,37_mittel.png,neu,filler,1000,none,10,2217543,2219582
57,EC_only,pokemon,b,14,cs_40_neg_task,2_mittel.png,neg,critical,40,none,10,2221898,2224776
57,EC_only,pokemon,b,15,cs_50_neg_none,4_mittel.png,neg,critical,50,none,13,2227088,2230318
57,EC_only,pokemon,b,16,cs_40_pos_task,15_mittel.png,pos,critical,40,none,13,2232631,2236768
57,EC_only,pokemon,b,17,control_1000_neg_none,24_mittel.png,neg,control,1000,none,14,2239081,2241623
