subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
35,EC_only,pokemon,b,0,control_1000_pos_none,7_mittel.png,pos,control,1000,none,no,yes,no,no,2275637,2286951
35,EC_only,pokemon,b,1,cs_50_pos_none,24_mittel.png,pos,critical,50,none,no,no,no,yes,2288264,2292184
35,EC_only,pokemon,b,2,filler_50_neu_task,16_mittel.png,neu,filler,50,none,no,no,no,yes,2293498,2298869
35,EC_only,pokemon,b,3,filler_1000_neu_none_2,25_mittel.png,neu,filler,1000,none,no,no,yes,no,2300183,2303139
35,EC_only,pokemon,b,4,control_1000_neg_none,40_mittel.png,neg,control,1000,none,no,yes,no,no,2304454,2306965
35,EC_only,pokemon,b,5,cs_40_neg_none,39_mittel.png,neg,critical,40,none,no,no,no,yes,2308280,2311644
35,EC_only,pokemon,b,6,cs_50_neg_task,9_mittel.png,neg,critical,50,none,no,yes,no,no,2312958,2315937
35,EC_only,pokemon,b,7,cs_50_pos_task,11_mittel.png,pos,critical,50,none,no,no,no,yes,2317250,2321237
35,EC_only,pokemon,b,8,control_1000_neg_none_2,37_mittel.png,neg,control,1000,none,no,no,yes,no,2322552,2330951
35,EC_only,pokemon,b,9,filler_1000_neu_none_1,22_mittel.png,neu,filler,1000,none,no,yes,no,no,2332264,2336765
35,EC_only,pokemon,b,10,filler_40_neu_task,10_mittel.png,neu,filler,40,none,no,yes,no,no,2338079,2341140
35,EC_only,pokemon,b,11,cs_40_pos_none,23_mittel.png,pos,critical,40,none,no,no,no,yes,2342454,2344139
35,EC_only,pokemon,b,12,cs_40_pos_task,17_mittel.png,pos,critical,40,none,no,no,no,yes,2345451,2347368
35,EC_only,pokemon,b,13,filler_50_neu_none,2_mittel.png,neu,filler,50,none,no,no,no,yes,2348683,2353157
35,EC_only,pokemon,b,14,cs_40_neg_task,4_mittel.png,neg,critical,40,none,no,no,no,yes,2354470,2356586
35,EC_only,pokemon,b,15,control_1000_pos_none_2,5_mittel.png,pos,control,1000,none,no,yes,no,no,2357900,2359832
35,EC_only,pokemon,b,16,filler_40_neu_none,15_mittel.png,neu,filler,40,none,no,no,no,yes,2361145,2363224
35,EC_only,pokemon,b,17,cs_50_neg_none,18_mittel.png,neg,critical,50,none,no,no,yes,no,2364537,2368950
