subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
22,EC_subj,nonword,a,0,control_1000_pos_none,tafta,pos,control,1000,none,8,3706626,3720090
22,EC_subj,nonword,a,1,filler_40_neu_none,zillie,neu,filler,40,none,8,3722400,3735787
22,EC_subj,nonword,a,2,filler_1000_neu_none_2,naptor,neu,filler,1000,none,10,3738098,3742539
22,EC_subj,nonword,a,3,cs_40_pos_none,tavoo,pos,critical,40,none,2,3744847,3750220
22,EC_subj,nonword,a,4,filler_40_neu_task,minair,neu,filler,40,subjective,2,3752529,3760835
22,EC_subj,nonword,a,5,cs_40_pos_task,altine,pos,critical,40,subjective,12,3763146,3771064
22,EC_subj,nonword,a,6,cs_50_pos_none,coskie,pos,critical,50,none,6,3773371,3782173
22,EC_subj,nonword,a,7,cs_40_neg_task,babit,neg,critical,40,subjective,0,3784482,3787372
22,EC_subj,nonword,a,8,control_1000_neg_none,lobee,neg,control,1000,none,1,3789679,3795202
22,EC_subj,nonword,a,9,filler_1000_neu_none_1,roosle,neu,filler,1000,none,4,3797510,3800741
22,EC_subj,nonword,a,10,filler_50_neu_task,avouco,neu,filler,50,subjective,6,3803054,3806396
22,EC_subj,nonword,a,11,cs_50_neg_task,teutos,neg,critical,50,subjective,9,3808703,3814355
22,EC_subj,nonword,a,12,cs_40_neg_none,hesire,neg,critical,40,none,5,3816664,3823140
22,EC_subj,nonword,a,13,control_1000_neg_none_2,parlic,neg,control,1000,none,3,3825461,3831179
22,EC_subj,nonword,a,14,filler_50_neu_none,trelle,neu,filler,50,none,7,3833491,3838644
22,EC_subj,nonword,a,15,cs_50_pos_task,pubio,pos,critical,50,subjective,2,3840951,3845627
22,EC_subj,nonword,a,16,control_1000_pos_none_2,seloom,pos,control,1000,none,0,3847935,3850012
22,EC_subj,nonword,a,17,cs_50_neg_none,makan,neg,critical,50,none,0,3852321,3855572
