subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_objective_task,obt_1,obt_2,obt_3,obt_4,obt_5,obt_6,obj_1,obj_2,obj_3,obj_4,obj_5,obj_6,time_blank_end
71,0,1,EC_only,pokemon,b,cs_w_us,50,neutral,objective,usfirst,right,left,yes,filler_50_neu_task,some us,Knopf,11_mittel.png,word,picture,us,maskedcs,#969696,0,fmaske_1.png,fmaske_8.png,yes_right,no,no,1000,NA,NA,NA,NA,2709321,2710224,2711125,2711228,2711280,NA,2711330,16_mittel.png,10_mittel.png,2_mittel.png,15_mittel.png,24_mittel.png,11_mittel.png,no,no,no,no,yes,no,2715622
71,1,1,EC_only,pokemon,b,cs_alone,40,none,objective,none,left,none,yes,filler_40_neu_none,none,39_mittel.png,none,picture,none,maskedcs,none,#969696,999,fmaske_11.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,NA,2716255,2717156,2717259,2717301,NA,2717351,37_mittel.png,40_mittel.png,39_mittel.png,4_mittel.png,5_mittel.png,7_mittel.png,no,no,no,yes,no,no,2721268
71,2,1,EC_only,pokemon,b,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_none,some us,5629.png,5_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_3.png,fmaske_7.png,no,no,no,250,NA,NA,NA,NA,2722098,2723000,2723901,2724004,2724046,NA,2724096,7_mittel.png,40_mittel.png,5_mittel.png,39_mittel.png,4_mittel.png,37_mittel.png,yes,no,no,no,no,no,2726446
71,3,1,EC_only,pokemon,b,us_w_us,999,neu-neu,none,none,none,both,no,none,none,Hand,neu7550.png,word,picture,us,us,#000000,999,fmaske_8.png,fmaske_1.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2727162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2729165
71,4,1,EC_only,pokemon,b,critical,50,pos,objective,csfirst,right,left,yes,cs_50_pos_task,some us,Witz,10_mittel.png,word,picture,us,maskedcs,#969696,1500,fmaske_1.png,fmaske_5.png,no,no,no,250,NA,NA,NA,NA,NA,2729893,2730795,2730898,2730950,2731002,2732502,2_mittel.png,11_mittel.png,24_mittel.png,10_mittel.png,16_mittel.png,15_mittel.png,no,no,yes,no,no,no,2733806
71,5,1,EC_only,pokemon,b,control,1000,pos,none,usfirst,left,right,no,control_1000_pos_none,some us,22_mittel.png,Blume,picture,word,controlcs,us,#000000,0,fmaske_1.png,fmaske_1.png,no,no,no,250,NA,NA,NA,NA,2734486,NA,NA,2735488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2736490
71,6,1,EC_only,pokemon,b,us_w_us,999,neg-pos,none,none,none,both,no,none,none,2150.png,9500.png,picture,picture,us,us,#000000,999,fmaske_7.png,fmaske_2.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2737231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2739233
71,7,1,EC_only,pokemon,b,cs_alone,1000,none,none,none,right,none,no,filler_1000_neu_none_2,none,none,19_dunkel.png,none,picture,none,controlcs,#000000,999,fmaske_9.png,fmaske_2.png,no,yes_right,yes,0,space,2739845,2740851,2741851,NA,NA,NA,2739848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2741854
71,8,1,EC_only,pokemon,b,critical,40,neg,objective,csfirst,left,right,yes,cs_40_neg_none,some us,37_mittel.png,3300.png,picture,picture,maskedcs,us,#969696,1500,fmaske_2.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,NA,2742682,2743583,2743686,2743728,2743780,2745280,5_mittel.png,4_mittel.png,40_mittel.png,39_mittel.png,7_mittel.png,37_mittel.png,no,no,no,yes,no,no,2746951
71,9,1,EC_only,pokemon,b,critical,50,neg,objective,usfirst,left,right,yes,cs_50_neg_task,some us,16_mittel.png,2053.png,picture,picture,maskedcs,us,#969696,0,fmaske_5.png,fmaske_11.png,no,no,no,250,NA,NA,NA,NA,2747840,2748742,2749644,2749746,2749798,NA,2749848,2_mittel.png,24_mittel.png,16_mittel.png,10_mittel.png,15_mittel.png,11_mittel.png,no,yes,no,no,no,no,2750962
