subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
43,EC_only,pokemon,b,0,control_1000_pos_none_2,17_mittel.png,pos,control,1000,none,no,no,no,yes,2129362,2132713
43,EC_only,pokemon,b,1,control_1000_pos_none,25_mittel.png,pos,control,1000,none,no,no,no,yes,2134026,2135318
43,EC_only,pokemon,b,2,filler_50_neu_task,24_mittel.png,neu,filler,50,none,no,no,no,yes,2136633,2138317
43,EC_only,pokemon,b,3,filler_50_neu_none,9_mittel.png,neu,filler,50,none,no,no,no,yes,2139631,2141440
43,EC_only,pokemon,b,4,control_1000_neg_none_2,4_mittel.png,neg,control,1000,none,no,no,no,yes,2142755,2144290
43,EC_only,pokemon,b,5,filler_40_neu_task,39_mittel.png,neu,filler,40,none,no,no,no,yes,2145608,2146712
43,EC_only,pokemon,b,6,cs_40_neg_none,10_mittel.png,neg,critical,40,none,no,no,no,yes,2148025,2149315
43,EC_only,pokemon,b,7,cs_40_pos_task,5_mittel.png,pos,critical,40,none,no,no,no,yes,2150630,2151868
43,EC_only,pokemon,b,8,filler_1000_neu_none_2,7_mittel.png,neu,filler,1000,none,no,no,no,yes,2153182,2154122
43,EC_only,pokemon,b,9,cs_40_pos_none,40_mittel.png,pos,critical,40,none,no,no,no,yes,2155437,2156187
43,EC_only,pokemon,b,10,control_1000_neg_none,23_mittel.png,neg,control,1000,none,no,no,no,yes,2157502,2158340
43,EC_only,pokemon,b,11,filler_40_neu_none,11_mittel.png,neu,filler,40,none,no,no,no,yes,2159654,2160438
43,EC_only,pokemon,b,12,cs_40_neg_task,37_mittel.png,neg,critical,40,none,no,no,no,yes,2161753,2162635
43,EC_only,pokemon,b,13,filler_1000_neu_none_1,18_mittel.png,neu,filler,1000,none,no,no,no,yes,2163948,2164851
43,EC_only,pokemon,b,14,cs_50_neg_task,2_mittel.png,neg,critical,50,none,no,no,no,yes,2166166,2167283
43,EC_only,pokemon,b,15,cs_50_neg_none,22_mittel.png,neg,critical,50,none,no,no,no,yes,2168596,2169496
43,EC_only,pokemon,b,16,cs_50_pos_none,16_mittel.png,pos,critical,50,none,no,no,no,yes,2170810,2171965
43,EC_only,pokemon,b,17,cs_50_pos_task,15_mittel.png,pos,critical,50,none,no,no,no,yes,2173280,2174082
