subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
70,EC_subj,nonword,a,0,filler_50_neu_task,pubio,neu,filler,50,subjective,no,no,no,yes,2387387,2392841
70,EC_subj,nonword,a,1,cs_40_pos_none,seloom,pos,critical,40,none,no,no,no,yes,2394165,2397200
70,EC_subj,nonword,a,2,cs_40_pos_task,tafta,pos,critical,40,subjective,no,no,no,yes,2398523,2401040
70,EC_subj,nonword,a,3,filler_40_neu_none,hesire,neu,filler,40,none,no,no,no,yes,2402372,2404264
70,EC_subj,nonword,a,4,control_1000_pos_none,roosle,pos,control,1000,none,no,yes,no,no,2405585,2408808
70,EC_subj,nonword,a,5,filler_1000_neu_none_2,makan,neu,filler,1000,none,no,no,yes,no,2410131,2414929
70,EC_subj,nonword,a,6,cs_50_pos_task,minair,pos,critical,50,subjective,no,no,no,yes,2416252,2417984
70,EC_subj,nonword,a,7,control_1000_neg_none,altine,neg,control,1000,none,no,no,yes,no,2419309,2423216
70,EC_subj,nonword,a,8,cs_40_neg_none,parlic,neg,critical,40,none,no,no,no,yes,2424539,2425816
70,EC_subj,nonword,a,9,cs_40_neg_task,lobee,neg,critical,40,subjective,no,no,no,yes,2427138,2428368
70,EC_subj,nonword,a,10,filler_1000_neu_none_1,teutos,neu,filler,1000,none,no,no,yes,no,2429690,2431712
70,EC_subj,nonword,a,11,filler_50_neu_none,coskie,neu,filler,50,none,no,no,no,yes,2433035,2434520
70,EC_subj,nonword,a,12,filler_40_neu_task,babit,neu,filler,40,subjective,no,no,no,yes,2435844,2437216
70,EC_subj,nonword,a,13,cs_50_pos_none,zillie,pos,critical,50,none,no,no,no,yes,2438538,2440096
70,EC_subj,nonword,a,14,control_1000_pos_none_2,naptor,pos,control,1000,none,no,yes,no,no,2441418,2444144
70,EC_subj,nonword,a,15,cs_50_neg_task,avouco,neg,critical,50,subjective,no,no,no,yes,2445468,2447352
70,EC_subj,nonword,a,16,control_1000_neg_none_2,tavoo,neg,control,1000,none,yes,no,no,no,2448675,2449928
70,EC_subj,nonword,a,17,cs_50_neg_none,trelle,neg,critical,50,none,no,no,no,yes,2451251,2452616
