subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
16,EC_subj,pokemon,b,0,filler_50_neu_task,7_mittel.png,neu,filler,50,subjective,no,no,no,yes,2627937,2639120
16,EC_subj,pokemon,b,1,cs_50_pos_task,22_mittel.png,pos,critical,50,subjective,no,yes,no,no,2640368,2643200
16,EC_subj,pokemon,b,2,control_1000_neg_none,11_mittel.png,neg,control,1000,none,no,yes,no,no,2644449,2645600
16,EC_subj,pokemon,b,3,cs_50_neg_task,17_mittel.png,neg,critical,50,subjective,no,no,no,yes,2646850,2649184
16,EC_subj,pokemon,b,4,filler_1000_neu_none_1,40_mittel.png,neu,filler,1000,none,no,yes,no,no,2650433,2662649
16,EC_subj,pokemon,b,5,filler_1000_neu_none_2,37_mittel.png,neu,filler,1000,none,yes,no,no,no,2663899,2666224
16,EC_subj,pokemon,b,6,filler_40_neu_task,9_mittel.png,neu,filler,40,subjective,no,no,no,yes,2667473,2668743
16,EC_subj,pokemon,b,7,filler_50_neu_none,5_mittel.png,neu,filler,50,none,no,no,yes,no,2669992,2672690
16,EC_subj,pokemon,b,8,control_1000_pos_none_2,39_mittel.png,pos,control,1000,none,yes,no,no,no,2673939,2675224
16,EC_subj,pokemon,b,9,cs_40_neg_task,16_mittel.png,neg,critical,40,subjective,no,no,no,yes,2676473,2678936
16,EC_subj,pokemon,b,10,cs_40_pos_task,10_mittel.png,pos,critical,40,subjective,no,no,no,yes,2680184,2682504
16,EC_subj,pokemon,b,11,cs_50_neg_none,23_mittel.png,neg,critical,50,none,yes,no,no,no,2683751,2688120
16,EC_subj,pokemon,b,12,cs_40_neg_none,2_mittel.png,neg,critical,40,none,no,no,yes,no,2689369,2691377
16,EC_subj,pokemon,b,13,filler_40_neu_none,18_mittel.png,neu,filler,40,none,no,no,no,yes,2692625,2694679
16,EC_subj,pokemon,b,14,cs_40_pos_none,15_mittel.png,pos,critical,40,none,no,no,yes,no,2695928,2698106
16,EC_subj,pokemon,b,15,cs_50_pos_none,25_mittel.png,pos,critical,50,none,no,no,no,yes,2699355,2700528
16,EC_subj,pokemon,b,16,control_1000_pos_none,4_mittel.png,pos,control,1000,none,no,yes,no,no,2701775,2702856
16,EC_subj,pokemon,b,17,control_1000_neg_none_2,24_mittel.png,neg,control,1000,none,no,yes,no,no,2704105,2706208
