subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
4,EC_only,nonword,a,0,cs_50_pos_none,makan,pos,critical,50,none,2091.png,picture,8200.png,2091.png,8330.png,Geburt,Liebe,Freizeit,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2527742,2550369
4,EC_only,nonword,a,1,cs_40_neg_none,coskie,neg,critical,40,none,Sucht,word,9102.png,9330.png,2276.png,Mühe,Sucht,Mord,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2551756,2563694
4,EC_only,nonword,a,2,cs_50_pos_task,teutos,pos,critical,50,none,8420.png,picture,8420.png,4622.png,2050.png,Witz,Wärme,Lachen,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2565076,2572125
4,EC_only,nonword,a,3,cs_50_neg_none,seloom,neg,critical,50,none,6555.png,picture,6555.png,2710.png,9000.png,Horror,Unglück,Abscheu,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2573508,2586098
4,EC_only,nonword,a,4,filler_40_neu_none,trelle,neu,filler,40,none,Schrank,word,neu2580.png,neu7000.png,neu2487.png,Linie,Sessel,Schrank,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2587472,2596634
4,EC_only,nonword,a,5,control_1000_neg_none_2,zillie,neg,control,1000,none,2276.png,picture,2276.png,3220.png,6570.1.png,Mord,Eiter,Not,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2598003,2602785
4,EC_only,nonword,a,6,cs_50_neg_task,tafta,neg,critical,50,none,9435.png,picture,9330.png,9220.png,9435.png,Horror,Abscheu,Folter,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2604200,2620925
4,EC_only,nonword,a,7,filler_50_neu_none,naptor,neu,filler,50,none,neu2372.png,picture,neu2372.png,neu5731.png,neu7004.png,Lampe,Sessel,Klinke,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2622317,2625682
4,EC_only,nonword,a,8,filler_1000_neu_none_2,tavoo,neu,filler,1000,none,neu7820.png,picture,neu7820.png,neu1616.png,neu7080.png,Dach,Bein,Linie,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2627061,2630586
4,EC_only,nonword,a,9,cs_40_neg_task,pubio,neg,critical,40,none,1525.png,picture,6530.png,9432.png,1525.png,Hektik,Abscheu,Abgrund,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2631979,2637519
4,EC_only,nonword,a,10,cs_40_pos_task,babit,pos,critical,40,none,7470.png,picture,4606.png,7470.png,8540.png,Lachen,Freund,Brief,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2638915,2644128
4,EC_only,nonword,a,11,filler_40_neu_task,avouco,neu,filler,40,none,Knopf,word,neu2635.png,neu2372.png,neu2580.png,Bein,Knopf,Schrank,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2645511,2657616
4,EC_only,nonword,a,12,control_1000_pos_none,lobee,pos,control,1000,none,Musik,word,8330.png,7580.png,8080.png,Himmel,Musik,Kinder,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2659009,2671779
4,EC_only,nonword,a,13,filler_50_neu_task,roosle,neu,filler,50,none,Klinke,word,neu5731.png,neu7490.png,neu7233.png,Klinke,Kreis,Knopf,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2673173,2677468
4,EC_only,nonword,a,14,cs_40_pos_none,hesire,pos,critical,40,none,2070.png,picture,2040.png,2070.png,5831.png,Sommer,Scherz,Himmel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2678866,2684424
4,EC_only,nonword,a,15,control_1000_pos_none_2,parlic,pos,control,1000,none,2208.png,picture,5460.png,4606.png,2208.png,Lob,Bücher,Sommer,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2685800,2690101
4,EC_only,nonword,a,16,filler_1000_neu_none_1,altine,neu,filler,1000,none,Knopf,word,neu2620.png,neu2575.png,neu2487.png,Kreis,Knopf,Dach,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2691494,2704741
4,EC_only,nonword,a,17,control_1000_neg_none,minair,neg,control,1000,none,9006.png,picture,6831.png,9006.png,9180.png,Tod,AIDS,Hass,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2706160,2717681
