subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
21,EC_subj,nonword,a,0,filler_1000_neu_none_2,lobee,neu,filler,1000,none,11,2452830,2459793
21,EC_subj,nonword,a,1,cs_50_neg_task,naptor,neg,critical,50,subjective,15,2462106,2465333
21,EC_subj,nonword,a,2,filler_50_neu_none,tafta,neu,filler,50,none,14,2467646,2469603
21,EC_subj,nonword,a,3,cs_50_pos_none,roosle,pos,critical,50,none,5,2471922,2474650
21,EC_subj,nonword,a,4,cs_50_neg_none,altine,neg,critical,50,none,16,2476965,2479739
21,EC_subj,nonword,a,5,cs_50_pos_task,trelle,pos,critical,50,subjective,10,2482050,2484378
21,EC_subj,nonword,a,6,filler_50_neu_task,makan,neu,filler,50,subjective,18,2486691,2489227
21,EC_subj,nonword,a,7,control_1000_pos_none_2,babit,pos,control,1000,none,14,2491537,2494251
21,EC_subj,nonword,a,8,filler_1000_neu_none_1,seloom,neu,filler,1000,none,6,2496561,2498771
21,EC_subj,nonword,a,9,control_1000_pos_none,tavoo,pos,control,1000,none,11,2501092,2504283
21,EC_subj,nonword,a,10,cs_40_pos_task,parlic,pos,critical,40,subjective,8,2506593,2508651
21,EC_subj,nonword,a,11,control_1000_neg_none_2,pubio,neg,control,1000,none,3,2510971,2513793
21,EC_subj,nonword,a,12,cs_40_neg_none,avouco,neg,critical,40,none,1,2516104,2518651
21,EC_subj,nonword,a,13,filler_40_neu_task,coskie,neu,filler,40,subjective,7,2520963,2523541
21,EC_subj,nonword,a,14,cs_40_pos_none,minair,pos,critical,40,none,2,2525853,2528499
21,EC_subj,nonword,a,15,filler_40_neu_none,teutos,neu,filler,40,none,15,2530812,2535461
21,EC_subj,nonword,a,16,cs_40_neg_task,zillie,neg,critical,40,subjective,5,2537776,2540211
21,EC_subj,nonword,a,17,control_1000_neg_none,hesire,neg,control,1000,none,7,2542526,2545323
