subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
71,EC_only,pokemon,b,0,cs_50_neg_none,2_mittel.png,neg,critical,50,none,5,2380731,2384923
71,EC_only,pokemon,b,1,cs_40_pos_task,7_mittel.png,pos,critical,40,none,6,2387235,2389770
71,EC_only,pokemon,b,2,control_1000_pos_none_2,25_mittel.png,pos,control,1000,none,9,2392080,2394201
71,EC_only,pokemon,b,3,filler_1000_neu_none_1,9_mittel.png,neu,filler,1000,none,12,2396513,2399142
71,EC_only,pokemon,b,4,cs_40_neg_task,40_mittel.png,neg,critical,40,none,9,2401454,2405562
71,EC_only,pokemon,b,5,cs_40_pos_none,5_mittel.png,pos,critical,40,none,14,2407873,2410771
71,EC_only,pokemon,b,6,filler_40_neu_task,4_mittel.png,neu,filler,40,none,12,2413087,2415361
71,EC_only,pokemon,b,7,cs_50_pos_none,15_mittel.png,pos,critical,50,none,14,2417674,2420807
71,EC_only,pokemon,b,8,cs_50_neg_task,16_mittel.png,neg,critical,50,none,12,2423118,2426461
71,EC_only,pokemon,b,9,control_1000_neg_none_2,23_mittel.png,neg,control,1000,none,16,2428776,2430664
71,EC_only,pokemon,b,10,filler_50_neu_none,24_mittel.png,neu,filler,50,none,5,2432983,2435415
71,EC_only,pokemon,b,11,control_1000_pos_none,22_mittel.png,pos,control,1000,none,4,2437727,2440226
71,EC_only,pokemon,b,12,filler_1000_neu_none_2,18_mittel.png,neu,filler,1000,none,2,2442540,2444593
71,EC_only,pokemon,b,13,cs_40_neg_none,37_mittel.png,neg,critical,40,none,3,2446907,2449365
71,EC_only,pokemon,b,14,filler_40_neu_none,39_mittel.png,neu,filler,40,none,2,2451679,2454158
71,EC_only,pokemon,b,15,control_1000_neg_none,17_mittel.png,neg,control,1000,none,14,2456470,2459786
71,EC_only,pokemon,b,16,filler_50_neu_task,11_mittel.png,neu,filler,50,none,5,2462107,2464644
71,EC_only,pokemon,b,17,cs_50_pos_task,10_mittel.png,pos,critical,50,none,10,2466957,2468943
