subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
35,EC_only,pokemon,b,0,control_1000_neg_none,40_mittel.png,neg,control,1000,none,7,2138345,2142071
35,EC_only,pokemon,b,1,cs_50_neg_none,18_mittel.png,neg,critical,50,none,8,2144405,2148323
35,EC_only,pokemon,b,2,cs_50_neg_task,9_mittel.png,neg,critical,50,none,14,2150635,2153746
35,EC_only,pokemon,b,3,control_1000_pos_none_2,5_mittel.png,pos,control,1000,none,4,2156061,2159415
35,EC_only,pokemon,b,4,cs_40_neg_none,39_mittel.png,neg,critical,40,none,12,2161726,2164128
35,EC_only,pokemon,b,5,control_1000_neg_none_2,37_mittel.png,neg,control,1000,none,17,2166442,2169289
35,EC_only,pokemon,b,6,filler_40_neu_task,10_mittel.png,neu,filler,40,none,2,2171600,2174020
35,EC_only,pokemon,b,7,filler_50_neu_task,16_mittel.png,neu,filler,50,none,3,2176331,2179183
35,EC_only,pokemon,b,8,filler_1000_neu_none_1,22_mittel.png,neu,filler,1000,none,19,2181495,2183612
35,EC_only,pokemon,b,9,cs_50_pos_none,24_mittel.png,pos,critical,50,none,12,2185929,2188169
35,EC_only,pokemon,b,10,cs_40_neg_task,4_mittel.png,neg,critical,40,none,7,2190485,2192178
35,EC_only,pokemon,b,11,cs_40_pos_none,23_mittel.png,pos,critical,40,none,9,2194492,2196350
35,EC_only,pokemon,b,12,cs_50_pos_task,11_mittel.png,pos,critical,50,none,2,2198674,2202510
35,EC_only,pokemon,b,13,filler_40_neu_none,15_mittel.png,neu,filler,40,none,13,2204828,2207245
35,EC_only,pokemon,b,14,control_1000_pos_none,7_mittel.png,pos,control,1000,none,13,2209559,2212363
35,EC_only,pokemon,b,15,filler_50_neu_none,2_mittel.png,neu,filler,50,none,9,2214677,2216536
35,EC_only,pokemon,b,16,filler_1000_neu_none_2,25_mittel.png,neu,filler,1000,none,9,2218850,2220263
35,EC_only,pokemon,b,17,cs_40_pos_task,17_mittel.png,pos,critical,40,none,10,2222579,2227030
