subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
47,EC_subj,pokemon,b,0,filler_50_neu_task,18_mittel.png,neu,filler,50,subjective,no,no,no,yes,2546120,2550219
47,EC_subj,pokemon,b,1,cs_40_pos_task,37_mittel.png,pos,critical,40,subjective,no,no,no,yes,2551533,2553883
47,EC_subj,pokemon,b,2,filler_40_neu_task,24_mittel.png,neu,filler,40,subjective,no,no,no,yes,2555196,2557732
47,EC_subj,pokemon,b,3,control_1000_neg_none_2,11_mittel.png,neg,control,1000,none,no,no,yes,no,2559046,2564402
47,EC_subj,pokemon,b,4,filler_50_neu_none,7_mittel.png,neu,filler,50,none,no,no,no,yes,2565714,2566966
47,EC_subj,pokemon,b,5,control_1000_pos_none_2,4_mittel.png,pos,control,1000,none,yes,no,no,no,2568279,2570486
47,EC_subj,pokemon,b,6,cs_50_pos_task,2_mittel.png,pos,critical,50,subjective,no,no,no,yes,2571798,2574583
47,EC_subj,pokemon,b,7,filler_1000_neu_none_2,40_mittel.png,neu,filler,1000,none,no,yes,no,no,2575896,2577814
47,EC_subj,pokemon,b,8,cs_50_neg_none,17_mittel.png,neg,critical,50,none,no,no,no,yes,2579128,2581291
47,EC_subj,pokemon,b,9,filler_40_neu_none,9_mittel.png,neu,filler,40,none,no,no,no,yes,2582603,2584047
47,EC_subj,pokemon,b,10,cs_40_pos_none,10_mittel.png,pos,critical,40,none,no,no,no,yes,2585361,2586290
47,EC_subj,pokemon,b,11,cs_40_neg_task,15_mittel.png,neg,critical,40,subjective,no,no,no,yes,2587605,2589023
47,EC_subj,pokemon,b,12,cs_50_pos_none,22_mittel.png,pos,critical,50,none,no,no,no,yes,2590335,2591255
47,EC_subj,pokemon,b,13,control_1000_pos_none,23_mittel.png,pos,control,1000,none,no,no,no,yes,2592568,2593445
47,EC_subj,pokemon,b,14,cs_40_neg_none,16_mittel.png,neg,critical,40,none,no,no,no,yes,2594759,2595923
47,EC_subj,pokemon,b,15,filler_1000_neu_none_1,5_mittel.png,neu,filler,1000,none,no,no,yes,no,2597236,2600181
47,EC_subj,pokemon,b,16,control_1000_neg_none,39_mittel.png,neg,control,1000,none,yes,no,no,no,2601495,2603955
47,EC_subj,pokemon,b,17,cs_50_neg_task,25_mittel.png,neg,critical,50,subjective,no,no,no,yes,2605268,2606714
