subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
7,EC_subj,pokemon,b,0,cs_40_pos_none,40_mittel.png,pos,critical,40,none,no,no,no,yes,2664429,2668559
7,EC_subj,pokemon,b,1,control_1000_neg_none,23_mittel.png,neg,control,1000,none,no,no,yes,no,2669810,2678000
7,EC_subj,pokemon,b,2,cs_50_neg_none,22_mittel.png,neg,critical,50,none,no,no,no,yes,2679250,2680654
7,EC_subj,pokemon,b,3,filler_50_neu_none,9_mittel.png,neu,filler,50,none,no,no,no,yes,2681905,2684255
7,EC_subj,pokemon,b,4,control_1000_pos_none_2,17_mittel.png,pos,control,1000,none,no,yes,no,no,2685505,2691567
7,EC_subj,pokemon,b,5,control_1000_neg_none_2,4_mittel.png,neg,control,1000,none,no,yes,no,no,2692817,2696759
7,EC_subj,pokemon,b,6,filler_40_neu_none,11_mittel.png,neu,filler,40,none,no,no,no,yes,2698010,2699199
7,EC_subj,pokemon,b,7,cs_40_neg_none,10_mittel.png,neg,critical,40,none,no,no,no,yes,2700449,2702223
7,EC_subj,pokemon,b,8,cs_40_pos_task,5_mittel.png,pos,critical,40,subjective,no,no,no,yes,2703473,2704735
7,EC_subj,pokemon,b,9,filler_40_neu_task,39_mittel.png,neu,filler,40,subjective,no,no,no,yes,2705987,2707175
7,EC_subj,pokemon,b,10,filler_1000_neu_none_1,18_mittel.png,neu,filler,1000,none,no,no,yes,no,2708425,2717665
7,EC_subj,pokemon,b,11,filler_50_neu_task,24_mittel.png,neu,filler,50,subjective,no,no,no,yes,2718916,2720463
7,EC_subj,pokemon,b,12,cs_50_pos_task,15_mittel.png,pos,critical,50,subjective,no,no,no,yes,2721714,2724126
7,EC_subj,pokemon,b,13,control_1000_pos_none,25_mittel.png,pos,control,1000,none,no,no,no,yes,2725378,2727103
7,EC_subj,pokemon,b,14,filler_1000_neu_none_2,7_mittel.png,neu,filler,1000,none,no,yes,no,no,2728352,2735248
7,EC_subj,pokemon,b,15,cs_40_neg_task,37_mittel.png,neg,critical,40,subjective,no,no,no,yes,2736500,2738543
7,EC_subj,pokemon,b,16,cs_50_pos_none,16_mittel.png,pos,critical,50,none,no,no,no,yes,2739793,2740967
7,EC_subj,pokemon,b,17,cs_50_neg_task,2_mittel.png,neg,critical,50,subjective,no,no,no,yes,2742218,2744478
