subject_nr,trial_nr,block,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
71,0,1,1,EC_only,pokemon,b,us_alone,999,neg,none,none,none,right,no,none,none,none,9561.png,none,picture,none,us,#000000,999,fmaske_3.png,fmaske_4.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,141760,NA,NA,NA,NA,NA,NA,NA,NA,NA,143763
71,1,1,1,EC_only,pokemon,b,cswcs,50,none,none,csfirst,right,left,yes,o_filler_50_neu_none,o_filler_1000_neu_none_2,altine,avouco,word,word,controlcs,maskedcs,#969696,1500,maske_10.png,maske_3.png,no,no,no,250,NA,NA,NA,NA,NA,144767,145668,145771,145823,145875,NA,NA,NA,NA,NA,NA,NA,147377
71,2,1,1,EC_only,pokemon,b,us_w_us,999,pos-pos,none,none,none,both,no,none,none,8080.png,8200.png,picture,picture,us,us,#000000,999,fmaske_11.png,fmaske_3.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,148342,NA,NA,NA,NA,NA,NA,NA,NA,NA,150345
71,3,1,1,EC_only,pokemon,b,control,1000,pos,none,usfirst,right,left,no,control_1000_pos_none,some us,2050.png,22_mittel.png,picture,picture,us,controlcs,#000000,0,fmaske_5.png,fmaske_10.png,no,no,no,1000,NA,NA,NA,NA,151296,NA,NA,152299,NA,NA,NA,NA,NA,NA,NA,NA,NA,153301
71,4,1,1,EC_only,pokemon,b,critical,50,neg,none,csfirst,right,left,yes,cs_50_neg_none,some us,3160.png,2_mittel.png,picture,picture,us,maskedcs,#969696,1500,fmaske_8.png,fmaske_7.png,no,no,no,250,NA,NA,NA,NA,NA,154316,155217,155320,155372,155424,NA,NA,NA,NA,NA,NA,NA,156926
71,5,1,1,EC_only,pokemon,b,us_w_us,999,pos-pos,none,none,none,both,no,none,none,Romantik,Natur,word,word,us,us,#000000,999,fmaske_4.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,157800,NA,NA,NA,NA,NA,NA,NA,NA,NA,159802
71,6,1,1,EC_only,pokemon,b,control,1000,pos,none,csfirst,left,right,no,control_1000_pos_none_2,some us,25_mittel.png,2058.png,picture,picture,controlcs,us,#000000,600,fmaske_11.png,fmaske_12.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,160795,NA,161798,NA,NA,NA,NA,NA,NA,NA,162400
71,7,1,1,EC_only,pokemon,b,critical,50,neg,none,usfirst,right,left,yes,cs_50_neg_task,some us,Pech,16_mittel.png,word,picture,us,maskedcs,#969696,0,fmaske_4.png,fmaske_12.png,no,no,no,1000,NA,NA,NA,NA,163354,164256,165157,165260,165312,NA,NA,NA,NA,NA,NA,NA,NA,165364
71,8,1,1,EC_only,pokemon,b,cs_w_us,50,neutral,none,usfirst,left,right,yes,filler_50_neu_none,some us,24_mittel.png,Lampe,picture,word,maskedcs,us,#969696,0,fmaske_9.png,fmaske_10.png,yes_left,no,no,1000,NA,NA,NA,NA,166305,167207,168108,168211,168263,NA,NA,NA,NA,NA,NA,NA,NA,168315
71,9,1,1,EC_only,pokemon,b,cs_w_us,50,neutral,none,usfirst,right,left,yes,filler_50_neu_task,some us,neu2487.png,11_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_6.png,fmaske_11.png,yes_right,no,no,250,NA,NA,NA,NA,169349,170252,171153,171256,171308,NA,NA,NA,NA,NA,NA,NA,NA,171360
