subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_objective_task,obt_1,obt_2,obt_3,obt_4,obt_5,obt_6,obj_1,obj_2,obj_3,obj_4,obj_5,obj_6,time_blank_end
53,0,1,EC_subj,nonword,a,control,1000,pos,none,csfirst,left,right,no,control_1000_pos_none,some us,parlic,Leben,word,word,controlcs,us,#000000,600,maske_2.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3391917,NA,3392920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3393523
53,1,1,EC_subj,nonword,a,cs_w_us,70,neutral,none,usfirst,left,right,yes,filler_50_neu_task,some us,itafy,neu7090.png,word,picture,maskedcs,us,#969696,0,maske_2.png,maske_12.png,yes_left,no,yes,0,space,3394412,3396445,3398345,3394415,3395317,3396218,3396321,3396393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3398348
53,2,1,EC_subj,nonword,a,cs_alone,1000,none,none,none,right,none,no,filler_1000_neu_none_2,none,none,babit,none,word,none,controlcs,#000000,999,maske_12.png,maske_9.png,no,yes_right,no,250,NA,NA,NA,NA,NA,NA,NA,3398985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3399988
53,3,1,EC_subj,nonword,a,cs_w_us,70,neutral,none,usfirst,right,left,yes,filler_50_neu_task,some us,Knopf,itafy,word,word,us,maskedcs,#969696,0,maske_12.png,maske_12.png,yes_right,no,yes,0,space,3400749,3402783,3404683,3400752,3401655,3402556,3402659,3402731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3404686
53,4,1,EC_subj,nonword,a,cswcs,50,none,objective,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_2,altine,babit,word,word,maskedcs,controlcs,#969696,1500,maske_9.png,maske_4.png,yes_left,no,no,1000,NA,NA,NA,NA,NA,3405476,3406377,3406480,3406532,3406584,3408084,tafta,makan,lobee,naptor,altine,seloom,yes,no,no,no,no,no,3417733
53,5,1,EC_subj,nonword,a,critical,50,neg,objective,usfirst,right,left,yes,cs_50_neg_task,some us,Stress,seloom,word,word,us,maskedcs,#969696,0,maske_1.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,3418492,3419394,3420295,3420398,3420450,NA,3420500,tafta,seloom,naptor,lobee,altine,makan,no,no,no,no,no,yes,3423533
53,6,1,EC_subj,nonword,a,cswcs,40,none,none,csfirst,right,left,yes,filler_40_neu_task,o_filler_1000_neu_none_2,itafy,trelle,word,word,controlcs,maskedcs,#969696,1500,maske_12.png,maske_11.png,no,yes_left,yes,0,space,3424313,3426917,3428817,NA,3424316,3425218,3425321,3425363,3425415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3428820
53,7,1,EC_subj,nonword,a,cs_w_us,1000,neutral,none,csfirst,left,right,no,o_filler_1000_neu_none_2,some us,22_mittel.png,neu5731.png,picture,picture,controlcs,us,#000000,600,fmaske_6.png,fmaske_1.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,3429578,NA,3430581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3431184
53,8,1,EC_subj,nonword,a,critical,50,neg,objective,usfirst,left,right,yes,cs_50_neg_none,some us,lobee,6555.png,word,picture,maskedcs,us,#969696,0,maske_3.png,maske_5.png,no,no,no,1000,NA,NA,NA,NA,3432007,3432909,3433811,3433913,3433965,NA,3434015,altine,seloom,tafta,makan,lobee,naptor,no,no,yes,no,no,no,3442581
53,9,1,EC_subj,nonword,a,cswcs,50,none,none,csfirst,right,left,yes,o_filler_50_neu_none,o_filler_1000_neu_none_2,22_mittel.png,10_mittel.png,picture,picture,controlcs,maskedcs,#969696,1500,fmaske_8.png,fmaske_2.png,no,no,no,1000,NA,NA,NA,NA,NA,3443257,3444158,3444261,3444313,3444365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3445867
53,10,1,EC_subj,nonword,a,control,1000,pos,none,usfirst,left,right,no,control_1000_pos_none,some us,parlic,Blume,word,word,controlcs,us,#000000,0,maske_1.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,3446612,NA,NA,3447614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3448616
53,11,1,EC_subj,nonword,a,us_alone,999,neutral,none,none,none,right,no,none,none,none,neu5740.png,none,picture,none,us,#000000,999,maske_7.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3449274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3451277
