subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
52,EC_only,pokemon,b,0,cs_40_pos_none,15_mittel.png,pos,critical,40,none,Kinder,word,8330.png,4220.png,2209.png,Licht,Spaß,Kinder,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2330487,2337787
52,EC_only,pokemon,b,1,cs_50_pos_none,25_mittel.png,pos,critical,50,none,2208.png,picture,2311.png,2208.png,5830.png,Sonne,Glück,Bücher,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2339174,2343708
52,EC_only,pokemon,b,2,cs_50_neg_task,17_mittel.png,neg,critical,50,none,Schmerz,word,2900.png,9421.png,9630.png,Tod,Angst,Schmerz,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2345092,2349079
52,EC_only,pokemon,b,3,filler_1000_neu_none_1,40_mittel.png,neu,filler,1000,none,Bein,word,neu5510.png,neu2580.png,neu2620.png,Bein,Linie,Kreis,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2350464,2354258
52,EC_only,pokemon,b,4,cs_50_pos_task,22_mittel.png,pos,critical,50,none,7580.png,picture,5910.png,2091.png,7580.png,Wärme,Lachen,Scherz,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2355621,2363588
52,EC_only,pokemon,b,5,filler_50_neu_none,5_mittel.png,neu,filler,50,none,neu2575.png,picture,neu7187.png,neu7820.png,neu2575.png,Knopf,Tuch,Schrank,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2364961,2369866
52,EC_only,pokemon,b,6,control_1000_pos_none_2,39_mittel.png,pos,control,1000,none,Brief,word,8501.png,2071.png,4606.png,Familie,Brief,Blume,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2371237,2375213
52,EC_only,pokemon,b,7,filler_1000_neu_none_2,37_mittel.png,neu,filler,1000,none,Dach,word,neu2580.png,neu7187.png,neu5731.png,Klinke,Dach,Knopf,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2376590,2382902
52,EC_only,pokemon,b,8,cs_40_neg_none,2_mittel.png,neg,critical,40,none,9330.png,picture,9330.png,3220.png,9180.png,Pest,Sucht,Teufel,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2384296,2387699
52,EC_only,pokemon,b,9,control_1000_neg_none_2,24_mittel.png,neg,control,1000,none,9220.png,picture,2276.png,9220.png,9007.png,Krieg,Hektik,Mord,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2389076,2392898
52,EC_only,pokemon,b,10,filler_40_neu_task,9_mittel.png,neu,filler,40,none,neu2487.png,picture,neu7004.png,neu2487.png,neu7550.png,Kreis,Wand,Tuch,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2394279,2397522
52,EC_only,pokemon,b,11,filler_40_neu_none,18_mittel.png,neu,filler,40,none,Dach,word,neu5740.png,neu1616.png,neu5510.png,Tuch,Dach,Klinke,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2398902,2401203
52,EC_only,pokemon,b,12,cs_40_neg_task,16_mittel.png,neg,critical,40,none,Tod,word,3550.png,9340.png,9630.png,Sucht,Tod,Teufel,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2402566,2406812
52,EC_only,pokemon,b,13,control_1000_pos_none,4_mittel.png,pos,control,1000,none,7580.png,picture,7580.png,2160.png,1440.png,Rose,Geschenk,Liebe,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2408181,2412604
52,EC_only,pokemon,b,14,filler_50_neu_task,7_mittel.png,neu,filler,50,none,Klinke,word,neu2635.png,neu7640.png,neu7830.png,Linie,Klinke,Lampe,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2413997,2417282
52,EC_only,pokemon,b,15,cs_40_pos_task,10_mittel.png,pos,critical,40,none,Mutter,word,7502.png,5830.png,2311.png,Mutter,Meer,Freizeit,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2418668,2421996
52,EC_only,pokemon,b,16,control_1000_neg_none,11_mittel.png,neg,control,1000,none,Pech,word,9340.png,9265.png,2750.png,Pech,Angst,Teufel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2423388,2428082
52,EC_only,pokemon,b,17,cs_50_neg_none,23_mittel.png,neg,critical,50,none,Frust,word,6242.png,2750.png,9220.png,Mord,Frust,Sadist,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2429471,2434796
