subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
1,EC_subj,nonword,a,0,cs_50_pos_none,seloom,pos,critical,50,none,7,2562009,2567940
1,EC_subj,nonword,a,1,cs_50_neg_task,lobee,neg,critical,50,subjective,10,2570284,2572597
1,EC_subj,nonword,a,2,filler_1000_neu_none_2,hesire,neu,filler,1000,none,3,2574943,2576868
1,EC_subj,nonword,a,3,filler_50_neu_task,altine,neu,filler,50,subjective,4,2579222,2581478
1,EC_subj,nonword,a,4,filler_1000_neu_none_1,babit,neu,filler,1000,none,13,2583822,2585508
1,EC_subj,nonword,a,5,cs_40_neg_none,makan,neg,critical,40,none,3,2587854,2590889
1,EC_subj,nonword,a,6,cs_40_neg_task,teutos,neg,critical,40,subjective,4,2593232,2595295
1,EC_subj,nonword,a,7,control_1000_pos_none,minair,pos,control,1000,none,10,2597645,2599493
1,EC_subj,nonword,a,8,cs_50_pos_task,tafta,pos,critical,50,subjective,5,2601837,2603788
1,EC_subj,nonword,a,9,control_1000_neg_none,avouco,neg,control,1000,none,3,2606131,2608630
1,EC_subj,nonword,a,10,cs_50_neg_none,parlic,neg,critical,50,none,3,2610974,2613320
1,EC_subj,nonword,a,11,filler_40_neu_task,roosle,neu,filler,40,subjective,6,2615667,2619762
1,EC_subj,nonword,a,12,control_1000_pos_none_2,zillie,pos,control,1000,none,4,2622108,2623868
1,EC_subj,nonword,a,13,control_1000_neg_none_2,trelle,neg,control,1000,none,5,2626215,2627901
1,EC_subj,nonword,a,14,cs_40_pos_none,coskie,pos,critical,40,none,3,2630247,2632166
1,EC_subj,nonword,a,15,filler_40_neu_none,naptor,neu,filler,40,none,3,2634515,2637650
1,EC_subj,nonword,a,16,cs_40_pos_task,pubio,pos,critical,40,subjective,8,2640001,2643213
1,EC_subj,nonword,a,17,filler_50_neu_none,tavoo,neu,filler,50,none,5,2645558,2647400
