subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
7,EC_subj,pokemon,b,0,control_1000_pos_none_2,17_mittel.png,pos,control,1000,none,4,2529386,2534202
7,EC_subj,pokemon,b,1,cs_50_neg_none,22_mittel.png,neg,critical,50,none,17,2536524,2540866
7,EC_subj,pokemon,b,2,cs_40_neg_task,37_mittel.png,neg,critical,40,subjective,7,2543189,2546530
7,EC_subj,pokemon,b,3,filler_50_neu_task,24_mittel.png,neu,filler,50,subjective,10,2548852,2551093
7,EC_subj,pokemon,b,4,filler_1000_neu_none_1,18_mittel.png,neu,filler,1000,none,14,2553419,2555778
7,EC_subj,pokemon,b,5,cs_50_pos_task,15_mittel.png,pos,critical,50,subjective,4,2558101,2560516
7,EC_subj,pokemon,b,6,cs_40_neg_none,10_mittel.png,neg,critical,40,none,18,2562838,2564898
7,EC_subj,pokemon,b,7,filler_40_neu_task,39_mittel.png,neu,filler,40,subjective,10,2567220,2570218
7,EC_subj,pokemon,b,8,control_1000_pos_none,25_mittel.png,pos,control,1000,none,11,2572541,2574945
7,EC_subj,pokemon,b,9,filler_40_neu_none,11_mittel.png,neu,filler,40,none,15,2577269,2581029
7,EC_subj,pokemon,b,10,control_1000_neg_none_2,4_mittel.png,neg,control,1000,none,17,2583352,2585281
7,EC_subj,pokemon,b,11,control_1000_neg_none,23_mittel.png,neg,control,1000,none,16,2587608,2590507
7,EC_subj,pokemon,b,12,cs_40_pos_task,5_mittel.png,pos,critical,40,subjective,7,2592829,2595745
7,EC_subj,pokemon,b,13,filler_1000_neu_none_2,7_mittel.png,neu,filler,1000,none,16,2598067,2601042
7,EC_subj,pokemon,b,14,cs_50_neg_task,2_mittel.png,neg,critical,50,subjective,18,2603366,2605490
7,EC_subj,pokemon,b,15,filler_50_neu_none,9_mittel.png,neu,filler,50,none,4,2607815,2611273
7,EC_subj,pokemon,b,16,cs_50_pos_none,16_mittel.png,pos,critical,50,none,12,2613603,2618978
7,EC_subj,pokemon,b,17,cs_40_pos_none,40_mittel.png,pos,critical,40,none,4,2621299,2624299
