subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
50,EC_subj,pokemon,b,0,filler_50_neu_task,11_mittel.png,neu,filler,50,subjective,no,no,no,yes,2545946,2549158
50,EC_subj,pokemon,b,1,cs_50_neg_none,2_mittel.png,neg,critical,50,none,no,no,no,yes,2550472,2552366
50,EC_subj,pokemon,b,2,cs_40_pos_task,7_mittel.png,pos,critical,40,subjective,no,no,no,yes,2553678,2555614
50,EC_subj,pokemon,b,3,cs_50_neg_task,16_mittel.png,neg,critical,50,subjective,no,no,no,yes,2556928,2558446
50,EC_subj,pokemon,b,4,control_1000_neg_none,17_mittel.png,neg,control,1000,none,no,no,no,yes,2559759,2561374
50,EC_subj,pokemon,b,5,control_1000_pos_none_2,25_mittel.png,pos,control,1000,none,no,no,no,yes,2562686,2563821
50,EC_subj,pokemon,b,6,filler_1000_neu_none_2,18_mittel.png,neu,filler,1000,none,no,no,yes,no,2565134,2568846
50,EC_subj,pokemon,b,7,control_1000_pos_none,22_mittel.png,pos,control,1000,none,no,no,no,yes,2570159,2572454
50,EC_subj,pokemon,b,8,cs_40_neg_none,37_mittel.png,neg,critical,40,none,no,no,no,yes,2573767,2575853
50,EC_subj,pokemon,b,9,filler_40_neu_task,4_mittel.png,neu,filler,40,subjective,no,no,no,yes,2577167,2578206
50,EC_subj,pokemon,b,10,filler_50_neu_none,24_mittel.png,neu,filler,50,none,no,no,no,yes,2579518,2581142
50,EC_subj,pokemon,b,11,control_1000_neg_none_2,23_mittel.png,neg,control,1000,none,no,no,no,yes,2582454,2586022
50,EC_subj,pokemon,b,12,cs_40_neg_task,40_mittel.png,neg,critical,40,subjective,no,no,no,yes,2587337,2588774
50,EC_subj,pokemon,b,13,cs_50_pos_none,15_mittel.png,pos,critical,50,none,no,no,no,yes,2590086,2591174
50,EC_subj,pokemon,b,14,filler_1000_neu_none_1,9_mittel.png,neu,filler,1000,none,no,no,no,yes,2592487,2593686
50,EC_subj,pokemon,b,15,filler_40_neu_none,39_mittel.png,neu,filler,40,none,no,no,no,yes,2595000,2595958
50,EC_subj,pokemon,b,16,cs_40_pos_none,5_mittel.png,pos,critical,40,none,no,no,no,yes,2597270,2598341
50,EC_subj,pokemon,b,17,cs_50_pos_task,10_mittel.png,pos,critical,50,subjective,no,no,no,yes,2599654,2601078
