subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
27,EC_subj,nonword,a,0,control_1000_pos_none,pubio,pos,control,1000,none,9,2656217,2663070
27,EC_subj,nonword,a,1,filler_40_neu_none,seloom,neu,filler,40,none,7,2665378,2674942
27,EC_subj,nonword,a,2,cs_40_neg_none,naptor,neg,critical,40,none,14,2677246,2680551
27,EC_subj,nonword,a,3,cs_40_pos_none,trelle,pos,critical,40,none,14,2682858,2686969
27,EC_subj,nonword,a,4,filler_1000_neu_none_1,minair,neu,filler,1000,none,17,2689275,2692511
27,EC_subj,nonword,a,5,cs_50_pos_task,altine,pos,critical,50,subjective,9,2694827,2699360
27,EC_subj,nonword,a,6,control_1000_pos_none_2,coskie,pos,control,1000,none,15,2701664,2704656
27,EC_subj,nonword,a,7,filler_1000_neu_none_2,zillie,neu,filler,1000,none,3,2706961,2709455
27,EC_subj,nonword,a,8,cs_50_pos_none,tavoo,pos,critical,50,none,4,2711762,2719174
27,EC_subj,nonword,a,9,cs_40_neg_task,roosle,neg,critical,40,subjective,9,2721481,2724915
27,EC_subj,nonword,a,10,control_1000_neg_none_2,makan,neg,control,1000,none,10,2727221,2730628
27,EC_subj,nonword,a,11,cs_40_pos_task,avouco,pos,critical,40,subjective,9,2732938,2736008
27,EC_subj,nonword,a,12,filler_40_neu_task,tafta,neu,filler,40,subjective,9,2738315,2743177
27,EC_subj,nonword,a,13,filler_50_neu_task,lobee,neu,filler,50,subjective,13,2745491,2747784
27,EC_subj,nonword,a,14,control_1000_neg_none,teutos,neg,control,1000,none,4,2750094,2753785
27,EC_subj,nonword,a,15,cs_50_neg_none,hesire,neg,critical,50,none,9,2756094,2759111
27,EC_subj,nonword,a,16,filler_50_neu_none,parlic,neu,filler,50,none,9,2761419,2764479
27,EC_subj,nonword,a,17,cs_50_neg_task,babit,neg,critical,50,subjective,9,2766786,2772050
