subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
55,EC_only,pokemon,b,0,cs_40_neg_task,24_mittel.png,neg,critical,40,none,17,2064686,2072257
55,EC_only,pokemon,b,1,cs_40_neg_none,9_mittel.png,neg,critical,40,none,7,2074571,2079370
55,EC_only,pokemon,b,2,filler_1000_neu_none_2,4_mittel.png,neu,filler,1000,none,12,2081684,2084840
55,EC_only,pokemon,b,3,filler_1000_neu_none_1,23_mittel.png,neu,filler,1000,none,13,2087151,2090551
55,EC_only,pokemon,b,4,cs_50_pos_none,7_mittel.png,pos,critical,50,none,9,2092865,2096390
55,EC_only,pokemon,b,5,control_1000_neg_none_2,16_mittel.png,neg,control,1000,none,13,2098700,2102577
55,EC_only,pokemon,b,6,cs_40_pos_none,11_mittel.png,pos,critical,40,none,16,2104889,2107522
55,EC_only,pokemon,b,7,control_1000_pos_none_2,10_mittel.png,pos,control,1000,none,7,2109835,2112766
55,EC_only,pokemon,b,8,control_1000_pos_none,37_mittel.png,pos,control,1000,none,10,2115078,2119421
55,EC_only,pokemon,b,9,cs_50_pos_task,18_mittel.png,pos,critical,50,none,12,2121734,2125141
55,EC_only,pokemon,b,10,cs_40_pos_task,39_mittel.png,pos,critical,40,none,13,2127454,2131047
55,EC_only,pokemon,b,11,filler_40_neu_task,2_mittel.png,neu,filler,40,none,11,2133358,2135883
55,EC_only,pokemon,b,12,cs_50_neg_none,40_mittel.png,neg,critical,50,none,5,2138197,2140555
55,EC_only,pokemon,b,13,control_1000_neg_none,15_mittel.png,neg,control,1000,none,7,2142873,2144993
55,EC_only,pokemon,b,14,filler_50_neu_none,17_mittel.png,neu,filler,50,none,6,2147305,2151080
55,EC_only,pokemon,b,15,filler_50_neu_task,25_mittel.png,neu,filler,50,none,9,2153391,2156277
55,EC_only,pokemon,b,16,cs_50_neg_task,5_mittel.png,neg,critical,50,none,6,2158598,2162502
55,EC_only,pokemon,b,17,filler_40_neu_none,22_mittel.png,neu,filler,40,none,10,2164810,2168499
