subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
42,EC_only,pokemon,b,0,control_1000_pos_none,15_mittel.png,pos,control,1000,none,19,2101855,2111721
42,EC_only,pokemon,b,1,control_1000_pos_none_2,16_mittel.png,pos,control,1000,none,9,2114058,2117570
42,EC_only,pokemon,b,2,filler_40_neu_task,25_mittel.png,neu,filler,40,none,12,2119883,2124601
42,EC_only,pokemon,b,3,cs_50_neg_task,37_mittel.png,neg,critical,50,none,3,2126915,2129987
42,EC_only,pokemon,b,4,cs_50_pos_task,5_mittel.png,pos,critical,50,none,2,2132301,2134724
42,EC_only,pokemon,b,5,filler_50_neu_none,4_mittel.png,neu,filler,50,none,19,2137038,2139219
42,EC_only,pokemon,b,6,filler_50_neu_task,23_mittel.png,neu,filler,50,none,9,2141535,2143952
42,EC_only,pokemon,b,7,control_1000_neg_none_2,22_mittel.png,neg,control,1000,none,5,2146265,2148488
42,EC_only,pokemon,b,8,cs_40_neg_task,18_mittel.png,neg,critical,40,none,14,2150803,2153491
42,EC_only,pokemon,b,9,control_1000_neg_none,2_mittel.png,neg,control,1000,none,19,2155805,2157529
42,EC_only,pokemon,b,10,cs_40_pos_task,24_mittel.png,pos,critical,40,none,15,2159847,2162785
42,EC_only,pokemon,b,11,cs_50_pos_none,40_mittel.png,pos,critical,50,none,0,2165100,2168445
42,EC_only,pokemon,b,12,cs_50_neg_none,10_mittel.png,neg,critical,50,none,3,2170763,2172827
42,EC_only,pokemon,b,13,filler_1000_neu_none_1,39_mittel.png,neu,filler,1000,none,0,2175142,2176867
42,EC_only,pokemon,b,14,filler_40_neu_none,17_mittel.png,neu,filler,40,none,6,2179182,2181347
42,EC_only,pokemon,b,15,filler_1000_neu_none_2,11_mittel.png,neu,filler,1000,none,11,2183662,2185341
42,EC_only,pokemon,b,16,cs_40_neg_none,7_mittel.png,neg,critical,40,none,15,2187655,2190052
42,EC_only,pokemon,b,17,cs_40_pos_none,9_mittel.png,pos,critical,40,none,3,2192365,2194513
