subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
1,EC_subj,nonword,a,0,filler_1000_neu_none_2,hesire,neu,filler,1000,none,no,yes,no,no,2679659,2695557
1,EC_subj,nonword,a,1,cs_50_neg_none,parlic,neg,critical,50,none,no,no,no,yes,2696812,2714397
1,EC_subj,nonword,a,2,cs_40_pos_task,pubio,pos,critical,40,subjective,no,no,no,yes,2715653,2717637
1,EC_subj,nonword,a,3,control_1000_pos_none,minair,pos,control,1000,none,no,no,yes,no,2718902,2720470
1,EC_subj,nonword,a,4,cs_40_neg_none,makan,neg,critical,40,none,no,no,no,yes,2721725,2725620
1,EC_subj,nonword,a,5,filler_40_neu_task,roosle,neu,filler,40,subjective,no,no,no,yes,2726874,2728740
1,EC_subj,nonword,a,6,cs_40_neg_task,teutos,neg,critical,40,subjective,no,no,no,yes,2729997,2731629
1,EC_subj,nonword,a,7,cs_50_pos_task,tafta,pos,critical,50,subjective,no,no,no,yes,2732885,2734468
1,EC_subj,nonword,a,8,control_1000_pos_none_2,zillie,pos,control,1000,none,no,no,yes,no,2735721,2737806
1,EC_subj,nonword,a,9,control_1000_neg_none_2,trelle,neg,control,1000,none,no,yes,no,no,2739062,2741268
1,EC_subj,nonword,a,10,cs_50_pos_none,seloom,pos,critical,50,none,no,no,no,yes,2742523,2743812
1,EC_subj,nonword,a,11,filler_40_neu_none,naptor,neu,filler,40,none,no,no,no,yes,2745066,2746380
1,EC_subj,nonword,a,12,control_1000_neg_none,avouco,neg,control,1000,none,no,yes,no,no,2747636,2749045
1,EC_subj,nonword,a,13,filler_50_neu_task,altine,neu,filler,50,subjective,no,yes,no,no,2750299,2751773
1,EC_subj,nonword,a,14,filler_1000_neu_none_1,babit,neu,filler,1000,none,yes,no,no,no,2753033,2755244
1,EC_subj,nonword,a,15,cs_50_neg_task,lobee,neg,critical,50,subjective,no,yes,no,no,2756500,2759469
1,EC_subj,nonword,a,16,cs_40_pos_none,coskie,pos,critical,40,none,no,no,no,yes,2760723,2761732
1,EC_subj,nonword,a,17,filler_50_neu_none,tavoo,neu,filler,50,none,no,no,no,yes,2762986,2764244
