subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
20,EC_subj,nonword,a,0,filler_40_neu_task,makan,neu,filler,40,subjective,no,yes,no,no,2948920,2961621
20,EC_subj,nonword,a,1,cs_40_pos_none,avouco,pos,critical,40,none,no,no,no,yes,2962870,2965461
20,EC_subj,nonword,a,2,cs_50_neg_task,tavoo,neg,critical,50,subjective,no,no,no,yes,2966711,2968125
20,EC_subj,nonword,a,3,filler_50_neu_none,lobee,neu,filler,50,none,no,no,no,yes,2969373,2972454
20,EC_subj,nonword,a,4,control_1000_pos_none_2,pubio,pos,control,1000,none,no,no,no,yes,2973703,2978238
20,EC_subj,nonword,a,5,cs_40_neg_task,trelle,neg,critical,40,subjective,no,no,yes,no,2979487,2985302
20,EC_subj,nonword,a,6,control_1000_neg_none,coskie,neg,control,1000,none,no,no,yes,no,2986551,2989254
20,EC_subj,nonword,a,7,control_1000_pos_none,hesire,pos,control,1000,none,no,yes,no,no,2990503,2996965
20,EC_subj,nonword,a,8,filler_50_neu_task,seloom,neu,filler,50,subjective,no,yes,no,no,2998212,3000142
20,EC_subj,nonword,a,9,cs_50_neg_none,babit,neg,critical,50,none,no,no,no,yes,3001390,3003277
20,EC_subj,nonword,a,10,cs_50_pos_task,naptor,pos,critical,50,subjective,no,no,no,yes,3004526,3008885
20,EC_subj,nonword,a,11,cs_40_pos_task,zillie,pos,critical,40,subjective,no,no,yes,no,3010133,3013087
20,EC_subj,nonword,a,12,filler_40_neu_none,tafta,neu,filler,40,none,no,yes,no,no,3014336,3024093
20,EC_subj,nonword,a,13,filler_1000_neu_none_2,minair,neu,filler,1000,none,yes,no,no,no,3025342,3029805
20,EC_subj,nonword,a,14,cs_40_neg_none,roosle,neg,critical,40,none,yes,no,no,no,3031054,3033445
20,EC_subj,nonword,a,15,cs_50_pos_none,altine,pos,critical,50,none,no,no,no,yes,3034695,3038413
20,EC_subj,nonword,a,16,control_1000_neg_none_2,teutos,neg,control,1000,none,no,no,yes,no,3039661,3045495
20,EC_subj,nonword,a,17,filler_1000_neu_none_1,parlic,neu,filler,1000,none,no,no,no,yes,3046744,3049141
