subject_nr,trial_nr,block,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
28,0,1,1,EC_subj,pokemon,b,cs_alone,1000,none,none,none,left,none,no,filler_1000_neu_none_1,none,34_dunkel.png,none,picture,none,controlcs,none,#000000,999,fmaske_9.png,fmaske_5.png,no,yes_left,yes,0,space,212219,213224,214224,NA,NA,NA,212222,NA,NA,NA,NA,NA,NA,NA,NA,NA,214227
28,1,1,1,EC_subj,pokemon,b,cs_alone,1000,none,none,none,right,none,no,o_filler_1000_neu_none_2,none,none,tavoo,none,word,none,controlcs,#000000,999,maske_2.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,214652,NA,NA,NA,NA,NA,NA,NA,NA,NA,215655
28,2,1,1,EC_subj,pokemon,b,control,1000,pos,none,usfirst,right,left,no,control_1000_pos_none,some us,Mutter,11_mittel.png,word,picture,us,controlcs,#000000,0,fmaske_6.png,fmaske_8.png,no,no,no,1000,NA,NA,NA,NA,216093,NA,NA,217095,NA,NA,NA,NA,NA,NA,NA,NA,NA,218098
28,3,1,1,EC_subj,pokemon,b,cs_w_us,50,neutral,none,usfirst,left,right,yes,filler_50_neu_none,some us,37_mittel.png,neu1616.png,picture,picture,maskedcs,us,#969696,0,fmaske_1.png,fmaske_2.png,yes_left,no,no,250,NA,NA,NA,NA,218660,219563,220465,220567,220620,NA,NA,NA,NA,NA,NA,NA,NA,220672
28,4,1,1,EC_subj,pokemon,b,us_w_us,999,neu-neu,none,none,none,both,no,none,none,neu2635.png,Dach,picture,word,us,us,#000000,999,fmaske_12.png,fmaske_6.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,221134,NA,NA,NA,NA,NA,NA,NA,NA,NA,223136
28,5,1,1,EC_subj,pokemon,b,us_alone,999,neg,none,none,none,left,no,none,none,9331.png,none,picture,none,us,none,#000000,999,fmaske_7.png,fmaske_7.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,223588,NA,NA,NA,NA,NA,NA,NA,NA,NA,225590
28,6,1,1,EC_subj,pokemon,b,cswcs,50,none,subjective,csfirst,left,right,yes,filler_50_neu_task,o_filler_1000_neu_none_1,40_mittel.png,avouco,picture,word,maskedcs,controlcs,#969696,1500,fmaske_11.png,fmaske_9.png,no,yes_right,no,250,NA,NA,NA,NA,NA,226050,226952,227054,227107,227159,228660,yes,no,no,no,no,no,231552
28,7,1,1,EC_subj,pokemon,b,cs_alone,40,none,none,none,left,none,yes,filler_40_neu_none,none,5_mittel.png,none,picture,none,maskedcs,none,#969696,999,fmaske_1.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,NA,231988,232890,232992,233034,NA,NA,NA,NA,NA,NA,NA,NA,233086
28,8,1,1,EC_subj,pokemon,b,us_w_us,999,pos-pos,none,none,none,both,no,none,none,Rose,Lob,word,word,us,us,#000000,999,fmaske_8.png,fmaske_7.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,233508,NA,NA,NA,NA,NA,NA,NA,NA,NA,235510
28,9,1,1,EC_subj,pokemon,b,control,1000,pos,none,usfirst,right,left,no,control_1000_pos_none_2,some us,Kunst,24_mittel.png,word,picture,us,controlcs,#000000,0,fmaske_4.png,fmaske_6.png,no,no,no,1000,NA,NA,NA,NA,235947,NA,NA,236949,NA,NA,NA,NA,NA,NA,NA,NA,NA,237952
28,10,1,1,EC_subj,pokemon,b,critical,50,pos,none,usfirst,right,left,yes,cs_50_pos_none,some us,5594.png,23_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_9.png,fmaske_10.png,no,no,no,1000,NA,NA,NA,NA,238535,239437,240339,240441,240494,NA,NA,NA,NA,NA,NA,NA,NA,240546
28,11,1,1,EC_subj,pokemon,b,us_w_us,999,neu-neu,none,none,none,both,no,none,none,neu7233.png,Schrank,picture,word,us,us,#000000,999,fmaske_7.png,fmaske_8.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,241004,NA,NA,NA,NA,NA,NA,NA,NA,NA,243006
28,12,1,1,EC_subj,pokemon,b,critical,50,neg,subjective,usfirst,right,left,yes,cs_50_neg_task,some us,9330.png,4_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_4.png,fmaske_4.png,no,no,no,250,NA,NA,NA,NA,243591,244494,245396,245498,245551,NA,245602,yes,no,no,no,no,no,247249
28,13,1,1,EC_subj,pokemon,b,control,1000,pos,none,csfirst,left,right,no,control_1000_pos_none_2,some us,24_mittel.png,Himmel,picture,word,controlcs,us,#000000,600,fmaske_9.png,fmaske_1.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,247689,NA,248692,NA,NA,NA,NA,NA,NA,NA,249294
28,14,1,1,EC_subj,pokemon,b,critical,50,pos,subjective,usfirst,left,right,yes,cs_50_pos_task,some us,17_mittel.png,2058.png,picture,picture,maskedcs,us,#969696,0,fmaske_4.png,fmaske_7.png,no,no,no,250,NA,NA,NA,NA,249895,250798,251700,251802,251855,NA,251905,yes,no,no,no,no,no,254039
28,15,1,1,EC_subj,pokemon,b,us_alone,999,neutral,none,none,none,left,no,none,none,Knopf,none,word,none,us,none,#000000,999,fmaske_4.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,254460,NA,NA,NA,NA,NA,NA,NA,NA,NA,256462
28,16,1,1,EC_subj,pokemon,b,cswcs,50,none,none,csfirst,right,left,yes,o_filler_50_neu_none,filler_1000_neu_none_2,15_mittel.png,makan,picture,word,controlcs,maskedcs,#969696,1500,maske_11.png,maske_7.png,no,yes_left,no,1000,NA,NA,NA,NA,NA,256923,257826,257928,257981,258033,NA,NA,NA,NA,NA,NA,NA,259536
28,17,1,1,EC_subj,pokemon,b,critical,40,neg,none,csfirst,right,left,yes,cs_40_neg_none,some us,Ärger,25_mittel.png,word,picture,us,maskedcs,#969696,1500,fmaske_10.png,fmaske_5.png,no,no,no,250,NA,NA,NA,NA,NA,259982,260884,260986,261028,261081,NA,NA,NA,NA,NA,NA,NA,262583
28,18,1,1,EC_subj,pokemon,b,critical,50,pos,none,csfirst,right,left,yes,cs_50_pos_none,some us,Urlaub,23_mittel.png,word,picture,us,maskedcs,#969696,1500,fmaske_6.png,fmaske_12.png,no,no,no,250,NA,NA,NA,NA,NA,263029,263931,264033,264086,264138,NA,NA,NA,NA,NA,NA,NA,265641
