subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
22,EC_subj,nonword,a,0,cs_40_neg_task,babit,neg,critical,40,subjective,no,no,yes,no,4098549,4118640
22,EC_subj,nonword,a,1,cs_50_neg_task,teutos,neg,critical,50,subjective,no,no,no,yes,4119889,4126189
22,EC_subj,nonword,a,2,cs_50_pos_none,coskie,pos,critical,50,none,no,no,no,yes,4127437,4137534
22,EC_subj,nonword,a,3,control_1000_pos_none_2,seloom,pos,control,1000,none,no,yes,no,no,4138792,4165655
22,EC_subj,nonword,a,4,filler_50_neu_none,trelle,neu,filler,50,none,no,no,yes,no,4166904,4177232
22,EC_subj,nonword,a,5,filler_1000_neu_none_2,naptor,neu,filler,1000,none,yes,no,no,no,4178480,4321583
22,EC_subj,nonword,a,6,cs_50_pos_task,pubio,pos,critical,50,subjective,no,no,no,yes,4322832,4326358
22,EC_subj,nonword,a,7,filler_50_neu_task,avouco,neu,filler,50,subjective,no,no,no,yes,4327606,4329190
22,EC_subj,nonword,a,8,control_1000_pos_none,tafta,pos,control,1000,none,no,yes,no,no,4330437,4337710
22,EC_subj,nonword,a,9,cs_40_neg_none,hesire,neg,critical,40,none,no,no,no,yes,4338959,4340758
22,EC_subj,nonword,a,10,cs_50_neg_none,makan,neg,critical,50,none,no,no,no,yes,4342007,4356605
22,EC_subj,nonword,a,11,filler_1000_neu_none_1,roosle,neu,filler,1000,none,no,yes,no,no,4357855,4360527
22,EC_subj,nonword,a,12,filler_40_neu_task,minair,neu,filler,40,subjective,no,no,no,yes,4361776,4363606
22,EC_subj,nonword,a,13,cs_40_pos_task,altine,pos,critical,40,subjective,no,no,no,yes,4364854,4366454
22,EC_subj,nonword,a,14,control_1000_neg_none_2,parlic,neg,control,1000,none,no,yes,no,no,4367701,4375391
22,EC_subj,nonword,a,15,control_1000_neg_none,lobee,neg,control,1000,none,no,yes,no,no,4376641,4386502
22,EC_subj,nonword,a,16,filler_40_neu_none,zillie,neu,filler,40,none,no,no,no,yes,4387749,4389670
22,EC_subj,nonword,a,17,cs_40_pos_none,tavoo,pos,critical,40,none,no,no,no,yes,4390918,4393158
