subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
23,EC_subj,pokemon,b,0,control_1000_neg_none_2,9_mittel.png,neg,control,1000,none,14,2968884,2986381
23,EC_subj,pokemon,b,1,cs_50_neg_none,4_mittel.png,neg,critical,50,none,19,2988717,2991285
23,EC_subj,pokemon,b,2,cs_50_pos_none,17_mittel.png,pos,critical,50,none,19,2993597,2999199
23,EC_subj,pokemon,b,3,cs_50_neg_task,23_mittel.png,neg,critical,50,subjective,3,3001506,3006024
23,EC_subj,pokemon,b,4,cs_50_pos_task,25_mittel.png,pos,critical,50,subjective,8,3008336,3013598
23,EC_subj,pokemon,b,5,cs_40_neg_task,2_mittel.png,neg,critical,40,subjective,13,3015908,3022314
23,EC_subj,pokemon,b,6,filler_1000_neu_none_2,10_mittel.png,neu,filler,1000,none,19,3024624,3027640
23,EC_subj,pokemon,b,7,cs_40_pos_task,15_mittel.png,pos,critical,40,subjective,19,3029954,3032748
23,EC_subj,pokemon,b,8,filler_40_neu_task,18_mittel.png,neu,filler,40,subjective,7,3035060,3039064
23,EC_subj,pokemon,b,9,control_1000_pos_none,39_mittel.png,pos,control,1000,none,8,3041376,3043235
23,EC_subj,pokemon,b,10,control_1000_neg_none,24_mittel.png,neg,control,1000,none,13,3045547,3047992
23,EC_subj,pokemon,b,11,filler_40_neu_none,7_mittel.png,neu,filler,40,none,19,3050306,3052064
23,EC_subj,pokemon,b,12,cs_40_pos_none,16_mittel.png,pos,critical,40,none,19,3054375,3057016
23,EC_subj,pokemon,b,13,control_1000_pos_none_2,11_mittel.png,pos,control,1000,none,19,3059329,3061491
23,EC_subj,pokemon,b,14,filler_50_neu_none,40_mittel.png,neu,filler,50,none,19,3063803,3069185
23,EC_subj,pokemon,b,15,filler_50_neu_task,5_mittel.png,neu,filler,50,subjective,3,3071495,3074031
23,EC_subj,pokemon,b,16,cs_40_neg_none,22_mittel.png,neg,critical,40,none,3,3076344,3078800
23,EC_subj,pokemon,b,17,filler_1000_neu_none_1,37_mittel.png,neu,filler,1000,none,4,3081111,3083917
