subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
3,EC_only,pokemon,b,0,cs_40_neg_none,18_mittel.png,neg,critical,40,none,9,2090724,2104776
3,EC_only,pokemon,b,1,filler_40_neu_none,25_mittel.png,neu,filler,40,none,15,2107120,2112633
3,EC_only,pokemon,b,2,cs_50_neg_task,40_mittel.png,neg,critical,50,none,13,2114979,2122521
3,EC_only,pokemon,b,3,filler_40_neu_task,22_mittel.png,neu,filler,40,none,17,2124864,2129360
3,EC_only,pokemon,b,4,cs_50_pos_none,5_mittel.png,pos,critical,50,none,2,2131708,2136567
3,EC_only,pokemon,b,5,cs_50_pos_task,7_mittel.png,pos,critical,50,none,8,2138913,2144313
3,EC_only,pokemon,b,6,control_1000_neg_none,16_mittel.png,neg,control,1000,none,14,2146658,2152521
3,EC_only,pokemon,b,7,control_1000_pos_none,10_mittel.png,pos,control,1000,none,14,2154864,2159544
3,EC_only,pokemon,b,8,control_1000_pos_none_2,15_mittel.png,pos,control,1000,none,16,2161887,2165401
3,EC_only,pokemon,b,9,cs_40_pos_task,11_mittel.png,pos,critical,40,none,18,2167748,2170955
3,EC_only,pokemon,b,10,cs_40_pos_none,24_mittel.png,pos,critical,40,none,16,2173304,2177139
3,EC_only,pokemon,b,11,filler_50_neu_task,17_mittel.png,neu,filler,50,none,11,2179482,2182963
3,EC_only,pokemon,b,12,cs_40_neg_task,9_mittel.png,neg,critical,40,none,10,2185306,2190083
3,EC_only,pokemon,b,13,control_1000_neg_none_2,2_mittel.png,neg,control,1000,none,10,2192431,2195874
3,EC_only,pokemon,b,14,filler_50_neu_none,23_mittel.png,neu,filler,50,none,9,2198218,2200850
3,EC_only,pokemon,b,15,filler_1000_neu_none_2,39_mittel.png,neu,filler,1000,none,14,2203196,2207074
3,EC_only,pokemon,b,16,cs_50_neg_none,37_mittel.png,neg,critical,50,none,12,2209429,2213412
3,EC_only,pokemon,b,17,filler_1000_neu_none_1,4_mittel.png,neu,filler,1000,none,14,2215757,2220337
