subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
18,EC_only,nonword,a,0,filler_40_neu_none,seloom,neu,filler,40,none,no,no,no,yes,2969378,2977257
18,EC_only,nonword,a,1,control_1000_pos_none_2,coskie,pos,control,1000,none,no,no,no,yes,2978506,2987770
18,EC_only,nonword,a,2,filler_50_neu_none,parlic,neu,filler,50,none,no,no,no,yes,2989020,2990962
18,EC_only,nonword,a,3,cs_40_neg_none,naptor,neg,critical,40,none,no,no,no,yes,2992212,2994857
18,EC_only,nonword,a,4,cs_50_pos_none,tavoo,pos,critical,50,none,no,no,no,yes,2996107,2999593
18,EC_only,nonword,a,5,control_1000_pos_none,pubio,pos,control,1000,none,yes,no,no,no,3000841,3010626
18,EC_only,nonword,a,6,cs_40_pos_none,trelle,pos,critical,40,none,no,no,no,yes,3011876,3012857
18,EC_only,nonword,a,7,cs_50_pos_task,altine,pos,critical,50,none,no,no,no,yes,3014106,3016034
18,EC_only,nonword,a,8,cs_50_neg_task,babit,neg,critical,50,none,no,no,no,yes,3017282,3020553
18,EC_only,nonword,a,9,filler_40_neu_task,tafta,neu,filler,40,none,no,no,no,yes,3021810,3023442
18,EC_only,nonword,a,10,cs_40_neg_task,roosle,neg,critical,40,none,no,no,no,yes,3024691,3027466
18,EC_only,nonword,a,11,cs_40_pos_task,avouco,pos,critical,40,none,no,no,no,yes,3028714,3031961
18,EC_only,nonword,a,12,control_1000_neg_none_2,makan,neg,control,1000,none,no,no,no,yes,3033210,3039186
18,EC_only,nonword,a,13,filler_1000_neu_none_2,zillie,neu,filler,1000,none,no,no,no,yes,3040434,3042986
18,EC_only,nonword,a,14,control_1000_neg_none,teutos,neg,control,1000,none,no,no,no,yes,3044234,3051506
18,EC_only,nonword,a,15,filler_1000_neu_none_1,minair,neu,filler,1000,none,no,no,no,yes,3052755,3054041
18,EC_only,nonword,a,16,cs_50_neg_none,hesire,neg,critical,50,none,no,no,no,yes,3055290,3056442
18,EC_only,nonword,a,17,filler_50_neu_task,lobee,neu,filler,50,none,no,no,no,yes,3057692,3058562
