subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
13,EC_only,nonword,a,0,filler_40_neu_none,parlic,neu,filler,40,none,no,no,yes,no,2381784,2390309
13,EC_only,nonword,a,1,cs_40_pos_none,naptor,pos,critical,40,none,no,yes,no,no,2391557,2395491
13,EC_only,nonword,a,2,control_1000_pos_none_2,makan,pos,control,1000,none,yes,no,no,no,2396739,2401108
13,EC_only,nonword,a,3,control_1000_neg_none_2,seloom,neg,control,1000,none,no,yes,no,no,2402357,2403684
13,EC_only,nonword,a,4,cs_40_neg_none,tavoo,neg,critical,40,none,no,no,yes,no,2404932,2407245
13,EC_only,nonword,a,5,filler_40_neu_task,lobee,neu,filler,40,none,no,no,no,yes,2408493,2409956
13,EC_only,nonword,a,6,cs_50_pos_task,babit,pos,critical,50,none,no,no,yes,no,2411205,2413237
13,EC_only,nonword,a,7,filler_1000_neu_none_2,trelle,neu,filler,1000,none,yes,no,no,no,2414485,2418876
13,EC_only,nonword,a,8,control_1000_pos_none,teutos,pos,control,1000,none,no,yes,no,no,2420124,2424331
13,EC_only,nonword,a,9,cs_50_neg_task,pubio,neg,critical,50,none,no,no,no,yes,2425590,2427619
13,EC_only,nonword,a,10,control_1000_neg_none,tafta,neg,control,1000,none,yes,no,no,no,2428868,2431211
13,EC_only,nonword,a,11,cs_40_pos_task,roosle,pos,critical,40,none,no,no,no,yes,2432459,2434172
13,EC_only,nonword,a,12,cs_40_neg_task,altine,neg,critical,40,none,no,no,no,yes,2435421,2437099
13,EC_only,nonword,a,13,filler_1000_neu_none_1,avouco,neu,filler,1000,none,no,no,yes,no,2438348,2443997
13,EC_only,nonword,a,14,cs_50_pos_none,hesire,pos,critical,50,none,no,no,no,yes,2445246,2446819
13,EC_only,nonword,a,15,cs_50_neg_none,coskie,neg,critical,50,none,no,no,no,yes,2448068,2449739
13,EC_only,nonword,a,16,filler_50_neu_task,minair,neu,filler,50,none,no,no,no,yes,2450989,2452220
13,EC_only,nonword,a,17,filler_50_neu_none,zillie,neu,filler,50,none,no,no,no,yes,2453468,2455195
