subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_objective_task,obt_1,obt_2,obt_3,obt_4,obt_5,obt_6,obj_1,obj_2,obj_3,obj_4,obj_5,obj_6,time_blank_end
56,0,1,EC_subj,pokemon,b,control,1000,pos,none,csfirst,left,right,no,control_1000_pos_none,some us,37_mittel.png,8501.png,picture,picture,controlcs,us,#000000,600,fmaske_3.png,fmaske_4.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,2789776,NA,2790779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2791381
56,1,1,EC_subj,pokemon,b,cswcs,40,none,objective,csfirst,left,right,yes,filler_40_neu_task,o_filler_1000_neu_none_1,2_mittel.png,roosle,picture,word,maskedcs,controlcs,#969696,1500,fmaske_5.png,fmaske_4.png,no,no,no,250,NA,NA,NA,NA,NA,2792114,2793015,2793118,2793160,2793212,2794712,22_mittel.png,2_mittel.png,39_mittel.png,11_mittel.png,24_mittel.png,9_mittel.png,no,no,yes,no,no,no,2798044
56,2,1,EC_subj,pokemon,b,cs_alone,1000,none,none,none,right,none,no,filler_1000_neu_none_2,none,none,4_mittel.png,none,picture,none,controlcs,#000000,999,fmaske_7.png,fmaske_12.png,no,yes_right,no,250,NA,NA,NA,NA,NA,NA,NA,2798657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2799659
56,3,1,EC_subj,pokemon,b,cs_w_us,70,neutral,none,usfirst,left,right,yes,filler_50_neu_task,some us,19_dunkel.png,Dach,picture,word,maskedcs,us,#969696,0,fmaske_6.png,fmaske_9.png,yes_left,no,yes,0,None,2800376,2802410,2804311,2800380,2801282,2802183,2802286,2802358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2804313
56,4,1,EC_subj,pokemon,b,cs_w_us,50,neutral,objective,usfirst,left,right,yes,filler_50_neu_none,some us,17_mittel.png,neu2580.png,picture,picture,maskedcs,us,#969696,0,fmaske_9.png,fmaske_1.png,yes_left,no,no,250,NA,NA,NA,NA,2805110,2806012,2806913,2807016,2807068,NA,2807118,7_mittel.png,40_mittel.png,18_mittel.png,17_mittel.png,25_mittel.png,5_mittel.png,no,no,no,no,yes,no,2810042
56,5,1,EC_subj,pokemon,b,critical,50,neg,objective,usfirst,right,left,yes,cs_50_neg_none,some us,Pest,40_mittel.png,word,picture,us,maskedcs,#969696,0,fmaske_7.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,2810785,2811687,2812588,2812691,2812743,NA,2812793,40_mittel.png,7_mittel.png,18_mittel.png,5_mittel.png,17_mittel.png,25_mittel.png,no,yes,no,no,no,no,2813948
56,6,1,EC_subj,pokemon,b,us_alone,999,neutral,none,none,none,left,no,none,none,Kreis,none,word,none,us,none,#000000,999,fmaske_12.png,fmaske_12.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,2814579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2816581
56,7,1,EC_subj,pokemon,b,control,1000,pos,none,usfirst,left,right,no,control_1000_pos_none,some us,37_mittel.png,2040.png,picture,picture,controlcs,us,#000000,0,fmaske_10.png,fmaske_12.png,no,no,no,1000,NA,NA,NA,NA,2817361,NA,NA,2818363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2819365
56,8,1,EC_subj,pokemon,b,critical,50,neg,objective,csfirst,left,right,yes,cs_50_neg_none,some us,40_mittel.png,Mord,picture,word,maskedcs,us,#969696,1500,fmaske_6.png,fmaske_12.png,no,no,no,250,NA,NA,NA,NA,NA,2820066,2820968,2821071,2821123,2821175,2822675,17_mittel.png,5_mittel.png,7_mittel.png,18_mittel.png,40_mittel.png,25_mittel.png,no,no,no,no,no,yes,2826323
56,9,1,EC_subj,pokemon,b,cswcs,40,none,objective,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_2,4_mittel.png,22_mittel.png,picture,picture,controlcs,maskedcs,#969696,1500,fmaske_11.png,fmaske_3.png,no,yes_left,no,1000,NA,NA,NA,NA,NA,2827001,2827904,2828006,2828048,2828100,2829600,24_mittel.png,2_mittel.png,11_mittel.png,9_mittel.png,22_mittel.png,39_mittel.png,no,yes,no,no,no,no,2830627
