subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_objective_task,obt_1,obt_2,obt_3,obt_4,obt_5,obt_6,obj_1,obj_2,obj_3,obj_4,obj_5,obj_6,time_blank_end
24,0,1,EC_subj,pokemon,b,critical,40,pos,objective,csfirst,right,left,yes,cs_40_pos_none,some us,Familie,24_mittel.png,word,picture,us,maskedcs,#969696,1500,fmaske_4.png,fmaske_5.png,no,no,no,250,NA,NA,NA,NA,NA,3129217,3130118,3130221,3130263,3130315,3131815,11_mittel.png,25_mittel.png,18_mittel.png,9_mittel.png,22_mittel.png,24_mittel.png,no,yes,no,no,no,no,3138997
24,1,1,EC_subj,pokemon,b,cs_w_us,70,neutral,none,usfirst,right,left,yes,filler_50_neu_task,some us,neu5731.png,19_dunkel.png,picture,picture,us,maskedcs,#969696,0,fmaske_11.png,fmaske_9.png,yes_right,no,yes,0,None,3139849,3141882,3143782,3139852,3140754,3141655,3141758,3141830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3143785
24,2,1,EC_subj,pokemon,b,critical,40,pos,objective,csfirst,left,right,yes,cs_40_pos_task,some us,11_mittel.png,Brief,picture,word,maskedcs,us,#969696,1500,fmaske_7.png,fmaske_2.png,no,no,no,250,NA,NA,NA,NA,NA,3144481,3145384,3145486,3145528,3145580,3147080,24_mittel.png,9_mittel.png,11_mittel.png,18_mittel.png,25_mittel.png,22_mittel.png,no,no,no,no,no,yes,3150669
24,3,1,EC_subj,pokemon,b,cs_alone,50,none,none,none,right,none,yes,o_filler_50_neu_none,none,none,pubio,none,word,none,maskedcs,#969696,999,maske_10.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,NA,3151321,3152222,3152325,3152376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3152429
24,4,1,EC_subj,pokemon,b,critical,50,pos,objective,usfirst,right,left,yes,cs_50_pos_none,some us,Himmel,5_mittel.png,word,picture,us,maskedcs,#969696,0,fmaske_4.png,fmaske_2.png,no,no,no,1000,NA,NA,NA,NA,3153189,3154091,3154992,3155095,3155147,NA,3155197,23_mittel.png,5_mittel.png,40_mittel.png,37_mittel.png,7_mittel.png,17_mittel.png,no,yes,no,no,no,no,3157109
24,5,1,EC_subj,pokemon,b,cs_w_us,50,neutral,objective,usfirst,right,left,yes,filler_50_neu_task,some us,Sessel,17_mittel.png,word,picture,us,maskedcs,#969696,0,fmaske_5.png,fmaske_4.png,yes_right,no,no,250,NA,NA,NA,NA,3157850,3158752,3159654,3159756,3159808,NA,3159858,5_mittel.png,23_mittel.png,17_mittel.png,37_mittel.png,7_mittel.png,40_mittel.png,no,yes,no,no,no,no,3162342
24,6,1,EC_subj,pokemon,b,critical,50,pos,objective,usfirst,left,right,yes,cs_50_pos_task,some us,7_mittel.png,Witz,picture,word,maskedcs,us,#969696,0,fmaske_9.png,fmaske_2.png,no,no,no,250,NA,NA,NA,NA,3163066,3163968,3164869,3164972,3165024,NA,3165074,5_mittel.png,40_mittel.png,23_mittel.png,37_mittel.png,17_mittel.png,7_mittel.png,no,no,no,no,yes,no,3167630
24,7,1,EC_subj,pokemon,b,control,1000,neg,none,usfirst,right,left,no,control_1000_neg_none_2,some us,3160.png,2_mittel.png,picture,picture,us,controlcs,#000000,0,fmaske_7.png,fmaske_4.png,no,no,no,250,NA,NA,NA,NA,3168397,NA,NA,3169399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3170401
24,8,1,EC_subj,pokemon,b,cs_alone,50,none,none,none,right,none,yes,o_filler_50_neu_none,none,none,pubio,none,word,none,maskedcs,#969696,999,maske_1.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,NA,3171052,3171953,3172056,3172107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3172160
24,9,1,EC_subj,pokemon,b,critical,40,neg,objective,usfirst,left,right,yes,cs_40_neg_task,some us,9_mittel.png,9830.png,picture,picture,maskedcs,us,#969696,0,fmaske_5.png,fmaske_10.png,no,no,no,250,NA,NA,NA,NA,3173014,3173916,3174817,3174920,3174962,NA,3175012,24_mittel.png,25_mittel.png,11_mittel.png,9_mittel.png,18_mittel.png,22_mittel.png,no,no,yes,no,no,no,3179782
24,10,1,EC_subj,pokemon,b,us_w_us,999,neu-neu,none,none,none,both,no,none,none,neu2580.png,neu7550.png,picture,picture,us,us,#000000,999,fmaske_2.png,fmaske_11.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,3180516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3182518
24,11,1,EC_subj,pokemon,b,critical,50,neg,objective,usfirst,right,left,yes,cs_50_neg_task,some us,Unfall,40_mittel.png,word,picture,us,maskedcs,#969696,0,fmaske_9.png,fmaske_10.png,no,no,no,250,NA,NA,NA,NA,3183268,3184170,3185071,3185174,3185226,NA,3185276,7_mittel.png,5_mittel.png,40_mittel.png,17_mittel.png,23_mittel.png,37_mittel.png,no,no,yes,no,no,no,3187525
24,12,1,EC_subj,pokemon,b,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,filler_1000_neu_none_1,zillie,4_mittel.png,word,picture,maskedcs,controlcs,#969696,1500,maske_10.png,maske_2.png,no,yes_right,no,1000,NA,NA,NA,NA,NA,3188270,3189171,3189274,3189316,3189368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3190870
24,13,1,EC_subj,pokemon,b,cs_alone,1000,none,none,none,left,none,no,o_filler_1000_neu_none_1,none,naptor,none,word,none,controlcs,none,#000000,999,maske_7.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3191517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3192519
24,14,1,EC_subj,pokemon,b,us_w_us,999,neg-pos,none,none,none,both,no,none,none,4220.png,Frust,picture,word,us,us,#000000,999,fmaske_7.png,fmaske_7.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3193230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3195232
24,15,1,EC_subj,pokemon,b,us_w_us,999,neu-neu,none,none,none,both,no,none,none,Lampe,neu7830.png,word,picture,us,us,#000000,999,fmaske_12.png,fmaske_3.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3195950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3197952
24,16,1,EC_subj,pokemon,b,critical,40,neg,objective,csfirst,left,right,yes,cs_40_neg_task,some us,9_mittel.png,9180.png,picture,picture,maskedcs,us,#969696,1500,fmaske_6.png,fmaske_8.png,no,no,no,250,NA,NA,NA,NA,NA,3198810,3199711,3199814,3199856,3199908,3201408,22_mittel.png,9_mittel.png,24_mittel.png,18_mittel.png,11_mittel.png,25_mittel.png,no,no,no,no,yes,no,3206894
24,17,1,EC_subj,pokemon,b,critical,40,neg,objective,usfirst,right,left,yes,cs_40_neg_none,some us,9400.png,18_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_4.png,fmaske_11.png,no,no,no,1000,NA,NA,NA,NA,3207762,3208664,3209565,3209668,3209710,NA,3209760,18_mittel.png,24_mittel.png,11_mittel.png,9_mittel.png,25_mittel.png,22_mittel.png,yes,no,no,no,no,no,3214166
24,18,1,EC_subj,pokemon,b,cswcs,50,none,none,csfirst,right,left,yes,o_filler_50_neu_none,o_filler_1000_neu_none_2,altine,pubio,word,word,controlcs,maskedcs,#969696,1500,maske_11.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,NA,3214955,3215858,3215960,3216012,3216064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3217566
